date,team_id,planned_agents,active_agents,absence_count,shift_hours,backlog_start,backlog_end,incoming_tickets,resolved_tickets,avg_handle_time_min,overtime_hours,load_ts
2025-12-09,T029,20,19,1,152.0,8,11,18,15,35.8,0.5,2025-12-09 03:11:00
2025-04-20,T008,5,5,0,37.5,5,3,1,3,68.5,1.0,2025-04-20 03:07:00
2025-03-10,T021,20,19,1,152.0,8,6,6,8,45.6,0.0,2025-03-10 03:58:00
2025-07-02,T025,15,14,1,112.0,10,2,9,17,44.9,0.3,2025-07-02 03:53:00
2025-09-29,T012,10,10,0,80.0,9,7,4,6,58.5,0.3,2025-09-29 02:47:00
2025-02-27,T032,11,11,0,88.0,5,5,7,7,92.2,0.0,2025-02-27 02:03:00
2026-05-24,T020,14,13,1,97.5,4,0,5,12,54.8,0.2,2026-05-24 03:25:00
2025-11-07,T019,12,12,0,96.0,3,3,2,2,42.5,0.0,2025-11-07 02:39:00
2025-02-01,T016,12,12,0,90.0,14,12,5,7,67.2,0.7,2025-02-01 02:55:00
2025-12-16,T031,15,15,0,120.0,4,0,2,9,54.2,0.0,2025-12-16 03:54:00
2026-03-22,T016,12,12,0,90.0,13,10,2,5,62.5,0.0,2026-03-22 02:06:00
2026-01-03,T029,18,17,1,127.5,4,2,2,4,35.6,0.5,2026-01-03 02:30:00
2026-04-28,T010,14,14,0,112.0,3,0,7,13,58.8,1.2,2026-04-28 03:03:00
2026-04-25,T001,18,17,1,127.5,5,0,4,15,25.6,0.0,2026-04-25 03:39:00
2025-02-07,T022,16,15,1,120.0,7,0,5,12,45.6,0.0,2025-02-07 02:55:00
2026-06-16,T005,17,15,2,120.0,7,7,9,9,45.6,0.3,2026-06-16 02:27:00
2026-04-06,T023,18,18,0,144.0,5,4,4,5,27.0,0.5,2026-04-06 03:02:00
2025-05-24,T004,8,7,1,52.5,8,1,2,9,95.2,0.5,2025-05-24 02:07:00
2026-05-03,T016,12,10,2,75.0,5,0,2,7,72.1,0.2,2026-05-03 03:53:00
2025-10-10,T028,6,5,1,40.0,10,8,4,6,75.0,0.0,2025-10-10 02:54:00
2026-03-03,T011,8,8,0,64.0,8,2,8,14,53.2,0.3,2026-03-03 03:23:00
2025-01-16,T003,11,9,2,72.0,7,6,3,4,51.9,0.2,2025-01-16 03:56:00
2025-01-08,T016,14,12,2,96.0,4,1,2,5,72.0,0.0,2025-01-08 03:56:00
2025-08-24,T021,18,16,2,120.0,6,4,6,8,24.7,0.0,2025-08-24 03:55:00
2025-03-13,T011,8,7,1,56.0,5,2,7,10,33.3,0.0,2025-03-13 03:36:00
2025-03-19,T017,12,11,1,88.0,4,2,5,7,42.2,0.0,2025-03-19 03:26:00
2025-06-18,T002,15,13,2,104.0,10,2,7,15,74.1,0.0,2025-06-18 03:39:00
2026-03-12,T011,8,7,1,56.0,6,1,6,11,30.1,0.2,2026-03-12 03:23:00
2025-08-06,T020,16,15,1,120.0,3,0,1,5,64.0,0.5,2025-08-06 02:50:00
2025-01-04,T005,15,15,0,112.5,16,14,10,12,42.1,0.7,2025-01-04 02:35:00
2025-05-05,T020,16,15,1,120.0,6,5,5,6,87.3,0.0,2025-05-05 02:24:00
2025-12-13,T024,14,14,0,105.0,9,4,4,9,62.0,0.5,2025-12-13 02:11:00
2025-11-10,T029,20,20,0,160.0,8,4,17,21,36.6,1.2,2025-11-10 03:09:00
2026-01-01,T010,14,14,0,112.0,13,9,10,14,36.8,0.3,2026-01-01 03:55:00
2025-09-17,T026,10,9,1,72.0,11,5,8,14,73.3,0.0,2025-09-17 02:17:00
2026-02-09,T028,6,2,4,16.0,3,0,1,5,77.6,0.0,2026-02-09 03:37:00
2026-04-07,T005,17,15,2,120.0,6,0,10,17,39.3,0.0,2026-04-07 02:41:00
2025-08-24,T030,8,8,0,60.0,5,0,10,16,39.3,0.0,2025-08-24 02:12:00
2025-09-01,T012,10,10,0,80.0,9,6,3,6,66.1,0.5,2025-09-01 03:12:00
2026-03-10,T002,15,13,2,104.0,7,4,9,12,74.8,0.4,2026-03-10 03:36:00
2025-12-06,T011,6,4,2,30.0,6,2,2,6,34.1,0.0,2025-12-06 03:43:00
2025-12-23,T010,14,14,0,112.0,5,0,5,10,40.1,0.0,2025-12-23 02:38:00
2025-02-06,T009,13,12,1,96.0,5,0,9,18,18.7,1.2,2025-02-06 02:21:00
2026-03-06,T028,6,5,1,40.0,5,0,6,17,58.3,0.0,2026-03-06 03:01:00
2025-08-01,T016,14,13,1,104.0,7,2,2,7,57.2,0.0,2025-08-01 02:26:00
2025-12-17,T005,17,16,1,128.0,8,4,8,12,28.1,0.5,2025-12-17 03:41:00
2025-08-04,T006,17,16,1,128.0,6,2,12,16,50.5,0.0,2025-08-04 02:52:00
2025-08-31,T012,8,6,2,45.0,6,1,1,6,68.0,0.0,2025-08-31 02:26:00
2026-01-30,T024,16,15,1,120.0,10,9,2,3,85.2,0.4,2026-01-30 03:10:00
2026-03-28,T027,6,6,0,45.0,9,3,6,12,41.3,0.1,2026-03-28 03:59:00
2025-05-10,T007,8,7,1,52.5,5,1,2,6,41.4,1.4,2025-05-10 03:24:00
2025-05-22,T013,17,17,0,136.0,9,10,8,7,30.8,0.1,2025-05-22 02:16:00
2025-04-02,T020,16,16,0,128.0,14,13,5,6,66.5,0.6,2025-04-02 03:19:00
2026-05-15,T020,16,16,0,128.0,10,8,4,6,97.1,0.2,2026-05-15 03:02:00
2026-02-22,T023,16,15,1,112.5,9,4,2,7,41.3,0.7,2026-02-22 03:21:00
2025-04-22,T007,10,6,4,48.0,5,0,5,13,30.8,0.3,2025-04-22 02:50:00
2025-08-14,T028,6,6,0,48.0,9,8,3,4,60.7,0.3,2025-08-14 03:05:00
2025-03-09,T016,12,12,0,90.0,9,1,6,14,74.7,0.1,2025-03-09 03:58:00
2025-06-23,T019,12,12,0,96.0,8,3,5,10,22.9,0.0,2025-06-23 02:11:00
2026-01-06,T019,12,12,0,96.0,3,0,2,5,42.1,0.0,2026-01-06 03:05:00
2025-07-29,T024,16,16,0,128.0,10,5,3,8,59.3,0.0,2025-07-29 03:12:00
2025-05-27,T020,16,16,0,128.0,5,6,4,3,83.3,0.7,2025-05-27 02:51:00
2026-05-10,T023,16,16,0,120.0,4,0,2,9,48.0,0.0,2026-05-10 03:54:00
2025-09-29,T018,13,13,0,104.0,6,2,10,14,63.1,0.9,2025-09-29 02:59:00
2025-08-13,T003,11,11,0,88.0,4,2,6,8,24.5,0.0,2025-08-13 03:25:00
2025-12-07,T015,16,13,3,97.5,5,1,5,9,55.3,0.4,2025-12-07 03:45:00
2025-11-24,T017,12,12,0,96.0,5,6,11,10,19.4,0.0,2025-11-24 03:06:00
2026-03-11,T001,20,19,1,152.0,8,7,7,8,24.9,0.3,2026-03-11 03:28:00
2026-04-21,T023,18,17,1,136.0,11,9,7,9,30.9,0.1,2026-04-21 03:11:00
2025-07-24,T002,15,14,1,112.0,9,3,8,14,40.5,0.1,2025-07-24 03:08:00
2026-02-02,T021,20,20,0,160.0,7,1,5,11,31.7,0.2,2026-02-02 02:06:00
2026-02-25,T013,17,15,2,120.0,7,6,6,7,22.4,0.1,2026-02-25 02:00:00
2025-10-18,T018,11,11,0,82.5,5,2,11,14,40.7,1.1,2025-10-18 02:12:00
2026-01-29,T006,17,15,2,120.0,13,6,8,15,59.1,0.0,2026-01-29 03:13:00
2026-03-19,T002,15,15,0,120.0,12,0,8,20,45.4,0.0,2026-03-19 02:17:00
2026-01-04,T022,14,14,0,105.0,9,4,5,10,71.5,0.7,2026-01-04 02:56:00
2026-02-06,T004,10,9,1,72.0,5,6,8,7,74.5,0.1,2026-02-06 03:01:00
2025-03-20,T019,12,11,1,88.0,8,3,2,7,32.5,0.0,2025-03-20 03:11:00
2026-02-06,T009,13,12,1,96.0,12,9,6,9,35.0,0.5,2026-02-06 02:04:00
2025-04-05,T019,10,9,1,67.5,7,2,3,8,40.2,0.2,2025-04-05 02:14:00
2025-08-27,T016,14,13,1,104.0,7,2,7,12,53.7,0.0,2025-08-27 03:38:00
2026-06-17,T022,16,16,0,128.0,5,0,7,14,42.0,0.2,2026-06-17 03:09:00
2026-06-03,T028,6,5,1,40.0,5,4,2,3,67.7,0.0,2026-06-03 03:23:00
2026-05-01,T013,17,17,0,136.0,5,0,7,14,37.8,0.2,2026-05-01 02:30:00
2026-05-06,T007,10,10,0,80.0,3,0,3,6,29.0,0.5,2026-05-06 03:33:00
2025-12-01,T015,18,18,0,144.0,9,3,4,10,22.8,0.7,2025-12-01 03:38:00
2025-09-24,T014,17,16,1,128.0,5,0,1,7,50.5,0.1,2025-09-24 03:51:00
2025-09-30,T015,18,17,1,136.0,11,7,8,12,24.3,0.5,2025-09-30 03:52:00
2025-11-16,T020,14,13,1,97.5,7,6,4,5,94.5,0.7,2025-11-16 02:58:00
2025-06-09,T016,14,14,0,112.0,7,0,3,12,89.7,0.0,2025-06-09 02:12:00
2025-02-01,T029,18,18,0,135.0,5,4,2,3,40.4,0.0,2025-02-01 03:51:00
2025-07-14,T032,11,9,2,72.0,11,9,5,7,67.6,0.5,2025-07-14 03:41:00
2025-08-07,T015,18,17,1,136.0,6,2,5,9,53.9,0.7,2025-08-07 02:42:00
2026-05-14,T010,14,12,2,96.0,7,5,4,6,36.6,0.2,2026-05-14 02:42:00
2025-11-02,T012,8,8,0,60.0,6,0,4,10,54.1,0.4,2025-11-02 02:06:00
2025-03-31,T010,14,13,1,104.0,4,0,8,15,44.1,0.6,2025-03-31 03:14:00
2025-07-09,T022,16,16,0,128.0,10,10,7,7,55.8,0.1,2025-07-09 03:08:00
2025-09-03,T028,6,6,0,48.0,8,3,4,9,63.8,0.8,2025-09-03 02:14:00
2025-05-30,T005,17,17,0,136.0,10,2,11,19,40.1,0.0,2025-05-30 03:12:00
2025-05-19,T001,20,18,2,144.0,7,4,11,14,27.0,0.4,2025-05-19 03:30:00
2026-05-06,T025,15,15,0,120.0,8,3,13,18,20.0,0.3,2026-05-06 03:51:00
2025-07-23,T022,16,16,0,128.0,4,0,7,16,46.0,0.3,2025-07-23 02:12:00
2025-10-21,T010,14,14,0,112.0,3,0,5,11,48.0,0.4,2025-10-21 03:59:00
2025-09-13,T006,15,14,1,105.0,6,3,4,7,67.5,0.1,2025-09-13 03:03:00
2025-04-28,T021,20,17,3,136.0,5,0,5,12,25.9,0.5,2025-04-28 03:40:00
2026-04-19,T003,9,9,0,67.5,4,2,3,5,38.8,0.0,2026-04-19 02:44:00
2026-03-29,T028,4,4,0,30.0,7,3,3,7,83.1,0.0,2026-03-29 03:52:00
2025-05-22,T017,12,12,0,96.0,6,0,8,17,40.4,0.0,2025-05-22 02:20:00
2025-07-16,T006,17,16,1,128.0,6,4,5,7,68.5,0.8,2025-07-16 03:24:00
2026-06-02,T027,8,7,1,56.0,10,9,6,7,37.7,0.0,2026-06-02 02:17:00
2025-11-06,T020,16,13,3,104.0,12,14,5,3,84.9,0.4,2025-11-06 02:09:00
2025-08-08,T021,20,20,0,160.0,6,0,8,17,29.2,0.1,2025-08-08 02:11:00
2025-01-30,T029,20,19,1,152.0,9,8,8,9,43.8,0.4,2025-01-30 02:49:00
2025-11-25,T031,15,14,1,112.0,4,0,1,6,46.8,0.2,2025-11-25 03:07:00
2026-03-27,T024,16,15,1,120.0,4,4,2,2,64.1,0.0,2026-03-27 03:15:00
2025-03-31,T025,15,14,1,112.0,10,4,11,17,27.9,0.2,2025-03-31 02:18:00
2026-05-31,T004,8,8,0,60.0,0,0,1,1,85.3,0.7,2026-05-31 03:13:00
2026-06-19,T028,6,5,1,40.0,10,10,5,5,60.4,0.3,2026-06-19 02:08:00
2025-07-28,T013,17,16,1,128.0,4,2,1,3,28.0,0.5,2025-07-28 02:31:00
2025-01-05,T003,9,7,2,52.5,8,4,4,8,52.4,0.0,2025-01-05 03:05:00
2025-11-24,T016,14,14,0,112.0,3,2,4,5,92.8,0.5,2025-11-24 03:57:00
2026-03-11,T025,15,13,2,104.0,8,5,6,9,37.0,0.0,2026-03-11 02:41:00
2026-04-23,T009,13,11,2,88.0,10,5,11,16,30.8,0.4,2026-04-23 03:01:00
2025-12-26,T021,20,20,0,160.0,5,5,7,7,31.8,0.0,2025-12-26 03:47:00
2025-07-06,T013,15,14,1,105.0,8,4,5,9,23.8,0.3,2025-07-06 02:58:00
2025-06-06,T022,16,16,0,128.0,8,3,7,12,63.3,0.0,2025-06-06 02:50:00
2025-08-01,T004,10,10,0,80.0,7,6,8,9,74.2,0.7,2025-08-01 03:33:00
2025-05-26,T006,17,17,0,136.0,14,11,5,8,62.2,0.7,2025-05-26 02:25:00
2025-01-22,T027,8,6,2,48.0,7,1,7,13,52.9,0.1,2025-01-22 02:03:00
2025-01-22,T031,15,14,1,112.0,5,2,6,9,47.7,0.4,2025-01-22 02:04:00
2025-04-17,T011,8,7,1,56.0,6,3,4,7,29.4,0.6,2025-04-17 03:55:00
2025-02-21,T032,11,11,0,88.0,6,1,4,9,62.5,0.0,2025-02-21 03:36:00
2026-06-16,T027,8,7,1,56.0,8,6,6,8,53.0,0.0,2026-06-16 02:08:00
2026-01-19,T004,10,9,1,72.0,10,6,8,12,56.5,1.2,2026-01-19 03:43:00
2025-01-07,T013,17,17,0,136.0,8,0,10,18,45.2,0.0,2025-01-07 02:22:00
2026-03-09,T002,15,15,0,120.0,12,7,11,16,73.6,0.2,2026-03-09 02:18:00
2025-09-13,T002,13,12,1,90.0,12,5,10,17,35.7,0.2,2025-09-13 03:07:00
2025-11-07,T012,10,8,2,64.0,7,2,6,11,67.9,0.0,2025-11-07 03:55:00
2025-10-22,T031,15,15,0,120.0,5,3,4,6,39.9,0.3,2025-10-22 02:56:00
2025-09-14,T007,8,7,1,52.5,2,0,1,3,22.7,1.0,2025-09-14 02:10:00
2025-04-20,T015,16,15,1,112.5,3,0,3,7,38.4,0.7,2025-04-20 02:19:00
2026-04-27,T020,16,16,0,128.0,12,3,7,16,69.2,0.0,2026-04-27 02:11:00
2025-12-04,T008,7,5,2,40.0,7,3,9,13,74.6,0.3,2025-12-04 02:25:00
2025-03-05,T022,16,15,1,120.0,5,0,9,19,66.6,0.2,2025-03-05 02:02:00
2025-10-23,T019,12,12,0,96.0,7,0,3,14,48.9,0.5,2025-10-23 02:44:00
2026-06-04,T012,10,10,0,80.0,9,0,2,11,66.0,0.0,2026-06-04 02:08:00
2025-03-16,T029,18,16,2,120.0,7,4,2,5,20.4,1.6,2025-03-16 02:57:00
2025-09-24,T003,11,11,0,88.0,8,4,6,10,51.8,0.0,2025-09-24 02:55:00
2025-11-09,T012,8,6,2,45.0,8,2,4,10,94.9,0.3,2025-11-09 03:41:00
2026-06-05,T015,18,18,0,144.0,12,9,10,13,53.7,0.2,2026-06-05 03:50:00
2025-06-21,T014,15,15,0,112.5,7,5,4,6,45.9,0.7,2025-06-21 03:57:00
2025-10-27,T019,12,12,0,96.0,7,3,2,6,23.6,0.7,2025-10-27 03:21:00
2026-03-03,T021,20,19,1,152.0,9,4,1,6,18.4,0.3,2026-03-03 02:50:00
2026-02-01,T017,10,10,0,75.0,6,6,3,3,22.7,0.5,2026-02-01 02:48:00
2025-05-20,T016,14,14,0,112.0,7,5,8,10,87.5,0.0,2025-05-20 02:22:00
2025-07-01,T029,20,20,0,160.0,6,6,7,7,26.6,0.5,2025-07-01 03:49:00
2025-07-03,T025,15,14,1,112.0,5,0,1,6,36.3,0.1,2025-07-03 03:28:00
2025-10-23,T020,16,15,1,120.0,7,2,5,10,81.6,0.0,2025-10-23 02:14:00
2025-10-12,T026,8,8,0,60.0,11,11,6,6,47.0,0.3,2025-10-12 03:40:00
2025-05-22,T004,10,9,1,72.0,4,0,4,10,80.0,0.8,2025-05-22 02:26:00
2025-02-11,T011,8,8,0,64.0,9,6,8,11,49.1,1.3,2025-02-11 02:03:00
2025-05-20,T020,16,14,2,112.0,4,0,1,9,67.5,0.0,2025-05-20 03:49:00
2025-12-19,T026,10,10,0,80.0,8,8,7,7,65.8,1.1,2025-12-19 02:08:00
2025-08-23,T003,9,9,0,67.5,2,3,4,3,41.0,0.3,2025-08-23 02:27:00
2026-04-09,T008,7,7,0,56.0,9,4,3,8,83.3,0.3,2026-04-09 03:41:00
2025-06-13,T009,13,13,0,104.0,2,4,11,9,30.1,0.0,2025-06-13 03:06:00
2026-06-05,T023,18,15,3,120.0,10,7,10,13,48.4,0.2,2026-06-05 03:25:00
2025-11-02,T014,15,15,0,112.5,6,2,5,9,50.1,0.5,2025-11-02 03:29:00
2025-11-13,T002,15,14,1,112.0,3,2,5,6,48.1,0.0,2025-11-13 02:01:00
2025-08-15,T031,15,13,2,104.0,5,0,2,7,44.1,0.2,2025-08-15 02:25:00
2025-10-21,T016,14,13,1,104.0,8,3,5,10,64.0,0.0,2025-10-21 02:52:00
2025-09-03,T022,16,15,1,120.0,10,11,4,3,56.9,1.0,2025-09-03 02:47:00
2025-05-13,T011,8,8,0,64.0,11,10,6,7,45.4,0.0,2025-05-13 02:40:00
2025-12-31,T001,20,20,0,160.0,7,4,9,12,28.5,0.0,2025-12-31 03:53:00
2025-05-21,T011,8,8,0,64.0,7,6,4,5,33.1,0.7,2025-05-21 02:51:00
2025-11-18,T014,17,17,0,136.0,9,2,6,13,51.8,0.0,2025-11-18 03:10:00
2025-04-18,T027,8,8,0,64.0,11,11,5,5,27.2,0.7,2025-04-18 02:55:00
2025-01-22,T015,18,17,1,136.0,7,1,4,10,22.7,0.8,2025-01-22 03:43:00
2025-05-10,T032,9,8,1,60.0,6,0,2,8,61.1,0.0,2025-05-10 03:24:00
2025-05-28,T029,20,19,1,152.0,9,3,4,10,35.0,0.0,2025-05-28 02:50:00
2025-09-05,T003,11,11,0,88.0,3,0,3,8,52.4,0.4,2025-09-05 03:20:00
2026-06-13,T015,16,14,2,105.0,1,0,0,4,25.2,0.1,2026-06-13 03:50:00
2026-03-30,T001,20,19,1,152.0,6,2,11,15,33.2,0.5,2026-03-30 02:44:00
2025-10-02,T019,12,11,1,88.0,7,2,5,10,48.3,0.0,2025-10-02 02:57:00
2025-02-09,T003,9,8,1,60.0,7,4,4,7,29.9,0.0,2025-02-09 02:31:00
2025-11-04,T016,14,12,2,96.0,2,3,7,6,59.7,0.4,2025-11-04 02:44:00
2025-12-14,T008,5,5,0,37.5,3,0,0,7,76.0,0.1,2025-12-14 03:25:00
2025-09-19,T031,15,15,0,120.0,8,4,3,7,27.4,0.0,2025-09-19 02:36:00
2025-02-28,T011,8,8,0,64.0,7,3,4,8,35.2,0.8,2025-02-28 02:31:00
2026-06-05,T002,15,15,0,120.0,7,0,6,14,40.6,1.1,2026-06-05 03:06:00
2026-06-11,T022,16,16,0,128.0,6,6,4,4,45.9,1.2,2026-06-11 03:08:00
2025-12-09,T010,14,12,2,96.0,9,7,14,16,52.9,0.0,2025-12-09 02:58:00
2025-10-02,T005,17,17,0,136.0,5,3,9,11,22.3,0.7,2025-10-02 03:34:00
2025-09-26,T020,16,15,1,120.0,11,9,3,5,56.0,0.6,2025-09-26 03:05:00
2026-04-06,T022,16,15,1,120.0,9,5,7,11,41.6,0.0,2026-04-06 02:06:00
2026-06-28,T020,14,12,2,90.0,10,6,4,8,93.1,0.0,2026-06-28 02:37:00
2025-08-18,T021,20,20,0,160.0,7,9,9,7,19.2,0.0,2025-08-18 03:59:00
2025-02-24,T025,15,15,0,120.0,7,4,10,13,42.6,1.3,2025-02-24 02:25:00
2026-01-20,T019,12,10,2,80.0,4,0,5,10,27.6,0.0,2026-01-20 02:42:00
2026-05-12,T007,10,10,0,80.0,9,0,8,17,33.5,0.0,2026-05-12 03:26:00
2026-02-07,T017,10,9,1,67.5,4,1,5,8,41.9,0.8,2026-02-07 03:18:00
2026-03-14,T011,6,6,0,45.0,-9,5,4,7,29.8,0.0,2026-03-14 02:27:00
2026-03-18,T022,16,15,1,120.0,7,2,10,15,46.5,0.0,2026-03-18 02:09:00
2025-07-26,T023,16,16,0,120.0,8,2,6,12,35.9,0.2,2025-07-26 02:20:00
2025-03-12,T019,12,10,2,80.0,5,0,4,9,49.1,0.3,2025-03-12 02:27:00
2025-11-18,T009,13,12,1,96.0,9,7,5,7,26.0,0.4,2025-11-18 02:34:00
2025-02-03,T013,17,16,1,128.0,10,2,7,15,36.3,0.0,2025-02-03 03:45:00
2025-01-04,T001,18,18,0,135.0,6,0,7,13,40.9,0.1,2025-01-04 02:09:00
2026-04-04,T026,8,5,3,37.5,6,4,7,9,34.5,0.5,2026-04-04 03:58:00
2025-09-03,T026,10,10,0,80.0,5,0,4,10,54.0,0.0,2025-09-03 02:34:00
2025-08-19,T027,8,8,0,64.0,6,0,4,13,42.5,0.8,2025-08-19 02:27:00
2026-06-10,T024,16,15,1,120.0,6,6,2,2,82.0,0.0,2026-06-10 03:20:00
2025-05-02,T013,17,15,2,120.0,7,0,9,19,43.0,0.7,2025-05-02 03:58:00
2026-03-09,T026,10,10,0,80.0,7,8,5,4,69.2,0.0,2026-03-09 02:56:00
2026-06-06,T009,11,11,0,82.5,5,2,6,9,23.1,0.0,2026-06-06 02:06:00
2025-03-07,T003,11,11,0,88.0,14,11,8,11,52.1,1.0,2025-03-07 03:31:00
2025-02-11,T015,18,18,0,144.0,4,0,6,13,36.3,0.0,2025-02-11 03:08:00
2025-03-30,T025,13,13,0,97.5,5,6,7,6,18.5,0.1,2025-03-30 03:01:00
2025-05-11,T019,10,10,0,75.0,6,1,4,9,25.4,0.0,2025-05-11 03:11:00
2025-06-08,T026,8,8,0,60.0,9,3,3,9,36.8,0.7,2025-06-08 03:04:00
2025-01-04,T025,13,12,1,90.0,5,3,1,3,26.7,0.0,2025-01-04 02:41:00
2025-11-11,T005,17,17,0,136.0,5,4,7,8,45.6,1.0,2025-11-11 02:22:00
2026-03-07,T015,16,16,0,120.0,3,3,3,3,54.9,0.4,2026-03-07 02:11:00
2026-06-08,T016,14,14,0,112.0,12,5,7,14,78.2,0.0,2026-06-08 03:56:00
2026-05-19,T027,8,5,3,40.0,3,0,4,8,30.6,0.7,2026-05-19 02:52:00
2025-01-18,T020,14,13,1,97.5,7,0,1,8,57.2,0.7,2025-01-18 02:11:00
2025-09-15,T014,17,16,1,128.0,6,0,10,16,60.8,0.5,2025-09-15 03:56:00
2026-04-27,T031,15,13,2,104.0,4,0,11,27,23.1,0.0,2026-04-27 03:01:00
2025-04-17,T023,18,17,1,136.0,7,4,5,8,55.0,0.0,2025-04-17 03:32:00
2026-05-20,T011,8,8,0,64.0,10,7,4,7,55.6,0.0,2026-05-20 03:51:00
2026-02-05,T008,7,6,1,48.0,5,2,2,5,59.4,0.6,2026-02-05 03:26:00
2025-11-07,T013,17,15,2,120.0,12,11,12,13,18.3,1.4,2025-11-07 03:57:00
2025-02-16,T025,13,13,0,97.5,4,0,9,17,20.6,0.0,2025-02-16 02:10:00
2025-12-05,T030,10,10,0,80.0,8,3,5,10,52.8,0.0,2025-12-05 02:46:00
2025-01-07,T027,8,8,0,64.0,8,7,7,8,33.2,0.0,2025-01-07 03:29:00
2026-03-19,T007,10,9,1,72.0,7,4,6,9,53.4,1.3,2026-03-19 02:58:00
2026-01-16,T012,10,9,1,72.0,6,6,2,2,70.6,0.6,2026-01-16 03:08:00
2026-06-04,T022,16,16,0,128.0,5,0,2,7,35.3,0.0,2026-06-04 03:23:00
2026-03-06,T003,11,10,1,80.0,13,9,4,8,28.8,0.1,2026-03-06 03:21:00
2025-06-19,T032,11,10,1,80.0,1,3,2,0,68.8,0.3,2025-06-19 02:36:00
2025-02-22,T007,8,7,1,52.5,5,5,5,5,50.2,0.0,2025-02-22 02:38:00
2025-12-01,T008,7,7,0,56.0,12,10,7,9,98.0,0.2,2025-12-01 02:32:00
2025-12-12,T010,14,13,1,104.0,5,3,7,9,62.1,0.0,2025-12-12 03:46:00
2025-10-18,T024,14,13,1,97.5,2,2,1,1,53.2,0.4,2025-10-18 03:58:00
2025-08-16,T024,14,12,2,90.0,10,5,8,13,96.9,0.0,2025-08-16 03:03:00
2026-05-16,T032,9,8,1,60.0,10,6,4,8,79.0,0.7,2026-05-16 02:41:00
2026-06-18,T009,13,11,2,88.0,5,5,4,4,27.5,0.3,2026-06-18 02:55:00
2026-02-13,T008,7,6,1,48.0,8,5,4,7,94.5,0.0,2026-02-13 02:25:00
2026-03-19,T019,12,10,2,80.0,5,0,8,14,39.4,1.3,2026-03-19 03:18:00
2026-05-31,T026,8,8,0,60.0,11,4,4,11,39.3,0.1,2026-05-31 03:00:00
2025-12-16,T001,20,20,0,160.0,3,0,12,18,22.1,0.1,2025-12-16 03:06:00
2025-11-23,T029,18,17,1,127.5,5,0,5,11,39.1,0.4,2025-11-23 03:50:00
2025-04-11,T006,17,16,1,128.0,4,0,7,11,52.8,0.5,2025-04-11 03:37:00
2025-03-06,T032,11,11,0,88.0,8,6,3,5,73.3,0.4,2025-03-06 03:59:00
2025-08-10,T003,9,8,1,60.0,3,0,1,5,45.7,0.0,2025-08-10 03:56:00
2025-05-09,T015,18,17,1,136.0,5,3,0,2,42.8,0.3,2025-05-09 02:55:00
2025-03-27,T026,10,10,0,80.0,8,0,9,18,43.4,0.2,2025-03-27 03:06:00
2025-10-03,T019,12,12,0,96.0,5,1,2,6,49.4,0.5,2025-10-03 02:00:00
2025-02-13,T028,6,5,1,40.0,3,0,2,8,62.1,0.0,2025-02-13 03:12:00
2025-11-19,T029,20,18,2,144.0,9,9,8,8,24.2,0.4,2025-11-19 03:18:00
2025-10-30,T025,15,14,1,112.0,6,2,10,14,37.0,0.3,2025-10-30 03:09:00
2026-04-28,T027,8,8,0,64.0,7,5,3,5,55.3,0.0,2026-04-28 02:59:00
2025-10-20,T018,13,12,1,96.0,6,7,8,7,58.8,0.0,2025-10-20 03:07:00
2026-04-04,T030,8,8,0,60.0,2,0,4,8,62.1,0.9,2026-04-04 02:56:00
2026-02-11,T009,13,12,1,96.0,5,0,3,8,43.0,0.7,2026-02-11 03:07:00
2026-01-26,T002,15,15,0,120.0,6,0,4,10,58.8,0.1,2026-01-26 02:23:00
2025-06-16,T020,16,14,2,112.0,7,4,4,7,82.3,0.5,2025-06-16 03:30:00
2025-06-27,T026,10,9,1,72.0,8,0,5,13,74.8,0.0,2025-06-27 03:05:00
2025-02-10,T025,15,15,0,120.0,4,0,8,13,38.9,0.5,2025-02-10 03:20:00
2025-05-18,T019,10,9,1,67.5,4,3,1,2,23.7,0.0,2025-05-18 02:12:00
2025-06-09,T030,10,9,1,72.0,5,1,6,10,49.7,0.0,2025-06-09 02:53:00
2025-08-01,T012,10,10,0,80.0,5,4,3,4,72.6,0.6,2025-08-01 03:04:00
2026-06-18,T006,17,16,1,128.0,10,7,11,14,61.5,0.2,2026-06-18 02:08:00
2025-11-24,T015,18,18,0,144.0,6,0,10,19,30.4,0.1,2025-11-24 03:41:00
2026-01-21,T005,17,17,0,136.0,9,8,3,4,34.1,0.0,2026-01-21 02:34:00
2025-09-09,T025,15,14,1,112.0,5,6,8,7,45.3,0.9,2025-09-09 02:55:00
2026-05-05,T009,13,13,0,104.0,8,0,7,18,44.3,0.4,2026-05-05 02:37:00
2025-10-25,T015,16,15,1,112.5,5,0,4,11,41.1,1.1,2025-10-25 03:35:00
2025-07-22,T030,10,10,0,80.0,4,0,2,6,73.0,0.4,2025-07-22 03:49:00
2026-03-17,T014,17,16,1,128.0,11,13,9,7,67.6,1.0,2026-03-17 03:49:00
2025-04-22,T005,17,16,1,128.0,3,2,6,7,24.5,0.2,2025-04-22 03:40:00
2025-04-22,T022,16,16,0,128.0,3,2,7,8,44.0,0.0,2025-04-22 02:20:00
2026-02-03,T017,12,9,3,72.0,10,3,7,14,19.7,0.0,2026-02-03 03:22:00
2025-05-25,T008,5,4,1,30.0,7,0,3,11,63.9,1.1,2025-05-25 02:58:00
