batch_id,source_system,load_date,extracted_at,loaded_at,expected_rows,loaded_rows,rejected_rows,freshness_minutes,schema_version,checksum_match,load_status,error_code
BATCH-000220,workflow,2025-02-06,2025-02-06 01:18:00,2025-02-06 01:59:00,227,227,0,41,1.0,1,success,
BATCH-000221,workforce,2025-02-06,2025-02-06 01:22:00,2025-02-06 01:31:00,202,202,0,9,2.0,1,success,
BATCH-000222,calendar,2025-02-06,2025-02-06 01:21:00,2025-02-06 01:42:00,140,140,0,21,1.0,1,success,
BATCH-000223,crm,2025-02-07,2025-02-07 01:09:00,2025-02-07 02:01:00,213,213,0,52,1.0,1,success,
BATCH-000224,portal,2025-02-07,2025-02-07 01:06:00,2025-02-07 02:26:00,240,233,7,80,1.0,1,warning,LATE_ARRIVAL
BATCH-000225,chat_platform,2025-02-07,2025-02-07 01:26:00,2025-02-07 01:59:00,161,161,0,33,1.0,1,success,
BATCH-000226,workflow,2025-02-07,2025-02-07 01:27:00,2025-02-07 02:30:00,83,83,0,63,1.0,1,success,
BATCH-000227,workforce,2025-02-07,2025-02-07 01:28:00,2025-02-07 01:38:00,57,57,0,10,1.0,1,success,
BATCH-000228,calendar,2025-02-07,2025-02-07 01:28:00,2025-02-07 02:15:00,169,169,0,47,1.0,1,success,
BATCH-000229,crm,2025-02-08,2025-02-08 01:15:00,2025-02-08 01:38:00,44,44,0,23,1.1,1,success,
BATCH-000230,portal,2025-02-08,2025-02-08 01:18:00,2025-02-08 02:12:00,109,109,0,54,1.0,1,success,
BATCH-000231,chat_platform,2025-02-08,2025-02-08 01:17:00,2025-02-08 02:02:00,218,218,0,45,1.0,1,success,
BATCH-000232,workflow,2025-02-08,2025-02-08 01:14:00,2025-02-08 02:03:00,214,214,0,49,1.0,1,success,
BATCH-000233,workforce,2025-02-08,2025-02-08 01:22:00,2025-02-08 02:23:00,173,173,0,61,1.0,1,success,
BATCH-000234,calendar,2025-02-08,2025-02-08 01:01:00,2025-02-08 01:45:00,46,46,0,44,1.0,1,success,
BATCH-000235,crm,2025-02-09,2025-02-09 01:14:00,2025-02-09 02:00:00,42,42,0,46,2.0,1,success,
BATCH-000236,portal,2025-02-09,2025-02-09 01:05:00,2025-02-09 01:43:00,138,138,0,38,1.0,1,success,
BATCH-000237,chat_platform,2025-02-09,2025-02-09 01:05:00,2025-02-09 01:21:00,206,206,0,16,1.0,1,success,
BATCH-000238,workflow,2025-02-09,2025-02-09 01:19:00,2025-02-09 01:26:00,99,99,0,7,1.0,1,success,
BATCH-000239,workforce,2025-02-09,2025-02-09 01:29:00,2025-02-09 02:09:00,227,227,0,40,1.0,1,success,
BATCH-000240,calendar,2025-02-09,2025-02-09 01:15:00,2025-02-09 02:10:00,63,63,0,55,1.0,1,success,
BATCH-000241,crm,2025-02-10,2025-02-10 01:15:00,2025-02-10 01:24:00,215,215,0,9,1.0,1,success,
BATCH-000242,portal,2025-02-10,2025-02-10 01:09:00,2025-02-10 01:15:00,225,225,0,6,1.0,1,success,
BATCH-000243,chat_platform,2025-02-10,2025-02-10 01:07:00,2025-02-10 01:56:00,247,247,0,49,1.0,1,success,
BATCH-000244,workflow,2025-02-10,2025-02-10 01:16:00,2025-02-10 02:17:00,186,186,0,61,1.0,1,success,
BATCH-000245,workforce,2025-02-10,2025-02-10 01:10:00,2025-02-10 01:22:00,87,87,0,12,1.0,1,success,
BATCH-000246,calendar,2025-02-10,2025-02-10 01:25:00,2025-02-10 03:56:00,108,100,8,151,2.0,0,warning,LATE_ARRIVAL
BATCH-000247,crm,2025-02-11,2025-02-11 01:06:00,2025-02-11 03:33:00,113,110,3,147,1.0,0,warning,ROW_REJECTED
BATCH-000248,portal,2025-02-11,2025-02-11 01:09:00,2025-02-11 01:47:00,189,189,0,38,1.0,1,success,
BATCH-000249,chat_platform,2025-02-11,2025-02-11 01:13:00,2025-02-11 01:37:00,189,189,0,24,2.0,1,success,
BATCH-000250,workflow,2025-02-11,2025-02-11 01:03:00,2025-02-11 01:35:00,213,213,0,32,1.0,1,success,
BATCH-000251,workforce,2025-02-11,2025-02-11 01:08:00,2025-02-11 02:07:00,117,117,0,59,1.0,1,success,
BATCH-000252,calendar,2025-02-11,2025-02-11 01:28:00,2025-02-11 02:20:00,33,33,0,52,1.0,1,success,
BATCH-000253,crm,2025-02-12,2025-02-12 01:07:00,2025-02-12 01:50:00,65,65,0,43,1.0,1,success,
BATCH-000254,portal,2025-02-12,2025-02-12 01:03:00,2025-02-12 01:48:00,190,190,0,45,2.0,1,success,
BATCH-000255,chat_platform,2025-02-12,2025-02-12 01:14:00,2025-02-12 01:44:00,32,32,0,30,1.0,1,success,
BATCH-000256,workflow,2025-02-12,2025-02-12 01:06:00,2025-02-12 01:27:00,89,89,0,21,1.0,1,success,
BATCH-000257,workforce,2025-02-12,2025-02-12 01:11:00,2025-02-12 01:48:00,217,217,0,37,1.0,1,success,
BATCH-000258,calendar,2025-02-12,2025-02-12 01:17:00,2025-02-12 02:14:00,26,26,0,57,2.0,1,success,
BATCH-000259,crm,2025-02-13,2025-02-13 01:27:00,2025-02-13 02:13:00,156,156,0,46,1.0,1,success,
BATCH-000260,portal,2025-02-13,2025-02-13 01:29:00,2025-02-13 02:27:00,128,128,0,58,1.0,1,success,
BATCH-000261,chat_platform,2025-02-13,2025-02-13 01:28:00,2025-02-13 01:49:00,72,72,0,21,2.0,1,success,
BATCH-000262,workflow,2025-02-13,2025-02-13 01:12:00,2025-02-13 05:03:00,127,125,2,231,1.0,1,warning,SCHEMA_DRIFT
BATCH-000263,workforce,2025-02-13,2025-02-13 01:24:00,2025-02-13 01:37:00,150,150,0,13,1.1,1,success,
BATCH-000264,calendar,2025-02-13,2025-02-13 01:09:00,2025-02-13 01:34:00,98,98,0,25,1.0,1,success,
BATCH-000265,crm,2025-02-14,2025-02-14 01:10:00,2025-02-14 02:07:00,59,59,0,57,1.0,1,success,
BATCH-000266,portal,2025-02-14,2025-02-14 01:14:00,2025-02-14 01:37:00,36,36,0,23,1.0,1,success,
BATCH-000267,chat_platform,2025-02-14,2025-02-14 01:03:00,2025-02-14 01:37:00,189,189,0,34,1.1,1,success,
BATCH-000268,workflow,2025-02-14,2025-02-14 01:27:00,2025-02-14 01:41:00,107,107,0,14,1.0,1,success,
BATCH-000269,workforce,2025-02-14,2025-02-14 01:16:00,2025-02-14 01:55:00,98,98,0,39,1.0,1,success,
BATCH-000270,calendar,2025-02-14,2025-02-14 01:04:00,2025-02-14 01:34:00,78,78,0,30,1.1,1,success,
BATCH-000271,crm,2025-02-15,2025-02-15 01:27:00,2025-02-15 03:01:00,233,229,4,94,1.0,1,warning,ROW_REJECTED
BATCH-000272,portal,2025-02-15,2025-02-15 01:25:00,2025-02-15 01:47:00,243,243,0,22,1.0,1,success,
BATCH-000273,chat_platform,2025-02-15,2025-02-15 01:11:00,2025-02-15 02:01:00,211,211,0,50,1.0,1,success,
BATCH-000274,workflow,2025-02-15,2025-02-15 01:28:00,2025-02-15 01:57:00,174,174,0,29,1.0,1,success,
BATCH-000275,workforce,2025-02-15,2025-02-15 01:19:00,2025-02-15 03:24:00,199,195,4,125,1.0,0,warning,ROW_REJECTED
BATCH-000276,calendar,2025-02-15,2025-02-15 01:04:00,2025-02-15 02:08:00,80,80,0,64,1.0,1,success,
BATCH-000277,crm,2025-02-16,2025-02-16 01:10:00,2025-02-16 01:34:00,155,155,0,24,1.0,1,success,
BATCH-000278,portal,2025-02-16,2025-02-16 01:09:00,2025-02-16 01:17:00,99,99,0,8,1.0,1,success,
BATCH-000279,chat_platform,2025-02-16,2025-02-16 01:00:00,2025-02-16 01:39:00,163,163,0,39,1.1,1,success,
BATCH-000280,workflow,2025-02-16,2025-02-16 01:24:00,2025-02-16 02:16:00,187,187,0,52,1.0,1,success,
BATCH-000281,workforce,2025-02-16,2025-02-16 01:01:00,2025-02-16 01:12:00,80,80,0,11,1.0,1,success,
BATCH-000282,calendar,2025-02-16,2025-02-16 01:03:00,2025-02-16 01:36:00,134,134,0,33,1.0,1,success,
BATCH-000283,crm,2025-02-17,2025-02-17 01:00:00,2025-02-17 01:32:00,133,133,0,32,1.0,1,success,
BATCH-000284,portal,2025-02-17,2025-02-17 01:16:00,2025-02-17 02:08:00,206,206,0,52,1.0,1,success,
BATCH-000285,chat_platform,2025-02-17,2025-02-17 01:17:00,2025-02-17 01:54:00,44,44,0,37,1.0,1,success,
BATCH-000286,workflow,2025-02-17,2025-02-17 01:08:00,2025-02-17 01:57:00,33,33,0,49,2.0,1,success,
BATCH-000287,workforce,2025-02-17,2025-02-17 01:05:00,2025-02-17 01:33:00,55,55,0,28,1.0,1,success,
BATCH-000288,calendar,2025-02-17,2025-02-17 01:29:00,2025-02-17 01:56:00,252,252,0,27,1.1,1,success,
BATCH-000289,crm,2025-02-18,2025-02-18 01:02:00,2025-02-18 01:56:00,137,137,0,54,1.0,1,success,
BATCH-000290,portal,2025-02-18,2025-02-18 01:14:00,2025-02-18 01:20:00,67,67,0,6,1.1,1,success,
BATCH-000291,chat_platform,2025-02-18,2025-02-18 01:15:00,2025-02-18 01:47:00,52,52,0,32,1.1,1,success,
BATCH-000292,workflow,2025-02-18,2025-02-18 01:02:00,2025-02-18 01:14:00,218,218,0,12,1.0,1,success,
BATCH-000293,workforce,2025-02-18,2025-02-18 01:14:00,2025-02-18 01:51:00,186,186,0,37,1.0,1,success,
BATCH-000294,calendar,2025-02-18,2025-02-18 01:08:00,2025-02-18 02:12:00,213,213,0,64,1.0,1,success,
BATCH-000295,crm,2025-02-19,2025-02-19 01:03:00,2025-02-19 02:00:00,183,183,0,57,1.1,1,success,
BATCH-000296,portal,2025-02-19,2025-02-19 01:24:00,2025-02-19 02:12:00,98,98,0,48,1.0,1,success,
BATCH-000297,chat_platform,2025-02-19,2025-02-19 01:24:00,2025-02-19 02:13:00,30,30,0,49,2.0,1,success,
BATCH-000298,workflow,2025-02-19,2025-02-19 01:26:00,2025-02-19 01:43:00,188,188,0,17,1.0,1,success,
BATCH-000299,workforce,2025-02-19,2025-02-19 01:12:00,2025-02-19 01:50:00,39,39,0,38,1.0,1,success,
BATCH-000300,calendar,2025-02-19,2025-02-19 01:14:00,2025-02-19 01:31:00,30,30,0,17,1.0,1,success,
BATCH-000301,crm,2025-02-20,2025-02-20 01:14:00,2025-02-20 02:12:00,103,103,0,58,1.0,1,success,
BATCH-000302,portal,2025-02-20,2025-02-20 01:08:00,2025-02-20 01:54:00,172,172,0,46,1.1,1,success,
BATCH-000303,chat_platform,2025-02-20,2025-02-20 01:06:00,2025-02-20 02:02:00,92,92,0,56,1.0,1,success,
BATCH-000304,workflow,2025-02-20,2025-02-20 01:24:00,2025-02-20 05:16:00,112,104,8,232,1.0,1,warning,ROW_REJECTED
BATCH-000305,workforce,2025-02-20,2025-02-20 01:29:00,2025-02-20 08:44:00,48,0,48,435,1.0,0,failed,SRC_UNAVAILABLE
BATCH-000306,calendar,2025-02-20,2025-02-20 01:24:00,2025-02-20 01:38:00,105,105,0,14,1.0,1,success,
BATCH-000307,crm,2025-02-21,2025-02-21 01:07:00,2025-02-21 01:40:00,135,135,0,33,1.0,1,success,
BATCH-000308,portal,2025-02-21,2025-02-21 01:20:00,2025-02-21 02:03:00,121,121,0,43,1.0,1,success,
BATCH-000309,chat_platform,2025-02-21,2025-02-21 01:02:00,2025-02-21 01:54:00,65,65,0,52,1.0,1,success,
BATCH-000310,workflow,2025-02-21,2025-02-21 01:10:00,2025-02-21 02:08:00,108,108,0,58,1.0,1,success,
BATCH-000311,workforce,2025-02-21,2025-02-21 01:13:00,2025-02-21 01:27:00,62,62,0,14,1.0,1,success,
BATCH-000312,calendar,2025-02-21,2025-02-21 01:20:00,2025-02-21 02:03:00,257,257,0,43,1.0,1,success,
BATCH-000313,crm,2025-02-22,2025-02-22 01:17:00,2025-02-22 02:03:00,156,156,0,46,1.1,1,success,
BATCH-000314,portal,2025-02-22,2025-02-22 01:28:00,2025-02-22 02:31:00,210,210,0,63,1.0,1,success,
BATCH-000315,chat_platform,2025-02-22,2025-02-22 01:00:00,2025-02-22 01:38:00,81,81,0,38,1.0,1,success,
BATCH-000316,workflow,2025-02-22,2025-02-22 01:28:00,2025-02-22 01:50:00,208,208,0,22,1.1,1,success,
BATCH-000317,workforce,2025-02-22,2025-02-22 01:04:00,2025-02-22 01:47:00,162,162,0,43,1.0,1,success,
BATCH-000318,calendar,2025-02-22,2025-02-22 01:10:00,2025-02-22 01:19:00,253,253,0,9,1.0,1,success,
BATCH-000319,crm,2025-02-23,2025-02-23 01:26:00,2025-02-23 02:15:00,141,141,0,49,1.1,1,success,
BATCH-000320,portal,2025-02-23,2025-02-23 01:01:00,2025-02-23 01:46:00,99,99,0,45,1.0,1,success,
BATCH-000321,chat_platform,2025-02-23,2025-02-23 01:01:00,2025-02-23 01:18:00,133,133,0,17,1.0,1,success,
BATCH-000322,workflow,2025-02-23,2025-02-23 01:25:00,2025-02-23 02:26:00,254,254,0,61,1.0,1,success,
BATCH-000323,workforce,2025-02-23,2025-02-23 01:26:00,2025-02-23 02:25:00,203,203,0,59,1.0,1,success,
BATCH-000324,calendar,2025-02-23,2025-02-23 01:25:00,2025-02-23 02:01:00,200,200,0,36,1.0,1,success,
BATCH-000325,crm,2025-02-24,2025-02-24 01:26:00,2025-02-24 01:36:00,155,155,0,10,1.0,1,success,
BATCH-000326,portal,2025-02-24,2025-02-24 01:08:00,2025-02-24 01:34:00,25,25,0,26,1.0,1,success,
BATCH-000327,chat_platform,2025-02-24,2025-02-24 01:00:00,2025-02-24 01:22:00,61,61,0,22,1.0,1,success,
BATCH-000328,workflow,2025-02-24,2025-02-24 01:11:00,2025-02-24 01:41:00,56,56,0,30,1.0,1,success,
BATCH-000329,workforce,2025-02-24,2025-02-24 01:26:00,2025-02-24 01:59:00,250,250,0,33,1.0,1,success,
BATCH-000330,calendar,2025-02-24,2025-02-24 01:07:00,2025-02-24 01:35:00,45,45,0,28,1.0,1,success,
BATCH-000331,crm,2025-02-25,2025-02-25 01:00:00,2025-02-25 01:48:00,136,136,0,48,1.0,1,success,
BATCH-000332,portal,2025-02-25,2025-02-25 01:14:00,2025-02-25 01:50:00,223,223,0,36,1.0,1,success,
BATCH-000333,chat_platform,2025-02-25,2025-02-25 01:19:00,2025-02-25 01:33:00,39,39,0,14,1.0,1,success,
BATCH-000334,workflow,2025-02-25,2025-02-25 01:04:00,2025-02-25 01:26:00,120,120,0,22,1.0,1,success,
BATCH-000335,workforce,2025-02-25,2025-02-25 01:09:00,2025-02-25 01:27:00,219,219,0,18,1.0,1,success,
BATCH-000336,calendar,2025-02-25,2025-02-25 01:07:00,2025-02-25 01:41:00,229,229,0,34,1.0,1,success,
BATCH-000337,crm,2025-02-26,2025-02-26 01:24:00,2025-02-26 08:22:00,216,0,216,418,1.0,0,failed,SRC_UNAVAILABLE
BATCH-000338,portal,2025-02-26,2025-02-26 01:03:00,2025-02-26 01:46:00,233,233,0,43,1.0,1,success,
BATCH-000339,chat_platform,2025-02-26,2025-02-26 01:22:00,2025-02-26 04:44:00,220,0,220,202,1.0,0,failed,SRC_UNAVAILABLE
BATCH-000340,workflow,2025-02-26,2025-02-26 01:13:00,2025-02-26 01:43:00,106,106,0,30,1.1,1,success,
BATCH-000341,workforce,2025-02-26,2025-02-26 01:12:00,2025-02-26 01:47:00,222,222,0,35,1.0,1,success,
BATCH-000342,calendar,2025-02-26,2025-02-26 01:09:00,2025-02-26 02:05:00,200,200,0,56,1.0,1,success,
BATCH-000343,crm,2025-02-27,2025-02-27 01:17:00,2025-02-27 01:31:00,224,224,0,14,1.0,1,success,
BATCH-000344,portal,2025-02-27,2025-02-27 01:14:00,2025-02-27 01:29:00,91,91,0,15,1.0,1,success,
BATCH-000345,chat_platform,2025-02-27,2025-02-27 01:08:00,2025-02-27 02:02:00,103,103,0,54,1.0,1,success,
BATCH-000346,workflow,2025-02-27,2025-02-27 01:16:00,2025-02-27 02:10:00,77,77,0,54,1.1,1,success,
BATCH-000347,workforce,2025-02-27,2025-02-27 01:19:00,2025-02-27 01:43:00,121,121,0,24,1.0,1,success,
BATCH-000348,calendar,2025-02-27,2025-02-27 01:15:00,2025-02-27 01:26:00,95,95,0,11,1.0,1,success,
BATCH-000349,crm,2025-02-28,2025-02-28 01:27:00,2025-02-28 02:12:00,30,30,0,45,1.0,1,success,
BATCH-000350,portal,2025-02-28,2025-02-28 01:05:00,2025-02-28 02:06:00,105,105,0,61,1.0,1,success,
BATCH-000351,chat_platform,2025-02-28,2025-02-28 01:04:00,2025-02-28 01:11:00,90,90,0,7,1.1,1,success,
BATCH-000352,workflow,2025-02-28,2025-02-28 01:25:00,2025-02-28 02:27:00,29,29,0,62,1.1,1,success,
BATCH-000353,workforce,2025-02-28,2025-02-28 01:22:00,2025-02-28 01:40:00,208,208,0,18,1.0,1,success,
BATCH-000354,calendar,2025-02-28,2025-02-28 01:17:00,2025-02-28 01:37:00,255,255,0,20,1.0,1,success,
BATCH-000355,crm,2025-03-01,2025-03-01 01:28:00,2025-03-01 02:25:00,170,170,0,57,1.1,1,success,
BATCH-000356,portal,2025-03-01,2025-03-01 01:18:00,2025-03-01 01:32:00,63,63,0,14,1.0,1,success,
BATCH-000357,chat_platform,2025-03-01,2025-03-01 01:03:00,2025-03-01 03:21:00,220,214,6,138,2.0,1,warning,ROW_REJECTED
BATCH-000358,workflow,2025-03-01,2025-03-01 01:25:00,2025-03-01 01:45:00,164,164,0,20,1.0,1,success,
BATCH-000359,workforce,2025-03-01,2025-03-01 01:17:00,2025-03-01 02:06:00,218,218,0,49,1.0,1,success,
BATCH-000360,calendar,2025-03-01,2025-03-01 01:07:00,2025-03-01 01:14:00,179,179,0,7,1.0,1,success,
BATCH-000361,crm,2025-03-02,2025-03-02 01:11:00,2025-03-02 01:49:00,154,154,0,38,1.0,1,success,
BATCH-000362,portal,2025-03-02,2025-03-02 01:02:00,2025-03-02 01:14:00,88,88,0,12,1.0,1,success,
BATCH-000363,chat_platform,2025-03-02,2025-03-02 01:01:00,2025-03-02 01:25:00,252,252,0,24,1.0,1,success,
BATCH-000364,workflow,2025-03-02,2025-03-02 01:19:00,2025-03-02 01:31:00,110,110,0,12,1.1,1,success,
BATCH-000365,workforce,2025-03-02,2025-03-02 01:10:00,2025-03-02 01:27:00,71,71,0,17,1.1,1,success,
BATCH-000366,calendar,2025-03-02,2025-03-02 01:11:00,2025-03-02 01:48:00,130,130,0,37,1.0,1,success,
BATCH-000367,crm,2025-03-03,2025-03-03 01:01:00,2025-03-03 01:29:00,57,57,0,28,1.0,1,success,
BATCH-000368,portal,2025-03-03,2025-03-03 01:00:00,2025-03-03 02:04:00,210,210,0,64,1.0,1,success,
BATCH-000369,chat_platform,2025-03-03,2025-03-03 01:26:00,2025-03-03 03:29:00,131,126,5,123,1.1,1,warning,LATE_ARRIVAL
BATCH-000370,workflow,2025-03-03,2025-03-03 01:06:00,2025-03-03 01:41:00,65,65,0,35,1.0,1,success,
BATCH-000371,workforce,2025-03-03,2025-03-03 01:00:00,2025-03-03 01:44:00,51,51,0,44,1.0,1,success,
BATCH-000372,calendar,2025-03-03,2025-03-03 01:13:00,2025-03-03 02:02:00,45,45,0,49,1.0,1,success,
BATCH-000373,crm,2025-03-04,2025-03-04 01:23:00,2025-03-04 02:19:00,32,32,0,56,1.1,1,success,
BATCH-000374,portal,2025-03-04,2025-03-04 01:06:00,2025-03-04 01:58:00,226,226,0,52,1.0,1,success,
BATCH-000375,chat_platform,2025-03-04,2025-03-04 01:23:00,2025-03-04 01:59:00,181,181,0,36,1.0,1,success,
BATCH-000376,workflow,2025-03-04,2025-03-04 01:10:00,2025-03-04 01:44:00,105,105,0,34,1.0,1,success,
BATCH-000377,workforce,2025-03-04,2025-03-04 01:21:00,2025-03-04 02:04:00,104,104,0,43,1.0,1,success,
BATCH-000378,calendar,2025-03-04,2025-03-04 01:01:00,2025-03-04 01:28:00,224,224,0,27,1.1,1,success,
BATCH-000379,crm,2025-03-05,2025-03-05 01:27:00,2025-03-05 02:01:00,112,112,0,34,1.0,1,success,
BATCH-000380,portal,2025-03-05,2025-03-05 01:23:00,2025-03-05 01:51:00,174,174,0,28,1.0,1,success,
BATCH-000381,chat_platform,2025-03-05,2025-03-05 01:15:00,2025-03-05 01:21:00,97,97,0,6,1.0,1,success,
BATCH-000382,workflow,2025-03-05,2025-03-05 01:01:00,2025-03-05 01:20:00,231,231,0,19,1.0,1,success,
BATCH-000383,workforce,2025-03-05,2025-03-05 01:09:00,2025-03-05 01:28:00,205,205,0,19,1.0,1,success,
BATCH-000384,calendar,2025-03-05,2025-03-05 01:24:00,2025-03-05 02:57:00,232,226,6,93,1.0,0,warning,LATE_ARRIVAL
BATCH-000385,crm,2025-03-06,2025-03-06 01:03:00,2025-03-06 01:46:00,143,143,0,43,1.0,1,success,
BATCH-000386,portal,2025-03-06,2025-03-06 01:02:00,2025-03-06 01:53:00,55,55,0,51,1.0,1,success,
BATCH-000387,chat_platform,2025-03-06,2025-03-06 01:14:00,2025-03-06 02:15:00,71,71,0,61,2.0,1,success,
BATCH-000388,workflow,2025-03-06,2025-03-06 01:26:00,2025-03-06 01:34:00,88,88,0,8,1.0,1,success,
BATCH-000389,workforce,2025-03-06,2025-03-06 01:14:00,2025-03-06 02:00:00,64,64,0,46,1.0,1,success,
BATCH-000390,calendar,2025-03-06,2025-03-06 01:25:00,2025-03-06 04:59:00,107,100,7,214,1.0,1,warning,LATE_ARRIVAL
BATCH-000391,crm,2025-03-07,2025-03-07 01:15:00,2025-03-07 01:46:00,208,208,0,31,1.0,1,success,
BATCH-000392,portal,2025-03-07,2025-03-07 01:00:00,2025-03-07 01:11:00,176,176,0,11,1.0,1,success,
BATCH-000393,chat_platform,2025-03-07,2025-03-07 01:18:00,2025-03-07 01:23:00,228,228,0,5,1.0,1,success,
BATCH-000394,workflow,2025-03-07,2025-03-07 01:19:00,2025-03-07 01:53:00,106,106,0,34,1.0,1,success,
BATCH-000395,workforce,2025-03-07,2025-03-07 01:08:00,2025-03-07 01:14:00,67,67,0,6,1.0,1,success,
BATCH-000396,calendar,2025-03-07,2025-03-07 01:29:00,2025-03-07 02:33:00,50,50,0,64,1.0,1,success,
BATCH-000397,crm,2025-03-08,2025-03-08 01:10:00,2025-03-08 01:54:00,222,222,0,44,1.0,1,success,
BATCH-000398,portal,2025-03-08,2025-03-08 01:25:00,2025-03-08 02:01:00,92,92,0,36,1.0,1,success,
BATCH-000399,chat_platform,2025-03-08,2025-03-08 01:06:00,2025-03-08 01:37:00,211,211,0,31,1.0,1,success,
BATCH-000400,workflow,2025-03-08,2025-03-08 01:28:00,2025-03-08 01:41:00,155,155,0,13,1.0,1,success,
BATCH-000401,workforce,2025-03-08,2025-03-08 01:10:00,2025-03-08 01:19:00,25,25,0,9,1.0,1,success,
BATCH-000402,calendar,2025-03-08,2025-03-08 01:25:00,2025-03-08 01:49:00,94,94,0,24,1.0,1,success,
BATCH-000403,crm,2025-03-09,2025-03-09 01:12:00,2025-03-09 02:08:00,37,37,0,56,1.0,1,success,
BATCH-000404,portal,2025-03-09,2025-03-09 01:28:00,2025-03-09 03:23:00,52,50,2,115,1.0,1,warning,LATE_ARRIVAL
BATCH-000405,chat_platform,2025-03-09,2025-03-09 01:05:00,2025-03-09 01:47:00,146,146,0,42,1.0,1,success,
BATCH-000406,workflow,2025-03-09,2025-03-09 01:22:00,2025-03-09 02:10:00,180,180,0,48,1.1,1,success,
BATCH-000407,workforce,2025-03-09,2025-03-09 01:25:00,2025-03-09 01:56:00,183,183,0,31,1.0,1,success,
BATCH-000408,calendar,2025-03-09,2025-03-09 01:10:00,2025-03-09 01:31:00,62,62,0,21,1.0,1,success,
BATCH-000409,crm,2025-03-10,2025-03-10 01:28:00,2025-03-10 01:35:00,200,200,0,7,1.0,1,success,
BATCH-000410,portal,2025-03-10,2025-03-10 01:16:00,2025-03-10 01:34:00,247,247,0,18,1.0,1,success,
BATCH-000411,chat_platform,2025-03-10,2025-03-10 01:12:00,2025-03-10 01:49:00,255,255,0,37,1.0,1,success,
BATCH-000412,workflow,2025-03-10,2025-03-10 01:04:00,2025-03-10 04:50:00,154,146,8,226,1.1,1,warning,ROW_REJECTED
BATCH-000413,workforce,2025-03-10,2025-03-10 01:00:00,2025-03-10 01:32:00,147,147,0,32,1.0,1,success,
BATCH-000414,calendar,2025-03-10,2025-03-10 01:14:00,2025-03-10 01:52:00,134,134,0,38,1.0,1,success,
BATCH-000415,crm,2025-03-11,2025-03-11 01:20:00,2025-03-11 01:25:00,152,152,0,5,1.0,1,success,
BATCH-000416,portal,2025-03-11,2025-03-11 01:08:00,2025-03-11 03:48:00,116,113,3,160,1.0,1,warning,ROW_REJECTED
BATCH-000417,chat_platform,2025-03-11,2025-03-11 01:07:00,2025-03-11 01:29:00,42,42,0,22,1.1,1,success,
BATCH-000418,workflow,2025-03-11,2025-03-11 01:25:00,2025-03-11 02:19:00,100,100,0,54,1.0,1,success,
BATCH-000419,workforce,2025-03-11,2025-03-11 01:23:00,2025-03-11 02:02:00,85,85,0,39,1.0,1,success,
BATCH-000420,calendar,2025-03-11,2025-03-11 01:02:00,2025-03-11 01:13:00,167,167,0,11,1.0,1,success,
BATCH-000421,crm,2025-03-12,2025-03-12 01:26:00,2025-03-12 01:46:00,126,126,0,20,1.0,1,success,
BATCH-000422,portal,2025-03-12,2025-03-12 01:28:00,2025-03-12 10:49:00,189,0,189,561,1.0,0,failed,SRC_UNAVAILABLE
BATCH-000423,chat_platform,2025-03-12,2025-03-12 01:06:00,2025-03-12 04:22:00,81,77,4,196,1.1,1,warning,SCHEMA_DRIFT
BATCH-000424,workflow,2025-03-12,2025-03-12 01:21:00,2025-03-12 01:46:00,98,98,0,25,1.0,1,success,
BATCH-000425,workforce,2025-03-12,2025-03-12 01:17:00,2025-03-12 01:42:00,33,33,0,25,1.0,1,success,
BATCH-000426,calendar,2025-03-12,2025-03-12 01:21:00,2025-03-12 12:17:00,93,0,93,656,1.0,0,failed,SRC_UNAVAILABLE
BATCH-000427,crm,2025-03-13,2025-03-13 01:07:00,2025-03-13 02:03:00,46,46,0,56,1.0,1,success,
BATCH-000428,portal,2025-03-13,2025-03-13 01:18:00,2025-03-13 01:35:00,99,99,0,17,1.0,1,success,
BATCH-000429,chat_platform,2025-03-13,2025-03-13 01:13:00,2025-03-13 08:51:00,177,0,177,458,1.0,0,failed,SRC_UNAVAILABLE
BATCH-000430,workflow,2025-03-13,2025-03-13 01:24:00,2025-03-13 01:42:00,96,96,0,18,1.0,1,success,
BATCH-000431,workforce,2025-03-13,2025-03-13 01:29:00,2025-03-13 01:34:00,256,256,0,5,1.0,1,success,
BATCH-000432,calendar,2025-03-13,2025-03-13 01:02:00,2025-03-13 02:02:00,139,139,0,60,1.1,1,success,
BATCH-000433,crm,2025-03-14,2025-03-14 01:22:00,2025-03-14 02:03:00,186,186,0,41,1.0,1,success,
BATCH-000434,portal,2025-03-14,2025-03-14 01:10:00,2025-03-14 04:30:00,141,131,10,200,1.0,0,warning,ROW_REJECTED
BATCH-000435,chat_platform,2025-03-14,2025-03-14 01:28:00,2025-03-14 01:58:00,92,92,0,30,1.0,1,success,
BATCH-000436,workflow,2025-03-14,2025-03-14 01:03:00,2025-03-14 01:53:00,41,41,0,50,1.0,1,success,
BATCH-000437,workforce,2025-03-14,2025-03-14 01:27:00,2025-03-14 02:02:00,157,157,0,35,1.0,1,success,
BATCH-000438,calendar,2025-03-14,2025-03-14 01:01:00,2025-03-14 01:31:00,227,227,0,30,1.1,1,success,
BATCH-000439,crm,2025-03-15,2025-03-15 01:22:00,2025-03-15 01:40:00,38,38,0,18,1.0,1,success,
