ticket_id,source_system,source_record_id,schema_version,load_ts,source_updated_at,created_at_utc,first_response_at_utc,resolved_at_utc,closed_at_utc,created_date,created_hour_local,created_weekday,channel,category,subcategory,priority,customer_segment,product,product_version,language,initial_team_id,team_id,region_id,description_length,attachment_count,is_vip,customer_tenure_days,prior_tickets_30d,prior_tickets_90d,previous_sla_breaches_90d,requested_callback,status,first_response_min,resolution_min,sla_target_min,sla_breached,reopen_count,escalation_count,csat
TCK-019000,crm,SRC-00019000,1.0,2026-04-28 12:41:32,2026-04-28 11:12:32,2026-04-28 10:15:32,2026-04-28 11:22:08,2026-04-28 20:32:32,2026-04-28 23:22:32,2026-04-28,13,1,portal,consultation,configuration,medium,SMB,Mobile,2.5,ru,T026,T026,R07,105,0,0,501,2,3,0,0,closed,66.6,617.0,720,0.0,1,0,
TCK-006548,crm,SRC-00006548,1.0,2026-01-26 15:31:55,2026-01-26 14:57:55,2026-01-26 13:38:55,2026-01-26 16:13:25,2026-01-27 11:07:13,2026-01-27 16:12:13,2026-01-26,20,0,chat,incident,availability,Medium,Enterprise,Analytics,4.0,ru,T017,T017,R05,1634,0,0,2554,5,6,0,1,closed,154.5,1288.3,1440,0.0,1,0,4.5
TCK-002141,portal,SRC-00002141,1.0,2025-08-22 15:50:00,2025-08-22 17:05:00,2025-08-22 15:32:00,2025-08-22 17:22:36,2025-08-22 19:55:42,2025-08-23 01:06:42,2025-08-22,18,4,phone,consultation,usage,medium,SMB,Analytics,3.7,ru,T005,T005,R02,1877,0,0,1930,1,5,1,0,closed,110.6,263.7,720,0.0,0,0,5.0
TCK-001476,crm,SRC-00001476,1.0,2026-06-06 18:11:31,2026-06-06 18:23:31,2026-06-06 17:22:31,2026-06-06 18:20:55,2026-06-07 10:14:25,2026-06-07 14:11:25,2026-06-06,20,5,phone,integration,connector,medium,SMB,Mobile,1.3,ru,T013,T013,R04,2181,1,0,1269,1,3,0,0,closed,58.4,1011.9,720,1.0,1,2,2.7
TCK-001064,portal,SRC-00001064,1.0,2026-06-04 13:29:49,2026-06-04 13:43:49,2026-06-04 12:19:49,2026-06-04 14:44:13,2026-06-05 02:29:25,2026-06-05 06:55:25,2026-06-04,15,3,portal,access,login,low,SMB,Analytics,1.6,ru,T029,T029,R08,1030,2,0,868,3,3,0,0,closed,144.4,849.6,1440,0.0,2,1,4.5
TCK-020511,crm,SRC-00020511,1.0,2025-07-02 14:26:43,2025-07-02 13:29:43,2025-07-02 12:48:43,2025-07-02 14:51:01,2025-07-02 16:08:25,2025-07-02 20:34:25,2025-07-02,15,2,email,incident,data_error,medium,SMB,Analytics,3.4,ru,T002,T002,R01,1483,1,0,667,1,5,0,0,closed,122.3,199.7,720,0.0,0,0,4.4
TCK-014332,chat_platform,SRC-00014332,1.0,2025-07-14 16:51:59,2025-07-14 16:59:59,2025-07-14 15:25:59,2025-07-14 16:57:47,2025-07-14 19:19:17,2025-07-14 22:00:17,2025-07-14,18,0,chat,access,login,medium,SMB,API,1.6,ru,T014,T014,R04,2017,0,0,1327,1,4,0,0,closed,91.8,233.3,720,0.0,0,0,5.0
TCK-008518,portal,SRC-00008518,1.0,2025-10-02 16:21:21,2025-10-02 17:03:21,2025-10-02 16:08:21,2025-10-02 17:44:27,2025-10-03 13:22:21,2025-10-03 15:12:21,2025-10-02,23,3,email,integration,connector,medium,Enterprise,Mobile,3.6,ru,T020,T020,R05,1708,0,0,757,0,5,2,0,closed,96.1,1274.0,720,1.0,2,3,3.9
TCK-004045,portal,SRC-00004045,1.0,2025-11-02 10:09:57,2025-11-02 09:14:57,2025-11-02 08:26:57,2025-11-02 09:53:15,2025-11-02 14:24:03,2025-11-02 19:56:03,2025-11-02,11,6,email,integration,api,low,Public,Mobile,4.8,ru,T026,T026,R07,1502,0,0,1575,3,5,1,0,closed,86.3,357.1,1440,0.0,3,0,4.7
TCK-015931,crm,SRC-00015931,1.0,2025-07-03 20:45:18,2025-07-03 18:33:18,2025-07-03 18:05:18,2025-07-03 20:06:54,2025-07-04 09:10:12,2025-07-04 13:41:12,2025-07-03,22,3,portal,incident,data_error,medium,SMB,API,2.0,ru,T024,T024,R06,176,0,0,1229,1,3,0,0,closed,121.6,904.9,720,1.0,1,1,2.9
TCK-000200,crm,SRC-00000200,1.0,2026-06-03 19:26:05,2026-06-03 20:38:05,2026-06-03 19:17:05,2026-06-03 20:30:17,2026-06-04 07:54:53,2026-06-04 12:22:53,2026-06-03,22,2, email,access,password,medium,SMB,API,1.1,ru,T002,T002,R01,902,0,0,2340,0,6,0,0,closed,73.2,757.8,720,1.0,1,0,3.4
TCK-014957,crm,SRC-00014957,1.0,2025-09-03 11:22:27,2025-09-03 10:44:27,2025-09-03 10:00:27,2025-09-03 10:14:21,2025-09-03 10:47:21,2025-09-03 16:14:21,2025-09-03,13,2,email,performance,latency,high,SMB,Mobile,3.9,ru,T008,T008,R02,1752,0,1,2302,3,4,1,0,closed,13.9,46.9,240,0.0,0,0,4.4
TCK-012726,portal,SRC-00012726,1.0,2025-02-20 07:22:54,2025-02-20 08:07:54,2025-02-20 07:12:54,2025-02-20 08:45:48,2025-02-21 03:55:06,2025-02-21 05:09:06,2025-02-20,10,3,email,incident,data_error,low,Public,Mobile,1.6,ru,T005,T005,R02,353,1,0,939,1,4,0,0,closed,92.9,1242.2,1440,0.0,0,0,4.6
TCK-003190,chat_platform,SRC-00003190,1.0,2026-03-19 16:06:23,2026-03-19 16:27:23,2026-03-19 15:35:23,2026-03-19 16:25:41,2026-03-20 14:53:05,2026-03-20 19:26:05,2026-03-19,18,3,chat,integration,api,medium,Enterprise,Analytics,4.6,ru,T032,T032,R08,80,2,0,429,2,4,0,0,closed,50.3,1397.7,720,1.0,0,0,3.6
TCK-011748,crm,SRC-00011748,1.0,2025-03-17 11:02:35,2025-03-17 09:23:35,2025-03-17 08:38:35,2025-03-17 10:11:47,2025-03-17 14:01:17,2025-03-17 17:19:17,2025-03-17,11,0,chat,integration,api,medium,SMB,API,4.3,ru,T001,T001,R01,1044,0,0,2571,1,1,2,0,closed,93.2,322.7,720,0.0,0,0,4.6
TCK-016306,portal,SRC-00016306,1.0,2026-05-08 14:26:19,2026-05-08 13:01:19,2026-05-08 12:26:19,2026-05-08 13:32:07,2026-05-08 16:15:55,2026-05-08 21:34:55,2026-05-08,15,4,portal,performance,throughput,medium,Enterprise,API,1.9,ru,T003,T003,R01,1796,2,0,1897,1,6,0,0,closed,65.8,229.6,720,0.0,0,0,4.6
TCK-007781,crm,SRC-00007781,1.0,2025-01-16 12:19:32,2025-01-16 13:04:32,2025-01-16 11:09:32,2025-01-16 11:57:08,2025-01-17 09:06:26,2025-01-17 10:15:26,2025-01-16,14,3,chat,performance,latency,medium,SMB,Mobile,1.3,ru,T004,T004,R01,2129,2,0,887,3,1,2,0,closed,47.6,1316.9,720,1.0,0,1,3.3
TCK-016066,portal,SRC-00016066,1.0,2025-09-22 15:44:03,2025-09-22 15:12:03,2025-09-22 13:15:03,2025-09-22 14:48:39,2025-09-22 21:00:33,2025-09-23 01:10:33,2025-09-22,16,0,email,performance,timeout,low,SMB,Core,4.0,ru,T028,T028,R07,162,1,0,1219,2,8,2,0,closed,93.6,465.5,1440,0.0,1,0,4.2
TCK-020198,chat_platform,SRC-00020198,1.0,2025-09-15 15:28:30,2025-09-15 14:05:30,2025-09-15 12:42:30,2025-09-15 13:28:12,2025-09-16 16:55:24,2025-09-16 18:44:24,2025-09-15,19,0,chat,billing,payment,medium,Enterprise,API,2.7,en,T017,T017,R05,1490,0,0,269,3,5,1,0,closed,45.7,1692.9,720,1.0,0,0,4.2
TCK-012939,chat_platform,SRC-00012939,1.0,2026-04-11 14:32:19,2026-04-11 14:21:19,2026-04-11 14:09:19,2026-04-11 14:27:01,2026-04-11 14:33:19,2026-04-11 16:49:19,2026-04-11,21,5,chat,access,password,critical,SMB,Billing,1.4,ru,T018,T018,R05,686,0,0,955,0,3,2,0,closed,17.7,24.0,60,0.0,0,0,4.3
TCK-012190,chat_platform,SRC-00012190,1.0,2026-03-13 09:48:08,2026-03-13 08:36:08,2026-03-13 07:47:08,2026-03-13 08:10:08,2026-03-13 18:02:44,2026-03-13 20:30:44,2026-03-13,11,4,portal,consultation,configuration,medium,SMB,API,4.4,ru,T021,T021,R06,347,1,0,349,2,10,0,0,closed,23.0,615.6,720,0.0,0,0,5.0
TCK-001484,crm,SRC-00001484,1.0,2026-06-29 14:56:51,2026-06-29 13:53:51,2026-06-29 13:49:51,2026-06-29 15:30:33,2026-06-29 22:21:27,2026-06-30 00:05:27,2026-06-29,16,0,chat,consultation,configuration,medium,Public,API,4.7,ru,T001,T001,R01,1182,0,0,2209,4,4,1,0,closed,100.7,511.6,720,0.0,0,1,4.4
TCK-006718,crm,SRC-00006718,1.0,2025-01-09 04:36:06,2025-01-09 05:23:06,2025-01-09 03:41:06,2025-01-09 04:10:06,2025-01-09 04:52:06,2025-01-09 08:05:06,2025-01-09,6,3,email,consultation,best_practice,high,SMB,Analytics,4.4,en,T014,T014,R04,168,0,0,2020,2,3,1,1,closed,29.0,71.0,240,0.0,0,0,5.0
TCK-016651,portal,SRC-00016651,1.0,2026-02-14 14:28:58,2026-02-14 15:11:58,2026-02-14 13:45:58,2026-02-14 17:34:34,2026-02-15 06:00:04,2026-02-15 08:19:04,2026-02-14,16,5,email,access,password,low,SMB,Billing,2.3,ru,T005,T005,R02,1954,1,0,1425,1,4,1,0,closed,228.6,974.1,1440,0.0,0,0,5.0
TCK-023407,chat_platform,SRC-00023407,1.0,2025-01-26 01:32:50,2025-01-26 00:39:50,2025-01-25 23:07:50,2025-01-26 02:17:26,2025-01-26 15:17:26,2025-01-26 19:41:26,2025-01-25,2,5,phone,integration,connector,medium,SMB,API,1.5,ru,T016,T016,R04,815,2,0,1374,2,5,2,0,closed,189.6,969.6,720,1.0,1,0,3.6
TCK-023106,chat_platform,SRC-00023106,1.0,2025-04-21 11:25:02,2025-04-21 11:03:02,2025-04-21 11:00:02,2025-04-21 12:18:26,,,2025-04-21,16,0,email,incident,data_error,medium,Enterprise,Analytics,2.7,ru,T010,T010,R03,605,0,0,1279,1,7,1,0,open,78.4,,720,,0,0,
TCK-012499,crm,SRC-00012499,1.0,2026-05-11 06:10:33,2026-05-11 06:23:33,2026-05-11 05:25:33,2026-05-11 06:58:57,2026-05-12 10:25:09,2026-05-12 10:56:09,2026-05-11,8,0,email,billing,tariff,medium,Enterprise,Analytics,2.4,ru,T006,T006,R02,20,0,0,1985,3,4,1,1,closed,93.4,1739.6,720,1.0,0,1,
TCK-004878,crm,SRC-00004878,1.0,2025-07-08 13:51:12,2025-07-08 14:01:12,2025-07-08 12:13:12,2025-07-08 12:55:18,2025-07-08 22:46:54,2025-07-08 23:07:54,2025-07-08,15,1,email,integration,connector,medium,SMB,API,3.7,ru,T025,T025,R07,1427,0,0,435,0,4,3,0,closed,42.1,633.7,720,0.0,0,0,4.1
TCK-002062,crm,SRC-00002062,1.0,2025-10-11 08:55:54,2025-10-11 09:06:54,2025-10-11 08:10:54,2025-10-11 09:12:12,2025-10-11 16:35:12,2025-10-11 19:23:12,2025-10-11,15,5,phone,performance,timeout,medium,SMB,Billing,3.1,ru,T019,T019,R05,825,1,0,1207,1,11,1,1,closed,61.3,504.3,720,0.0,0,0,4.6
TCK-017437,chat_platform,SRC-00017437,1.0,2025-04-06 09:36:54,2025-04-06 11:04:54,2025-04-06 09:22:54,2025-04-06 10:03:24,2025-04-06 13:47:36,2025-04-06 18:46:36,2025-04-06,12,6,email,billing,payment,medium,SMB,Analytics,4.6,en,T005,T005,R02,1769,0,0,2131,4,4,0,1,closed,40.5,264.7,720,0.0,0,0,4.5
TCK-021355,crm,SRC-00021355,1.0,2025-09-16 14:05:17,2025-09-16 14:26:17,2025-09-16 12:46:17,2025-09-16 13:35:41,2025-09-16 15:48:59,2025-09-16 18:23:59,2025-09-16,16,1,phone,incident,degradation,medium,Public,Billing,3.6,ru,T023,T023,R06,1467,0,0,869,1,2,0,1,closed,49.4,182.7,720,0.0,1,0,4.3
TCK-001941,crm,SRC-00001941,1.0,2025-11-17 10:29:41,2025-11-17 10:34:41,2025-11-17 10:04:41,2025-11-17 10:31:17,2025-11-17 16:30:11,2025-11-17 21:06:11,2025-11-17,13,0,portal,access,login,high,SMB,Core,2.1,ru,T025,T025,R07,1689,0,0,1407,6,5,0,0,closed,26.6,385.5,240,1.0,0,3,3.3
TCK-005549,chat_platform,SRC-00005549,1.0,2025-09-06 15:27:41,2025-09-06 15:06:41,2025-09-06 14:58:41,2025-09-06 17:02:47,2025-09-07 07:37:05,2025-09-07 09:37:05,2025-09-06,17,5,phone,integration,webhook,medium,Enterprise,Core,3.9,ru,T030,T030,R08,565,0,1,1727,4,5,1,0,closed,124.1,998.4,720,1.0,1,2,4.5
TCK-014728,portal,SRC-00014728,1.0,2025-07-21 08:08:11,2025-07-21 07:48:11,2025-07-21 07:35:11,2025-07-21 08:37:35,2025-07-21 18:23:23,2025-07-21 19:38:23,2025-07-21,10,0,email,consultation,usage,high,Public,API,1.2,ru,T002,T002,R01,1678,0,0,2002,4,5,0,0,closed,62.4,648.2,240,1.0,0,0,3.2
TCK-017146,portal,SRC-00017146,1.0,2026-03-20 16:24:22,2026-03-20 15:35:22,2026-03-20 14:23:22,2026-03-20 15:47:34,2026-03-20 15:44:28,2026-03-20 19:59:28,2026-03-20,17,4,chat,consultation,usage,high,SMB,Mobile,3.4,ru,T006,T006,R02,30,4,1,628,4,1,2,0,closed,84.2,81.1,240,0.0,0,0,3.9
TCK-008110,crm,SRC-00008110,1.1,2026-01-14 13:34:34,2026-01-14 13:25:34,2026-01-14 11:26:34,2026-01-14 13:19:40,2026-01-14 13:49:34,2026-01-14 16:44:34,2026-01-14,14,2,portal,billing,invoice,medium,SMB,API,2.9,ru,T031,T031,R08,1037,0,0,205,1,4,1,0,closed,113.1,143.0,720,0.0,0,0,4.6
TCK-020165,crm,SRC-00020165,1.0,2025-12-04 15:56:53,2025-12-04 13:57:53,2025-12-04 13:52:53,2025-12-04 16:18:53,2025-12-05 16:33:17,2025-12-05 20:03:17,2025-12-04,16,3,chat,incident,degradation,low,Enterprise,API,1.1,ru,T001,T001,R01,195,0,0,2112,2,7,0,0,closed,146.0,1600.4,1440,1.0,1,0,2.9
TCK-014231,portal,SRC-00014231,1.0,2025-03-25 08:54:46,2025-03-25 07:51:46,2025-03-25 07:39:46,2025-03-25 08:31:34,2025-03-25 11:36:58,2025-03-25 13:06:58,2025-03-25,14,1,chat,integration,connector,medium,SMB,Billing,3.9,ru,T017,T017,R05,873,0,0,512,0,5,1,0,closed,51.8,237.2,720,0.0,0,0,4.9
TCK-005916,portal,SRC-00005916,1.0,2026-04-07 06:47:36,2026-04-07 06:36:36,2026-04-07 05:48:36,2026-04-07 06:02:48,2026-04-07 08:18:54,2026-04-07 11:42:54,2026-04-07,9,1,phone,performance,latency,critical,SMB,Mobile,2.8,en,T022,T022,R06,1124,0,0,1382,4,1,0,0,closed,14.2,150.3,60,1.0,1,2,3.6
TCK-011001,crm,SRC-00011001,1.0,2025-12-25 09:16:25,2025-12-25 09:57:25,2025-12-25 08:47:25,2025-12-25 09:45:13,2025-12-26 05:11:37,2025-12-26 10:29:37,2025-12-25,11,3,portal,performance,latency,medium,SMB,Analytics,4.3,ru,T016,T016,R04,2031,2,0,210,6,4,0,1,closed,57.8,1224.2,720,1.0,0,2,4.2
TCK-009759,crm,SRC-00009759,1.0,2026-02-24 15:08:49,2026-02-24 15:39:49,2026-02-24 13:53:49,2026-02-24 14:52:19,2026-02-24 23:40:49,2026-02-25 00:21:49,2026-02-24,18,1,chat,performance,timeout,medium,Enterprise,Core,1.3,ru,T012,T012,R03,1878,1,0,31,3,4,2,0,closed,58.5,587.0,720,0.0,0,0,5.0
TCK-022572,portal,SRC-00022572,1.0,2026-05-21 19:43:37,2026-05-21 17:31:37,2026-05-21 16:45:37,2026-05-21 17:57:01,2026-05-22 01:07:37,2026-05-22 05:19:37,2026-05-21,19,3,phone,consultation,configuration,medium,Public,Analytics,2.2,ru,T002,T002,R01,830,0,0,354,4,3,0,0,closed,71.4,502.0,720,0.0,0,0,4.9
TCK-001645,portal,SRC-00001645,1.0,2026-06-29 16:33:47,2026-06-29 15:14:47,2026-06-29 14:38:47,2026-06-29 15:13:17,2026-06-29 17:23:29,2026-06-29 18:37:29,2026-06-29,21,0,phone,consultation,usage,medium,Enterprise,Core,1.8,en,T018,T018,R05,1812,0,1,2235,2,11,1,0,closed,34.5,164.7,720,0.0,0,0,4.1
TCK-012794,crm,SRC-00012794,1.0,2025-12-01 17:21:15,2025-12-01 18:15:15,2025-12-01 16:25:15,2025-12-01 18:33:15,2025-12-04 11:18:51,2025-12-04 17:17:51,2025-12-01,19,0,chat,integration,webhook,low,SMB,Core,2.1,ru,T002,T002,R01,1795,0,0,186,3,2,0,0,closed,128.0,4013.6,1440,1.0,1,1,3.4
TCK-020077,crm,SRC-00020077,1.0,2025-06-30 14:56:14,2025-06-30 14:06:14,2025-06-30 12:09:14,2025-06-30 13:55:20,2025-06-30 14:52:56,2025-06-30 19:08:56,2025-06-30,15,0,portal,access,permissions,medium,Public,API,3.0,ru,T006,T006,R02,2106,0,1,1638,1,7,1,0,closed,106.1,163.7,720,0.0,0,0,4.7
TCK-023375,portal,SRC-00023375,1.0,2025-04-21 10:44:50,2025-04-21 10:23:50,2025-04-21 10:10:50,2025-04-21 11:13:02,2025-04-21 13:17:26,2025-04-21 15:55:26,2025-04-21,15,0,chat,consultation,best_practice,high,Enterprise,Mobile,2.2,ru,T010,T010,R03,2114,0,0,1234,3,1,1,1,closed,62.2,186.6,240,0.0,0,2,4.1
TCK-008762,chat_platform,SRC-00008762,1.0,2025-11-25 14:25:17,2025-11-25 14:38:17,2025-11-25 14:02:17,2025-11-25 15:19:47,2025-11-26 22:49:11,2025-11-26 23:54:11,2025-11-25,18,1,email,access,permissions,medium,Enterprise,Core,2.4,en,T024,T024,R06,1317,0,0,1070,2,6,0,0,closed,77.5,1966.9,720,1.0,2,0,2.8
TCK-019925,portal,SRC-00019925,1.0,2025-05-21 21:33:58,2025-05-21 21:07:58,2025-05-21 20:25:58,2025-05-21 21:03:46,2025-05-21 23:08:40,2025-05-22 01:11:40,2025-05-21,23,2,chat,consultation,best_practice,high,Enterprise,Billing,3.4,ru,T026,T026,R07,1375,1,1,2212,3,5,0,0,closed,37.8,162.7,240,0.0,0,0,5.0
TCK-001347,crm,SRC-00001347,1.0,2026-06-05 13:05:46,2026-06-05 13:06:46,2026-06-05 12:25:46,2026-06-05 13:32:10,2026-06-05 21:09:58,2026-06-06 00:40:58,2026-06-05,15,4,email,billing,invoice,medium,Public,Analytics,4.6,en,T005,T005,R02,423,0,0,1251,0,4,3,0,closed,66.4,524.2,720,0.0,1,0,4.5
TCK-017150,portal,SRC-00017150,1.0,2026-02-12 13:06:31,2026-02-12 12:53:31,2026-02-12 12:49:31,2026-02-12 14:06:25,2026-02-12 15:54:25,2026-02-12 16:22:25,2026-02-12,15,3,email,integration,webhook,high,SMB,API,3.7,ru,T005,T005,R02,240,0,1,670,4,5,1,0,closed,76.9,184.9,240,0.0,0,0,4.5
TCK-016540,chat_platform,SRC-00016540,1.0,2025-03-29 14:26:04,2025-03-29 12:57:04,2025-03-29 11:34:04,2025-03-29 15:02:52,2025-03-29 15:43:22,2025-03-29 16:25:22,2025-03-29,18,5,portal,consultation,usage,medium,Enterprise,API,1.4,ru,T017,T017,R05,749,0,0,2205,1,6,0,0,closed,208.8,249.3,720,0.0,0,0,4.0
TCK-023504,chat_platform,SRC-00023504,1.0,2026-05-26 16:07:28,2026-05-26 15:34:28,2026-05-26 14:31:28,2026-05-26 14:57:46,2026-05-26 16:31:10,2026-05-26 18:40:10,2026-05-26,17,1,chat,billing,payment,high,Public,Analytics,1.7,ru,T013,T013,R04,648,0,0,2388,5,3,0,0,closed,26.3,119.7,240,0.0,0,0,5.0
TCK-000521,crm,SRC-00000521,1.0,2026-06-25 17:18:46,2026-06-25 16:06:46,2026-06-25 14:54:46,2026-06-25 15:39:46,2026-06-25 18:24:28,2026-06-26 00:11:28,2026-06-25,17,3,portal,integration,connector,high,SMB,API,3.6,ru,T001,T001,R01,1644,2,0,921,1,6,0,0,closed,45.0,209.7,240,0.0,0,0,
TCK-006836,chat_platform,SRC-00006836,1.0,2025-09-19 17:02:24,2025-09-19 16:07:24,2025-09-19 15:51:24,2025-09-19 16:16:12,2025-09-19 21:57:48,2025-09-20 03:07:48,2025-09-19,18,4,portal,access,password,high,Enterprise,Analytics,4.5,ru,T029,T029,R08,411,1,0,1897,0,2,0,1,closed,24.8,366.4,240,1.0,1,0,3.3
TCK-011424,portal,SRC-00011424,1.0,2026-05-20 16:41:07,2026-05-20 17:08:07,2026-05-20 15:25:07,2026-05-20 16:32:01,2026-05-21 14:10:43,2026-05-21 15:48:43,2026-05-20,19,2,email,integration,webhook,low,SMB,Mobile,1.2,ru,T022,T022,R06,1998,0,0,1370,0,10,1,0,closed,66.9,1365.6,1440,0.0,0,0,
TCK-003674,crm,SRC-00003674,1.0,2025-07-02 14:20:12,2025-07-02 14:25:12,2025-07-02 13:44:12,2025-07-02 14:01:00,2025-07-02 14:59:36,2025-07-02 20:47:36,2025-07-02,16,2,chat,incident,degradation,critical,SMB,Analytics,2.6,en,T015,T015,R04,1051,1,0,528,1,5,1,0,closed,16.8,75.4,60,1.0,1,1,3.2
TCK-022670,chat_platform,SRC-00022670,1.0,2025-01-26 13:54:54,2025-01-26 14:48:54,2025-01-26 13:45:54,2025-01-26 14:26:48,2025-01-26 23:14:36,2025-01-27 03:25:36,2025-01-26,18,6,phone,integration,api,medium,SMB,Mobile,4.1,ru,T010,T010,R03,483,0,0,98,2,3,1,1,closed,40.9,568.7,720,0.0,0,0,
TCK-002202,chat_platform,SRC-00002202,1.0,2025-07-03 11:33:18,2025-07-03 11:16:18,2025-07-03 09:24:18,2025-07-03 12:00:30,2025-07-03 12:51:00,2025-07-03 18:35:00,2025-07-03,12,3,portal,performance,timeout,medium,Enterprise,Core,4.8,ru,T001,T001,R01,433,0,0,2265,3,6,2,0,closed,156.2,206.7,720,0.0,1,0,3.8
TCK-013798,chat_platform,SRC-00013798,1.0,2025-08-25 12:05:26,2025-08-25 11:41:26,2025-08-25 11:08:26,2025-08-25 13:33:44,2025-08-25 18:35:20,2025-08-25 22:27:20,2025-08-25,14,0,portal,billing,payment,low,Enterprise,API,1.1,ru,T003,T003,R01,415,0,0,2481,3,4,5,0,closed,145.3,446.9,1440,0.0,0,0,4.2
TCK-014586,chat_platform,SRC-00014586,1.0,2025-01-13 11:31:59,2025-01-13 11:11:59,2025-01-13 10:05:59,2025-01-13 12:10:05,2025-01-15 03:05:53,2025-01-15 08:44:53,2025-01-13,13,0,portal,incident,data_error,low,SMB,Core,3.7,ru,T004,T004,R01,1152,1,0,326,3,4,1,0,closed,124.1,2459.9,1440,1.0,0,0,3.1
TCK-002362,crm,SRC-00002362,1.0,2026-05-31 17:06:11,2026-05-31 16:18:11,2026-05-31 15:47:11,2026-05-31 16:19:41,2026-05-31 19:29:05,2026-05-31 20:39:05,2026-05-31,19,6,portal,billing,payment,medium,SMB,API,1.6,ru,T021,T021,R06,1479,1,0,1027,2,5,0,0,closed,32.5,221.9,720,0.0,0,0,4.9
TCK-006649,crm,SRC-00006649,1.0,2025-05-22 07:40:23,2025-05-22 09:07:23,2025-05-22 07:14:23,2025-05-22 08:55:59,2025-05-23 04:37:29,2025-05-23 09:34:29,2025-05-22,10,3,email,integration,webhook,medium,Public,Analytics,4.9,ru,T007,T007,R02,1267,0,0,1927,1,2,4,0,closed,101.6,1283.1,720,1.0,0,1,3.2
TCK-009620,chat_platform,SRC-00009620,1.0,2026-05-05 14:08:25,2026-05-05 12:11:25,2026-05-05 11:20:25,2026-05-05 12:21:43,2026-05-05 16:35:49,2026-05-05 19:10:49,2026-05-05,14,1,chat,incident,availability,medium,Enterprise,Core,3.8,ru,T008,T008,R02,2099,0,0,2353,5,4,0,0,closed,61.3,315.4,720,0.0,0,0,4.4
TCK-002534,crm,SRC-00002534,1.0,2025-08-31 12:41:00,2025-08-31 11:48:00,2025-08-31 11:33:00,2025-08-31 13:37:54,2025-09-01 20:17:54,2025-09-02 00:03:54,2025-08-31,16,6,phone,consultation,usage,medium,SMB,Billing,1.9,ru,T010,T010,R03,1770,0,0,1270,2,3,2,0,closed,124.9,1964.9,720,1.0,1,0,3.1
TCK-009413,chat_platform,SRC-00009413,1.0,2025-04-14 17:34:32,2025-04-14 17:50:32,2025-04-14 17:04:32,2025-04-14 18:15:02,2025-04-14 19:26:38,2025-04-15 01:14:38,2025-04-14,21,0,chat,access,login,medium,Enterprise,API,3.0,ru,T023,T023,R06,1165,0,0,600,0,5,0,0,closed,70.5,142.1,720,0.0,0,0,3.8
TCK-000517,portal,SRC-00000517,1.0,2026-06-18 08:51:56,2026-06-18 09:10:56,2026-06-18 08:37:56,2026-06-18 10:25:32,2026-06-19 04:14:44,2026-06-19 05:31:44,2026-06-18,11,3,chat,billing,tariff,low,SMB,Billing,2.7,ru,T002,T002,R01,485,0,0,1691,2,3,0,0,closed,107.6,1176.8,1440,0.0,0,0,4.7
TCK-004529,portal,SRC-00004529,1.0,2025-02-08 15:50:40,2025-02-08 15:04:40,2025-02-08 13:59:40,2025-02-08 15:31:52,2025-02-09 16:16:58,2025-02-09 17:56:58,2025-02-08,16,5,portal,consultation,configuration,medium,SMB,Mobile,1.9,ru,T031,T031,R08,154,1,0,950,4,3,2,0,closed,92.2,1577.3,720,1.0,0,1,3.7
TCK-020922,crm,SRC-00020922,1.0,2025-05-18 08:04:23,2025-05-18 07:14:23,2025-05-18 07:09:23,2025-05-18 08:11:53,2025-05-18 14:46:59,2025-05-18 15:34:59,2025-05-18,10,6,email,access,password,medium,SMB,Mobile,2.4,ru,T001,T001,R01,1084,0,0,1434,3,7,0,0,closed,62.5,457.6,720,0.0,0,0,5.0
TCK-005860,crm,SRC-00005860,1.0,2026-04-22 12:44:17,2026-04-22 10:28:17,2026-04-22 10:05:17,2026-04-22 11:14:29,2026-04-22 16:03:35,2026-04-22 20:27:35,2026-04-22,14,2,chat,billing,invoice,medium,Enterprise,Analytics,1.8,ru,T023,T023,R06,1682,0,0,2147,2,2,0,0,closed,69.2,358.3,720,0.0,1,0,4.2
TCK-008408,portal,SRC-00008408,1.0,2026-02-20 13:56:26,2026-02-20 14:31:26,2026-02-20 12:57:26,2026-02-20 15:03:20,2026-02-20 22:20:26,2026-02-21 00:50:26,2026-02-20,17,4,portal,integration,connector,medium,SMB,Core,1.9,ru,T009,T009,R03,1128,1,0,327,2,4,1,0,closed,125.9,563.0,720,0.0,0,1,4.6
TCK-019056,crm,SRC-00019056,1.0,2025-01-19 12:21:58,2025-01-19 13:03:58,2025-01-19 11:34:58,2025-01-19 12:22:28,2025-01-19 21:11:10,2025-01-20 02:54:10,2025-01-19,15,6,phone,integration,webhook,medium,Enterprise,Mobile,4.1,ru,T023,T023,R06,854,0,0,231,1,3,1,0,closed,47.5,576.2,720,0.0,0,0,4.7
TCK-019132,crm,SRC-00019132,1.0,2025-12-30 08:51:47,2025-12-30 09:12:47,2025-12-30 08:09:47,2025-12-30 09:41:11,2025-12-30 22:12:59,2025-12-30 23:34:59,2025-12-30,12,1,email,consultation,usage,low,Enterprise,Analytics,3.9,ru,T023,T023,R06,1618,0,0,1704,5,7,1,0,closed,91.4,843.2,1440,0.0,0,0,5.0
