event_id,ticket_id,event_ts_utc,event_type,status_from,status_to,team_from,team_to,actor_type,queue_name,comment_length,source_system,load_ts
EVT-00023693,TCK-003466,2025-04-12 22:30:27,agent_response,in_progress,in_progress,T006,T006,agent,queue_performance,279,chat_platform,2025-04-12 23:32:27
EVT-00012617,TCK-012237,2025-02-27 23:32:55,customer_response,in_progress,in_progress,T017,T017,agent,queue_performance,715,crm,2025-02-28 00:26:55
EVT-00058835,TCK-009904,2025-08-31 00:06:25,resolved,in_progress,resolved,T030,T030,agent,queue_performance,843,crm,2025-08-31 01:35:25
EVT-00083829,TCK-022723,2025-12-02 14:22:26,agent_response,in_progress,in_progress,T003,T003,agent,queue_consultation,365,workflow,2025-12-02 15:48:26
EVT-00023164,TCK-009980,2025-04-10 14:20:41,assigned,new,in_progress,T023,T023,customer,queue_performance,502,workflow,2025-04-10 15:33:41
EVT-00110873,TCK-011815,2026-03-11 16:15:05,closed,resolved,closed,T009,T009,agent,queue_consultation,588,chat_platform,2026-03-11 17:23:05
EVT-00102345,TCK-012112,2026-02-10 11:14:51,created,,new,T006,T006,agent,queue_access,595,workflow,2026-02-10 11:19:51
EVT-00005736,TCK-010473,2025-01-28 02:36:21,closed,resolved,closed,T015,T015,agent,queue_access,714,crm,2025-01-28 03:41:21
EVT-00027160,TCK-010044,2025-04-29 09:22:25,resolved,waiting_customer,resolved,T025,T025,agent,queue_consultation,90,workflow,2025-04-29 10:49:25
EVT-00010871,TCK-020691,2025-02-19 08:08:10,resolved,in_progress,resolved,T007,T007,customer,queue_access,709,crm,2025-02-19 09:00:10
EVT-00011115,TCK-017365,2025-02-20 01:31:45,assigned,new,in_progress,T004,T004,agent,queue_incident,737,crm,2025-02-20 02:44:45
EVT-00051435,TCK-009027,2025-08-04 13:10:12,assigned,new,in_progress,T023,T023,agent,queue_integration,37,crm,2025-08-04 14:39:12
EVT-00011543,TCK-011431,2025-02-22 02:31:15,resolved,in_progress,resolved,T027,T027,customer,queue_performance,645,crm,2025-02-22 03:29:15
EVT-00026206,TCK-003067,2025-04-24 00:26:40,status_changed,in_progress,in_progress,T006,T006,system,queue_access,574,crm,2025-04-24 01:14:40
EVT-00142166,TCK-000018,2026-06-24 07:39:05,created,,new,T029,T029,customer,queue_consultation,217,crm,2026-06-24 07:49:05
EVT-00038989,TCK-022843,2025-06-16 05:52:21,closed,resolved,closed,T025,T025,agent,queue_billing,300,workflow,2025-06-16 06:12:21
EVT-00073765,TCK-003281,2025-10-28 15:28:43,resolved,in_progress,resolved,T001,T001,agent,queue_performance,204,crm,2025-10-28 15:30:43
EVT-00131804,TCK-003534,2026-05-26 17:13:29,assigned,new,in_progress,T022,T022,agent,queue_consultation,750,crm,2026-05-26 17:54:29
EVT-00054574,TCK-003313,2025-08-14 16:26:06,created,,new,T025,T025,customer,queue_integration,269,crm,2025-08-14 16:50:06
EVT-00111453,TCK-023339,2026-03-13 10:02:19,created,,new,T009,T009,system,queue_performance,621,workflow,2026-03-13 10:05:19
EVT-00072814,TCK-002556,2025-10-22 20:11:14,closed,resolved,closed,T003,T003,system,queue_access,130,crm,2025-10-22 20:49:14
EVT-00003058,TCK-015865,2025-01-16 08:50:57,created,,new,T001,T001,agent,queue_incident,552,crm,2025-01-16 09:52:57
EVT-00117446,TCK-016923,2026-04-04 08:10:25,assigned,new,in_progress,T015,T015,system,queue_performance,565,crm,2026-04-04 08:35:25
EVT-00117950,TCK-023003,2026-04-06 14:56:17,agent_response,in_progress,in_progress,T022,T022,customer,queue_integration,24,workflow,2026-04-06 15:05:17
EVT-00035768,TCK-014658,2025-06-02 14:01:49,escalated,in_progress,in_progress,T019,T019,agent,queue_access,804,workflow,2025-06-02 14:59:49
EVT-00144522,TCK-000178,2026-06-30 22:15:11,closed,resolved,closed,T002,T002,system,queue_billing,212,crm,2026-06-30 22:48:11
EVT-00107883,TCK-008620,2026-03-03 09:43:42,closed,resolved,closed,T003,T003,agent,queue_consultation,840,crm,2026-03-03 10:33:42
EVT-00066696,TCK-017681,2025-09-29 22:10:11,assigned,new,in_progress,T020,T020,agent,queue_performance,725,crm,2025-09-29 23:16:11
EVT-00011608,TCK-021174,2025-02-24 02:55:10,status_changed,in_progress,in_progress,T024,T024,agent,queue_integration,320,workflow,2025-02-24 04:20:10
EVT-00023823,TCK-017625,2025-04-13 13:44:24,created,,new,T019,T019,agent,queue_access,346,crm,2025-04-13 14:58:24
EVT-00056488,TCK-005972,2025-08-22 15:36:55,closed,resolved,closed,T017,T017,agent,queue_consultation,872,workflow,2025-08-22 15:51:55
EVT-00040085,TCK-019558,2025-06-19 14:30:33,customer_response,in_progress,in_progress,T022,T022,system,queue_access,851,workflow,2025-06-19 15:11:33
EVT-00040288,TCK-020374,2025-06-20 03:53:20,agent_response,in_progress,in_progress,T008,T008,agent,queue_integration,100,crm,2025-06-20 04:39:20
EVT-00092434,TCK-023065,2026-01-02 23:11:36,customer_response,in_progress,in_progress,T007,T007,agent,queue_integration,444,crm,2026-01-03 00:18:36
EVT-00032469,TCK-022423,2025-05-19 22:36:48,closed,resolved,closed,T003,T003,agent,queue_performance,683,workflow,2025-05-19 23:26:48
EVT-00085608,TCK-019855,2025-12-09 01:05:25,resolved,in_progress,resolved,T008,T008,agent,queue_integration,680,workflow,2025-12-09 02:04:25
EVT-00138472,TCK-000172,2026-06-14 17:09:52,assigned,new,in_progress,T006,T006,customer,queue_incident,164,crm,2026-06-14 18:00:52
EVT-00053513,TCK-006594,2025-08-13 02:42:42,closed,resolved,closed,T022,T022,agent,queue_performance,373,workflow,2025-08-13 03:34:42
EVT-00135215,TCK-000564,2026-06-05 11:01:37,created,,new,T006,T006,system,queue_integration,560,workflow,2026-06-05 11:04:37
EVT-00082714,TCK-013689,2025-11-27 20:07:18,assigned,new,in_progress,T012,T012,agent,queue_performance,412,chat_platform,2025-11-27 21:29:18
EVT-00137199,TCK-000197,2026-06-09 22:37:32,assigned,new,in_progress,T027,T027,agent,queue_billing,541,crm,2026-06-09 22:56:32
EVT-00072612,TCK-001939,2025-10-22 12:37:02,closed,resolved,closed,T021,T021,customer,queue_incident,567,crm,2025-10-22 13:02:02
EVT-00087265,TCK-021270,2025-12-14 13:14:20,agent_response,in_progress,in_progress,T006,T006,system,queue_access,182,crm,2025-12-14 14:17:20
EVT-00016290,TCK-006764,2025-03-14 20:35:27,escalated,in_progress,in_progress,T021,T021,agent,queue_integration,454,crm,2025-03-14 21:10:27
EVT-00075930,TCK-009574,2025-11-05 15:29:10,resolved,in_progress,resolved,T017,T017,customer,queue_access,880,crm,2025-11-05 15:55:10
EVT-00071227,TCK-020189,2025-10-16 16:19:03,reopened,resolved,in_progress,T010,T010,customer,queue_integration,48,crm,2025-10-16 16:43:03
EVT-00103448,TCK-016126,2026-02-13 13:30:19,assigned,new,in_progress,T026,T026,system,queue_consultation,730,crm,2026-02-13 14:19:19
EVT-00119603,TCK-005193,2026-04-12 09:35:42,closed,resolved,closed,T018,T018,system,queue_billing,647,chat_platform,2026-04-12 10:34:42
EVT-00085980,TCK-014389,2025-12-09 22:54:32,resolved,in_progress,resolved,T009,T009,agent,queue_consultation,539,crm,2025-12-09 23:48:32
EVT-00073233,TCK-005247,2025-10-24 15:55:24,closed,resolved,closed,T014,T014,agent,queue_access,231,chat_platform,2025-10-24 16:10:24
EVT-00114779,TCK-019936,2026-03-25 10:28:58,created,,new,T019,T019,agent,queue_incident,2,workflow,2026-03-25 10:35:58
EVT-00106345,TCK-002524,2026-02-24 23:09:33,status_changed,in_progress,in_progress,T014,T014,customer,queue_incident,577,workflow,2026-02-24 23:44:33
EVT-00043430,TCK-013309,2025-07-03 05:58:28,status_changed,in_progress,in_progress,T001,T001,agent,queue_integration,518,workflow,2025-07-03 06:21:28
EVT-00074771,TCK-009743,2025-10-30 20:36:47,closed,resolved,closed,T007,T007,system,queue_access,38,workflow,2025-10-30 21:54:47
EVT-00047885,TCK-021736,2025-07-22 02:35:08,closed,resolved,closed,T026,T026,system,queue_incident,405,workflow,2025-07-22 03:31:08
EVT-00060883,TCK-016164,2025-09-08 10:24:46,created,,new,T007,T007,agent,queue_performance,318,crm,2025-09-08 11:18:46
EVT-00043475,TCK-012392,2025-07-02 12:17:57,created,,new,T008,T008,agent,queue_incident,307,crm,2025-07-02 13:15:57
EVT-00053359,TCK-015710,2025-08-11 17:36:46,agent_response,in_progress,in_progress,T011,T011,agent,queue_access,523,crm,2025-08-11 18:23:46
EVT-00001698,TCK-017394,2025-01-12 12:15:03,resolved,in_progress,resolved,T029,T029,agent,queue_billing,772,workflow,2025-01-12 13:13:03
EVT-00135552,TCK-000824,2026-06-06 16:56:00,agent_response,in_progress,in_progress,T024,T024,customer,queue_performance,582,crm,2026-06-06 17:19:00
EVT-00138560,TCK-001252,2026-06-14 20:06:00,closed,resolved,closed,T005,T005,agent,queue_billing,482,crm,2026-06-14 21:08:00
EVT-00097045,TCK-004910,2026-01-22 00:46:03,resolved,in_progress,resolved,T025,T025,agent,queue_integration,563,workflow,2026-01-22 02:13:03
EVT-00080171,TCK-009556,2025-11-19 18:35:38,assigned,new,in_progress,T023,T023,system,queue_performance,534,crm,2025-11-19 19:02:38
EVT-00066951,TCK-001956,2025-09-30 16:01:23,agent_response,in_progress,in_progress,T001,T001,agent,queue_integration,820,crm,2025-09-30 16:55:23
EVT-00030407,TCK-019093,2025-05-13 04:24:00,resolved,in_progress,resolved,T017,T017,agent,queue_consultation,508,crm,2025-05-13 04:40:00
EVT-00095220,TCK-013975,2026-01-15 08:06:52,created,,new,T022,T022,customer,queue_performance,749,crm,2026-01-15 09:02:52
EVT-00128142,TCK-018606,2026-05-13 08:29:32,created,,new,T016,T016,agent,queue_access,643,chat_platform,2026-05-13 09:57:32
EVT-00003223,TCK-003523,2025-01-16 21:13:13,assigned,new,in_progress,T013,T013,agent,queue_incident,750,chat_platform,2025-01-16 21:28:13
EVT-00112691,TCK-019832,2026-03-18 13:05:04,resolved,in_progress,resolved,T014,T014,agent,queue_access,17,workflow,2026-03-18 13:19:04
EVT-00130286,TCK-014165,2026-05-20 21:17:50,agent_response,in_progress,in_progress,T013,T013,system,queue_consultation,435,crm,2026-05-20 21:19:50
EVT-00081594,TCK-018618,2025-11-24 20:25:35,assigned,new,in_progress,T013,T013,agent,queue_integration,237,workflow,2025-11-24 20:57:35
EVT-00075297,TCK-012844,2025-10-31 17:53:32,created,,new,T017,T017,agent,queue_access,897,workflow,2025-10-31 18:05:32
EVT-00113017,TCK-017331,2026-03-19 07:13:06,customer_response,in_progress,in_progress,T020,T020,agent,queue_incident,376,crm,2026-03-19 07:36:06
EVT-00006731,TCK-008761,2025-02-01 10:29:06,status_changed,in_progress,waiting_customer,T022,T022,agent,queue_integration,391,workflow,2025-02-01 10:56:06
EVT-00051121,TCK-017052,2025-08-02 02:36:11,agent_response,in_progress,in_progress,T001,T001,system,queue_access,101,crm,2025-08-02 02:41:11
EVT-00063268,TCK-011018,2025-09-17 11:11:10,assigned,new,in_progress,T002,T002,customer,queue_access,701,crm,2025-09-17 11:23:10
EVT-00117177,TCK-005707,2026-04-03 22:35:00,resolved,in_progress,resolved,T018,T018,agent,queue_consultation,187,workflow,2026-04-03 23:06:00
EVT-00009159,TCK-018103,2025-02-11 19:00:26,resolved,waiting_customer,resolved,T002,T002,system,queue_consultation,453,workflow,2025-02-11 20:22:26
EVT-00042896,TCK-018885,2025-07-01 03:27:59,resolved,in_progress,resolved,T016,T016,agent,queue_consultation,727,workflow,2025-07-01 04:14:59
EVT-00002976,TCK-011432,2025-01-16 00:19:46,agent_response,in_progress,in_progress,T015,T015,customer,queue_integration,144,crm,2025-01-16 01:02:46
EVT-00103554,TCK-009348,2026-02-13 19:23:18,agent_response,in_progress,in_progress,T021,T021,agent,queue_billing,587,crm,2026-02-13 20:38:18
EVT-00111405,TCK-011072,2026-03-13 04:26:09,created,,new,T021,T021,agent,queue_access,556,workflow,2026-03-13 04:36:09
EVT-00126947,TCK-012454,2026-05-08 11:49:36,created,,new,T016,T016,customer,queue_incident,759,crm,2026-05-08 13:04:36
EVT-00036010,TCK-021125,2025-06-03 20:04:45,closed,resolved,closed,T008,T008,agent,queue_performance,295,chat_platform,2025-06-03 20:19:45
EVT-00060387,TCK-007478,2025-09-05 15:54:13,escalated,in_progress,in_progress,T017,T017,agent,queue_performance,843,chat_platform,2025-09-05 16:58:13
EVT-00025319,TCK-003698,2025-04-20 19:05:27,agent_response,in_progress,in_progress,T001,T001,customer,queue_integration,710,chat_platform,2025-04-20 20:03:27
EVT-00084511,TCK-020660,2025-12-04 22:03:25,closed,resolved,closed,T003,T003,customer,queue_access,712,workflow,2025-12-04 22:32:25
EVT-00111165,TCK-014904,2026-03-12 10:04:49,assigned,new,in_progress,T001,T001,agent,queue_performance,3,crm,2026-03-12 11:03:49
EVT-00041798,TCK-016530,2025-06-26 15:43:18,closed,resolved,closed,T005,T005,agent,queue_access,643,crm,2025-06-26 16:52:18
EVT-00078621,TCK-003620,2025-11-14 14:13:08,assigned,new,in_progress,T003,T003,agent,queue_performance,416,crm,2025-11-14 14:25:08
EVT-00101740,TCK-002213,2026-02-07 19:37:58,closed,resolved,closed,T010,T010,agent,queue_incident,93,workflow,2026-02-07 19:46:58
EVT-00046870,TCK-010652,2025-07-15 20:25:59,resolved,in_progress,resolved,T009,T009,customer,queue_incident,420,chat_platform,2025-07-15 20:46:59
EVT-00101772,TCK-003866,2026-02-07 19:40:43,assigned,new,in_progress,T028,T028,customer,queue_consultation,569,workflow,2026-02-07 20:30:43
EVT-00109236,TCK-004533,2026-03-05 11:34:53,customer_response,in_progress,in_progress,T032,T032,system,queue_access,311,workflow,2026-03-05 12:38:53
EVT-00139643,TCK-000009,2026-06-17 12:23:46,transferred,in_progress,in_progress,T021,T021,agent,queue_consultation,714,workflow,2026-06-17 12:34:46
EVT-00022772,TCK-008286,2025-04-09 09:08:40,created,,new,T021,T021,agent,queue_performance,195,crm,2025-04-09 09:29:40
EVT-00137113,TCK-001303,2026-06-10 03:19:27,closed,resolved,closed,T031,T031,system,queue_incident,63,chat_platform,2026-06-10 04:09:27
EVT-00103270,TCK-021389,2026-02-12 23:06:22,assigned,new,in_progress,T021,T021,customer,queue_integration,696,workflow,2026-02-12 23:21:22
EVT-00061314,TCK-023197,2025-09-10 04:11:17,resolved,in_progress,resolved,T006,T006,agent,queue_billing,455,crm,2025-09-10 05:38:17
EVT-00045950,TCK-008660,2025-07-11 19:15:47,agent_response,in_progress,in_progress,T001,T001,customer,queue_incident,398,workflow,2025-07-11 20:15:47
EVT-00034428,TCK-019950,2025-05-28 22:54:21,closed,resolved,closed,T002,T002,agent,queue_access,437,crm,2025-05-29 00:17:21
EVT-00040961,TCK-016376,2025-06-23 10:03:55,agent_response,in_progress,in_progress,T001,T001,agent,queue_access,261,chat_platform,2025-06-23 11:27:55
EVT-00129134,TCK-003461,2026-05-16 13:32:14,created,,new,T017,T017,agent,queue_access,304,chat_platform,2026-05-16 14:28:14
EVT-00001376,TCK-019075,2025-01-09 16:43:36,transferred,in_progress,in_progress,T024,T024,agent,queue_incident,134,crm,2025-01-09 18:04:36
EVT-00060503,TCK-022030,2025-09-06 12:53:56,assigned,new,in_progress,T015,T015,agent,queue_access,443,workflow,2025-09-06 14:09:56
EVT-00111080,TCK-018738,2026-03-11 21:00:26,assigned,new,in_progress,T005,T005,customer,queue_billing,320,crm,2026-03-11 21:31:26
EVT-00002035,TCK-011829,2025-01-12 23:49:57,agent_response,in_progress,in_progress,T017,T017,customer,queue_incident,784,workflow,2025-01-13 01:03:57
EVT-00058918,TCK-019327,2025-08-31 11:04:15,agent_response,in_progress,in_progress,T010,T010,agent,queue_billing,492,crm,2025-08-31 12:00:15
EVT-00132738,TCK-012902,2026-05-29 13:29:51,created,,new,T022,T022,customer,queue_billing,318,crm,2026-05-29 14:45:51
EVT-00012157,TCK-015893,2025-02-25 16:32:03,reopened,resolved,in_progress,T018,T018,agent,queue_access,598,crm,2025-02-25 16:53:03
EVT-00074666,TCK-002024,2025-10-30 02:29:57,reopened,resolved,in_progress,T003,T003,agent,queue_performance,504,chat_platform,2025-10-30 03:58:57
EVT-00004416,TCK-018619,2025-01-22 14:15:35,customer_response,in_progress,in_progress,T002,T002,agent,queue_billing,383,workflow,2025-01-22 14:17:35
EVT-00001813,TCK-008651,2025-01-11 21:56:54,escalated,in_progress,in_progress,T021,T021,agent,queue_performance,134,crm,2025-01-11 23:02:54
EVT-00106522,TCK-018149,2026-02-25 01:31:35,closed,resolved,closed,T010,T010,agent,queue_access,769,crm,2026-02-25 02:00:35
EVT-00117078,TCK-003441,2026-04-02 19:24:29,reopened,resolved,in_progress,T030,T030,agent,queue_integration,741,chat_platform,2026-04-02 20:38:29
EVT-00144342,TCK-000654,2026-06-30 08:34:59,created,,new,T001,T001,agent,queue_access,354,chat_platform,2026-06-30 09:56:59
EVT-00074948,TCK-016135,2025-10-30 20:08:39,agent_response,in_progress,in_progress,T030,T030,customer,queue_consultation,255,crm,2025-10-30 20:19:39
EVT-00062489,TCK-020450,2025-09-14 11:34:52,created,,new,T010,T010,agent,queue_incident,474,chat_platform,2025-09-14 12:31:52
EVT-00132526,TCK-019342,2026-05-28 23:25:48,resolved,in_progress,resolved,T002,T002,customer,queue_integration,352,crm,2026-05-28 23:31:48
EVT-00003320,TCK-011000,2025-01-17 07:57:24,agent_response,in_progress,in_progress,T013,T013,agent,queue_incident,417,crm,2025-01-17 08:22:24
EVT-00019425,TCK-007052,2025-03-27 02:05:03,closed,resolved,closed,T001,T001,agent,queue_access,137,workflow,2025-03-27 02:51:03
EVT-00125645,TCK-022193,2026-05-05 11:16:49,closed,resolved,closed,T002,T002,agent,queue_performance,812,chat_platform,2026-05-05 11:17:49
EVT-00127280,TCK-013553,2026-05-10 15:54:35,assigned,new,in_progress,T002,T002,agent,queue_integration,138,crm,2026-05-10 16:18:35
EVT-00070114,TCK-018394,2025-10-13 11:17:28,closed,resolved,closed,T015,T015,agent,queue_billing,187,crm,2025-10-13 11:43:28
EVT-00140956,TCK-000678,2026-06-21 15:24:02,reopened,resolved,in_progress,T026,T026,customer,queue_integration,446,chat_platform,2026-06-21 16:40:02
EVT-00143477,TCK-000327,2026-06-27 23:42:21,reopened,resolved,in_progress,T019,T019,system,queue_incident,258,workflow,2026-06-28 00:51:21
EVT-00116784,TCK-018452,2026-04-02 03:27:19,closed,resolved,closed,T022,T022,agent,queue_access,131,crm,2026-04-02 03:59:19
EVT-00106728,TCK-006335,2026-02-25 06:48:02,assigned,new,in_progress,T030,T030,system,queue_integration,871,chat_platform,2026-02-25 07:43:02
EVT-00094173,TCK-016861,2026-01-12 16:27:04,closed,resolved,closed,T008,T008,customer,queue_consultation,450,crm,2026-01-12 17:33:04
EVT-00138624,TCK-000113,2026-06-15 17:21:24,customer_response,in_progress,in_progress,T006,T006,agent,queue_access,84,workflow,2026-06-15 18:19:24
EVT-00086500,TCK-004613,2025-12-12 21:58:46,closed,resolved,closed,T004,T004,agent,queue_incident,123,chat_platform,2025-12-12 22:51:46
EVT-00109611,TCK-021002,2026-03-06 17:53:44,assigned,new,in_progress,T001,T001,agent,queue_access,820,crm,2026-03-06 19:04:44
EVT-00004194,TCK-018111,2025-01-21 09:13:17,resolved,in_progress,resolved,T005,T005,agent,queue_performance,474,crm,2025-01-21 09:39:17
EVT-00104508,TCK-019307,2026-02-18 05:03:07,closed,resolved,closed,T001,T001,agent,queue_integration,87,crm,2026-02-18 05:40:07
EVT-00055998,TCK-014646,2025-08-22 18:10:24,resolved,in_progress,resolved,T001,T001,agent,queue_incident,553,workflow,2025-08-22 18:58:24
EVT-00000574,TCK-007124,2025-01-04 21:04:02,created,,new,T001,T001,system,queue_integration,509,crm,2025-01-04 22:31:02
EVT-00118417,TCK-003798,2026-04-09 01:08:52,customer_response,in_progress,in_progress,T009,T009,system,queue_performance,881,workflow,2026-04-09 01:28:52
EVT-00137949,TCK-001635,2026-06-12 07:42:54,resolved,in_progress,resolved,T001,T001,customer,queue_consultation,791,workflow,2026-06-12 08:25:54
EVT-00105860,TCK-013388,2026-02-21 04:00:32,created,,new,T016,T016,customer,queue_billing,462,crm,2026-02-21 04:17:32
EVT-00131222,TCK-006068,2026-05-25 09:40:18,customer_response,in_progress,in_progress,T021,T021,agent,queue_integration,694,crm,2026-05-25 10:03:18
EVT-00065879,TCK-006742,2025-09-26 16:29:56,agent_response,in_progress,in_progress,T016,T016,agent,queue_billing,847,workflow,2025-09-26 17:41:56
