ticket_id,created_at,created_date,week_start,month_start,hour,weekday_number,weekday_name,is_weekend,period_part,customer_id,region_id,region_name_clean,macro_region_clean,support_team,channel,category,priority,first_response_min,first_response_bucket,resolution_hours,resolution_bucket,sla_breached,sla_status,satisfaction_score,satisfaction_band,segment,registration_date,loyalty_level,is_premium,record_count,channel_hypothesis_group,priority_hypothesis_group,sla_hypothesis_group
TCK-000124,2026-04-28 10:24:00,2026-04-28,2026-04-27,2026-04-01,10,2,Вторник,0,Вторая половина,CUST-0002,R03,Казань,Поволжье,team_c,web_form,technical,normal,20.5,15–30 мин,4.2,До 8 ч,0,SLA выполнен,5.0,Высокая,b2c,2025-08-03,bronze,0,1,other,normal,sla_ok
TCK-000030,2026-05-02 09:37:00,2026-05-02,2026-04-27,2026-05-01,9,6,Суббота,1,Вторая половина,CUST-0062,R03,Казань,Поволжье,team_c,email,refund,normal,8.8,5–15 мин,25.6,24–48 ч,1,SLA нарушен,4.2,Средняя,b2c,2026-01-05,,0,1,email,normal,sla_breached
TCK-000245,2026-05-08 15:25:00,2026-05-08,2026-05-04,2026-05-01,15,5,Пятница,0,Вторая половина,CUST-0027,R01,Москва,Центр,team_a,chat,technical,low,4.0,До 5 мин,9.0,8–24 ч,0,SLA выполнен,4.9,Высокая,b2c,2024-11-17,bronze,0,1,chat,other,sla_ok
TCK-001079,2026-06-01 08:27:00,2026-06-01,2026-06-01,2026-06-01,8,1,Понедельник,0,Вторая половина,CUST-0006,R02,Санкт-Петербург,Северо-Запад,team_b,email,delivery,normal,35.5,30–60 мин,24.5,24–48 ч,1,SLA нарушен,,,vip,2025-07-02,,1,1,email,normal,sla_breached
TCK-000169,2026-03-17 15:11:00,2026-03-17,2026-03-16,2026-03-01,15,2,Вторник,0,Первая половина,CUST-0283,R05,Новосибирск,Сибирь,team_e,web_form,technical,normal,28.3,15–30 мин,3.5,До 8 ч,0,SLA выполнен,4.8,Высокая,b2c,2025-12-22,bronze,0,1,other,normal,sla_ok
TCK-000066,2026-04-28 18:09:00,2026-04-28,2026-04-27,2026-04-01,18,2,Вторник,0,Вторая половина,CUST-0286,R01,Москва,Центр,team_a,chat,login,critical,1.5,До 5 мин,6.5,До 8 ч,1,SLA нарушен,,,b2c,2024-04-04,bronze,0,1,chat,other,sla_breached
TCK-000421,2026-03-16 11:29:00,2026-03-16,2026-03-16,2026-03-01,11,1,Понедельник,0,Первая половина,CUST-0322,R04,Екатеринбург,Урал,team_d,web_form,login,normal,20.7,15–30 мин,6.8,До 8 ч,0,SLA выполнен,4.2,Средняя,b2c,2025-07-08,silver,0,1,other,normal,sla_ok
TCK-000572,2026-04-03 20:22:00,2026-04-03,2026-03-30,2026-04-01,20,5,Пятница,0,Первая половина,CUST-0288,R06,Ростов-на-Дону,Юг,team_f,email,refund,low,66.3,Более 60 мин,59.4,48–72 ч,1,SLA нарушен,1.9,Низкая,b2c,2024-04-15,,0,1,email,other,sla_breached
TCK-001226,2026-03-07 09:17:00,2026-03-07,2026-03-02,2026-03-01,9,6,Суббота,1,Первая половина,CUST-0312,R01,Москва,Центр,team_a,chat,payment,high,1.0,До 5 мин,7.4,До 8 ч,0,SLA выполнен,5.0,Высокая,b2c,2024-11-26,silver,0,1,chat,high,sla_ok
TCK-000853,2026-04-27 15:16:00,2026-04-27,2026-04-27,2026-04-01,15,1,Понедельник,0,Вторая половина,CUST-0064,R02,Санкт-Петербург,Северо-Запад,team_b,chat,technical,normal,6.1,5–15 мин,23.8,8–24 ч,0,SLA выполнен,5.0,Высокая,b2b,2024-04-04,gold,0,1,chat,normal,sla_ok
TCK-001373,2026-05-15 11:37:00,2026-05-15,2026-05-11,2026-05-01,11,5,Пятница,0,Вторая половина,CUST-0270,R03,Казань,Поволжье,team_c,chat,payment,normal,12.3,5–15 мин,9.4,8–24 ч,0,SLA выполнен,5.0,Высокая,b2c,2025-04-01,gold,0,1,chat,normal,sla_ok
TCK-001235,2026-04-01 10:53:00,2026-04-01,2026-03-30,2026-04-01,10,3,Среда,0,Первая половина,CUST-0098,,Неизвестный регион,Неизвестно,,chat,account,low,3.7,До 5 мин,4.5,До 8 ч,0,SLA выполнен,4.7,Высокая,b2c,2024-10-29,bronze,0,1,chat,other,sla_ok
TCK-000850,2026-04-04 15:36:00,2026-04-04,2026-03-30,2026-04-01,15,6,Суббота,1,Первая половина,CUST-0053,R01,Москва,Центр,team_a,phone,technical,high,11.6,5–15 мин,120.0,Более 72 ч,1,SLA нарушен,1.0,Низкая,b2b,2025-07-28,silver,0,1,other,high,sla_breached
TCK-001492,2026-06-08 18:38:00,2026-06-08,2026-06-08,2026-06-01,18,1,Понедельник,0,Вторая половина,CUST-0308,R05,Новосибирск,Сибирь,team_e,chat,account,normal,5.8,5–15 мин,18.2,8–24 ч,0,SLA выполнен,4.6,Высокая,b2c,2024-09-07,silver,0,1,chat,normal,sla_ok
TCK-000701,2026-03-10 16:14:00,2026-03-10,2026-03-09,2026-03-01,16,2,Вторник,0,Первая половина,CUST-0286,R03,Казань,Поволжье,team_c,email,refund,normal,31.2,30–60 мин,12.2,8–24 ч,0,SLA выполнен,4.7,Высокая,b2c,2024-04-04,bronze,0,1,email,normal,sla_ok
TCK-000487,2026-04-25 17:24:00,2026-04-25,2026-04-20,2026-04-01,17,6,Суббота,1,Вторая половина,CUST-0008,R01,Москва,Центр,team_a,phone,technical,low,8.2,5–15 мин,42.8,24–48 ч,0,SLA выполнен,3.9,Средняя,b2b,2025-11-10,platinum,0,1,other,other,sla_ok
TCK-000812,2026-04-22 09:37:00,2026-04-22,2026-04-20,2026-04-01,9,3,Среда,0,Вторая половина,CUST-0260,R06,Ростов-на-Дону,Юг,team_f,web_form,technical,normal,128.8,Более 60 мин,13.0,8–24 ч,0,SLA выполнен,3.2,Средняя,b2c,2025-05-17,silver,0,1,other,normal,sla_ok
TCK-000495,2026-04-02 08:56:00,2026-04-02,2026-03-30,2026-04-01,8,4,Четверг,0,Первая половина,CUST-0193,R01,Москва,Центр,team_a,web_form,account,normal,77.2,Более 60 мин,11.4,8–24 ч,0,SLA выполнен,3.7,Средняя,b2c,2026-01-30,gold,0,1,other,normal,sla_ok
TCK-000494,2026-05-02 13:04:00,2026-05-02,2026-04-27,2026-05-01,13,6,Суббота,1,Вторая половина,CUST-0151,R05,Новосибирск,Сибирь,team_e,phone,payment,normal,3.4,До 5 мин,5.6,До 8 ч,0,SLA выполнен,5.0,Высокая,b2b,2024-02-04,gold,0,1,other,normal,sla_ok
TCK-000979,2026-05-18 08:18:00,2026-05-18,2026-05-18,2026-05-01,8,1,Понедельник,0,Вторая половина,CUST-0212,R06,Ростов-на-Дону,Юг,team_f,email,refund,normal,63.4,Более 60 мин,3.7,До 8 ч,0,SLA выполнен,3.8,Средняя,b2c,2024-06-08,silver,0,1,email,normal,sla_ok
TCK-001496,2026-04-26 11:25:00,2026-04-26,2026-04-20,2026-04-01,11,7,Воскресенье,1,Вторая половина,CUST-0191,R01,Москва,Центр,team_a,email,technical,normal,43.7,30–60 мин,8.3,8–24 ч,0,SLA выполнен,4.3,Средняя,vip,2026-02-13,gold,1,1,email,normal,sla_ok
TCK-000842,2026-06-03 15:58:00,2026-06-03,2026-06-01,2026-06-01,15,3,Среда,0,Вторая половина,CUST-0108,R08,Краснодар,Юг,team_f,chat,refund,normal,1.0,До 5 мин,26.4,24–48 ч,1,SLA нарушен,4.4,Средняя,b2c,2025-01-13,gold,0,1,chat,normal,sla_breached
TCK-000619,2026-05-28 16:58:00,2026-05-28,2026-05-25,2026-05-01,16,4,Четверг,0,Вторая половина,CUST-0019,R08,Краснодар,Юг,team_f,phone,delivery,normal,11.0,5–15 мин,18.8,8–24 ч,0,SLA выполнен,4.3,Средняя,b2b,2025-02-17,silver,0,1,other,normal,sla_ok
TCK-000661,2026-04-19 11:03:00,2026-04-19,2026-04-13,2026-04-01,11,7,Воскресенье,1,Первая половина,CUST-0305,R06,Ростов-на-Дону,Юг,team_f,chat,technical,high,5.2,5–15 мин,4.3,До 8 ч,0,SLA выполнен,5.0,Высокая,b2b,2026-01-19,gold,0,1,chat,high,sla_ok
TCK-001345,2026-04-01 18:20:00,2026-04-01,2026-03-30,2026-04-01,18,3,Среда,0,Первая половина,CUST-0233,R03,Казань,Поволжье,team_c,email,login,normal,34.4,30–60 мин,15.3,8–24 ч,0,SLA выполнен,4.7,Высокая,vip,2025-02-16,gold,1,1,email,normal,sla_ok
TCK-000045,2026-05-06 19:40:00,2026-05-06,2026-05-04,2026-05-01,19,3,Среда,0,Вторая половина,CUST-0263,R02,Санкт-Петербург,Северо-Запад,team_b,chat,payment,normal,10.1,5–15 мин,20.3,8–24 ч,0,SLA выполнен,4.4,Средняя,b2c,2024-12-18,gold,0,1,chat,normal,sla_ok
TCK-000060,2026-03-13 09:35:00,2026-03-13,2026-03-09,2026-03-01,9,5,Пятница,0,Первая половина,CUST-0142,R05,Новосибирск,Сибирь,team_e,email,delivery,normal,73.6,Более 60 мин,10.9,8–24 ч,0,SLA выполнен,4.0,Средняя,b2c,2024-08-26,silver,0,1,email,normal,sla_ok
TCK-001179,2026-03-18 10:17:00,2026-03-18,2026-03-16,2026-03-01,10,3,Среда,0,Первая половина,CUST-0003,R01,Москва,Центр,team_a,chat,payment,normal,8.4,5–15 мин,10.8,8–24 ч,0,SLA выполнен,,,b2b,2024-01-28,gold,0,1,chat,normal,sla_ok
TCK-001230,2026-03-12 08:29:00,2026-03-12,2026-03-09,2026-03-01,8,4,Четверг,0,Первая половина,CUST-0128,R08,Краснодар,Юг,team_f,chat,refund,high,5.1,5–15 мин,23.5,8–24 ч,1,SLA нарушен,4.4,Средняя,b2c,2025-06-26,gold,0,1,chat,high,sla_breached
TCK-000024,2026-05-29 08:54:00,2026-05-29,2026-05-25,2026-05-01,8,5,Пятница,0,Вторая половина,CUST-0070,R03,Казань,Поволжье,team_c,email,delivery,normal,41.9,30–60 мин,9.7,8–24 ч,0,SLA выполнен,4.4,Средняя,b2c,2025-06-03,silver,0,1,email,normal,sla_ok
TCK-000611,2026-03-25 19:26:00,2026-03-25,2026-03-23,2026-03-01,19,3,Среда,0,Первая половина,CUST-0178,R04,Екатеринбург,Урал,team_d,chat,login,low,5.0,5–15 мин,5.9,До 8 ч,0,SLA выполнен,5.0,Высокая,vip,2024-06-05,platinum,1,1,chat,other,sla_ok
TCK-001248,2026-03-25 15:14:00,2026-03-25,2026-03-23,2026-03-01,15,3,Среда,0,Первая половина,CUST-0255,R07,Нижний Новгород,Поволжье,team_c,email,account,normal,102.8,Более 60 мин,8.1,8–24 ч,0,SLA выполнен,3.9,Средняя,b2c,2025-04-12,silver,0,1,email,normal,sla_ok
TCK-000333,2026-05-25 14:28:00,2026-05-25,2026-05-25,2026-05-01,14,1,Понедельник,0,Вторая половина,CUST-0003,R02,Санкт-Петербург,Северо-Запад,team_b,chat,payment,high,5.8,5–15 мин,14.0,8–24 ч,1,SLA нарушен,4.5,Высокая,b2b,2024-01-28,gold,0,1,chat,high,sla_breached
TCK-001170,2026-05-10 20:58:00,2026-05-10,2026-05-04,2026-05-01,20,7,Воскресенье,1,Вторая половина,CUST-0065,R02,Санкт-Петербург,Северо-Запад,team_b,chat,technical,low,3.3,До 5 мин,24.6,24–48 ч,0,SLA выполнен,5.0,Высокая,b2c,2025-09-12,bronze,0,1,chat,other,sla_ok
TCK-001349,2026-05-26 09:16:00,2026-05-26,2026-05-25,2026-05-01,9,2,Вторник,0,Вторая половина,CUST-0181,R02,Санкт-Петербург,Северо-Запад,team_b,chat,account,normal,9.0,5–15 мин,9.9,8–24 ч,0,SLA выполнен,5.0,Высокая,b2b,2024-08-16,silver,0,1,chat,normal,sla_ok
TCK-000835,2026-03-07 11:24:00,2026-03-07,2026-03-02,2026-03-01,11,6,Суббота,1,Первая половина,CUST-0239,R01,Москва,Центр,team_a,web_form,delivery,normal,30.0,30–60 мин,21.4,8–24 ч,1,SLA нарушен,3.1,Средняя,b2c,2024-02-25,bronze,0,1,other,normal,sla_breached
TCK-001458,2026-05-15 09:52:00,2026-05-15,2026-05-11,2026-05-01,9,5,Пятница,0,Вторая половина,CUST-0163,R03,Казань,Поволжье,team_c,email,delivery,critical,14.2,5–15 мин,51.7,48–72 ч,1,SLA нарушен,2.0,Низкая,b2c,2024-04-17,bronze,0,1,email,other,sla_breached
TCK-001489,2026-04-16 16:19:00,2026-04-16,2026-04-13,2026-04-01,16,4,Четверг,0,Первая половина,CUST-0228,R03,Казань,Поволжье,team_c,web_form,delivery,low,57.4,30–60 мин,18.0,8–24 ч,0,SLA выполнен,3.5,Средняя,b2c,2024-06-01,bronze,0,1,other,other,sla_ok
TCK-001099,2026-05-21 15:35:00,2026-05-21,2026-05-18,2026-05-01,15,4,Четверг,0,Вторая половина,CUST-0210,R01,Москва,Центр,team_a,phone,login,low,15.3,15–30 мин,6.6,До 8 ч,0,SLA выполнен,5.0,Высокая,b2c,2024-02-01,bronze,0,1,other,other,sla_ok
TCK-000116,2026-04-09 12:35:00,2026-04-09,2026-04-06,2026-04-01,12,4,Четверг,0,Первая половина,CUST-0038,R03,Казань,Поволжье,team_c,chat,delivery,high,2.8,До 5 мин,22.3,8–24 ч,1,SLA нарушен,4.1,Средняя,b2c,2025-04-11,bronze,0,1,chat,high,sla_breached
TCK-001094,2026-05-15 09:12:00,2026-05-15,2026-05-11,2026-05-01,9,5,Пятница,0,Вторая половина,CUST-0049,R05,Новосибирск,Сибирь,team_e,email,delivery,normal,32.6,30–60 мин,13.9,8–24 ч,0,SLA выполнен,4.1,Средняя,b2b,2025-01-10,platinum,0,1,email,normal,sla_ok
TCK-001377,2026-06-08 18:57:00,2026-06-08,2026-06-08,2026-06-01,18,1,Понедельник,0,Вторая половина,CUST-0328,R08,Краснодар,Юг,team_f,email,payment,normal,9.4,5–15 мин,18.4,8–24 ч,0,SLA выполнен,4.2,Средняя,b2c,2024-09-06,bronze,0,1,email,normal,sla_ok
TCK-000440,2026-05-04 18:52:00,2026-05-04,2026-05-04,2026-05-01,18,1,Понедельник,0,Вторая половина,CUST-0189,R03,Казань,Поволжье,team_c,web_form,account,normal,76.6,Более 60 мин,12.6,8–24 ч,0,SLA выполнен,4.5,Высокая,b2b,2025-10-09,gold,0,1,other,normal,sla_ok
TCK-000711,2026-04-23 11:00:00,2026-04-23,2026-04-20,2026-04-01,11,4,Четверг,0,Вторая половина,CUST-0011,R01,Москва,Центр,team_a,email,account,normal,17.7,15–30 мин,2.1,До 8 ч,0,SLA выполнен,4.4,Средняя,b2c,2026-01-22,silver,0,1,email,normal,sla_ok
TCK-000238,2026-05-06 10:48:00,2026-05-06,2026-05-04,2026-05-01,10,3,Среда,0,Вторая половина,CUST-0320,R02,Санкт-Петербург,Северо-Запад,team_b,phone,login,normal,36.2,30–60 мин,9.7,8–24 ч,0,SLA выполнен,5.0,Высокая,vip,2025-03-22,gold,1,1,other,normal,sla_ok
TCK-000221,2026-04-03 15:41:00,2026-04-03,2026-03-30,2026-04-01,15,5,Пятница,0,Первая половина,CUST-0137,R01,Москва,Центр,team_a,phone,technical,low,10.9,5–15 мин,22.7,8–24 ч,0,SLA выполнен,4.1,Средняя,vip,2026-02-03,platinum,1,1,other,other,sla_ok
TCK-000775,2026-04-19 15:26:00,2026-04-19,2026-04-13,2026-04-01,15,7,Воскресенье,1,Первая половина,CUST-0265,R03,Казань,Поволжье,team_c,chat,delivery,normal,10.7,5–15 мин,9.9,8–24 ч,0,SLA выполнен,5.0,Высокая,vip,2024-07-15,platinum,1,1,chat,normal,sla_ok
TCK-001286,2026-03-30 10:51:00,2026-03-30,2026-03-30,2026-03-01,10,1,Понедельник,0,Первая половина,CUST-0028,R08,Краснодар,Юг,team_f,email,payment,high,71.3,Более 60 мин,12.3,8–24 ч,1,SLA нарушен,3.6,Средняя,b2c,2025-04-14,bronze,0,1,email,high,sla_breached
TCK-001074,2026-03-10 18:30:00,2026-03-10,2026-03-09,2026-03-01,18,2,Вторник,0,Первая половина,CUST-0253,R06,Ростов-на-Дону,Юг,team_f,chat,payment,high,2.5,До 5 мин,8.2,8–24 ч,0,SLA выполнен,4.9,Высокая,b2c,2024-10-24,bronze,0,1,chat,high,sla_ok
TCK-001264,2026-04-25 20:53:00,2026-04-25,2026-04-20,2026-04-01,20,6,Суббота,1,Вторая половина,CUST-0051,R04,Екатеринбург,Урал,team_d,phone,refund,normal,5.5,5–15 мин,6.7,До 8 ч,0,SLA выполнен,4.9,Высокая,b2c,2025-06-20,,0,1,other,normal,sla_ok
TCK-000079,2026-06-01 12:19:00,2026-06-01,2026-06-01,2026-06-01,12,1,Понедельник,0,Вторая половина,CUST-0068,R05,Новосибирск,Сибирь,team_e,web_form,delivery,normal,15.8,15–30 мин,12.3,8–24 ч,0,SLA выполнен,4.2,Средняя,b2c,2024-03-10,silver,0,1,other,normal,sla_ok
TCK-001304,2026-05-21 18:43:00,2026-05-21,2026-05-18,2026-05-01,18,4,Четверг,0,Вторая половина,CUST-0323,R04,Екатеринбург,Урал,team_d,chat,technical,low,6.6,5–15 мин,18.0,8–24 ч,0,SLA выполнен,4.8,Высокая,b2c,2025-03-08,silver,0,1,chat,other,sla_ok
TCK-001393,2026-05-14 13:57:00,2026-05-14,2026-05-11,2026-05-01,13,4,Четверг,0,Вторая половина,CUST-0027,R03,Казань,Поволжье,team_c,chat,login,normal,9.9,5–15 мин,1.5,До 8 ч,0,SLA выполнен,5.0,Высокая,b2c,2024-11-17,bronze,0,1,chat,normal,sla_ok
TCK-000262,2026-04-17 10:40:00,2026-04-17,2026-04-13,2026-04-01,10,5,Пятница,0,Первая половина,CUST-0075,R04,Екатеринбург,Урал,team_d,chat,account,normal,5.6,5–15 мин,6.4,До 8 ч,0,SLA выполнен,5.0,Высокая,b2c,2024-06-13,silver,0,1,chat,normal,sla_ok
TCK-000937,2026-05-04 14:33:00,2026-05-04,2026-05-04,2026-05-01,14,1,Понедельник,0,Вторая половина,CUST-0093,R99,Неизвестный регион,Неизвестно,,phone,delivery,low,11.2,5–15 мин,8.3,8–24 ч,0,SLA выполнен,4.5,Высокая,b2c,2024-03-09,bronze,0,1,other,other,sla_ok
TCK-000016,2026-06-05 17:10:00,2026-06-05,2026-06-01,2026-06-01,17,5,Пятница,0,Вторая половина,CUST-0071,R08,Краснодар,Юг,team_f,chat,payment,critical,1.0,До 5 мин,16.4,8–24 ч,1,SLA нарушен,4.7,Высокая,b2c,2025-07-29,silver,0,1,chat,other,sla_breached
TCK-000845,2026-05-29 19:34:00,2026-05-29,2026-05-25,2026-05-01,19,5,Пятница,0,Вторая половина,CUST-0079,R06,Ростов-на-Дону,Юг,team_f,chat,delivery,high,7.3,5–15 мин,8.5,8–24 ч,0,SLA выполнен,5.0,Высокая,b2c,2025-08-06,silver,0,1,chat,high,sla_ok
TCK-001141,2026-03-23 21:12:00,2026-03-23,2026-03-23,2026-03-01,21,1,Понедельник,0,Первая половина,CUST-0114,R05,Новосибирск,Сибирь,team_e,email,technical,high,25.2,15–30 мин,2.3,До 8 ч,0,SLA выполнен,4.5,Высокая,b2c,2025-07-21,silver,0,1,email,high,sla_ok
TCK-000614,2026-04-29 17:52:00,2026-04-29,2026-04-27,2026-04-01,17,3,Среда,0,Вторая половина,CUST-0043,R03,Казань,Поволжье,team_c,email,technical,normal,27.3,15–30 мин,31.0,24–48 ч,1,SLA нарушен,,,b2b,2024-05-12,silver,0,1,email,normal,sla_breached
TCK-001443,2026-05-01 16:01:00,2026-05-01,2026-04-27,2026-05-01,16,5,Пятница,0,Вторая половина,CUST-0276,R08,Краснодар,Юг,team_f,email,delivery,normal,74.5,Более 60 мин,14.1,8–24 ч,0,SLA выполнен,3.8,Средняя,b2c,2026-01-13,bronze,0,1,email,normal,sla_ok
