order_id,order_date,region,channel,customer_type,category,subcategory,quantity,unit_price,discount_percent,revenue,cost,profit,profit_margin,delivery_days,rating
RM-00630,2026-01-28,Москва,Онлайн,Новый,Спорт,Фитнес,2,6270.28,0,12540.56,9228.41,3312.15,0.2641,1,5.0
RM-00745,2026-01-28,Самара,Онлайн,Новый,Дом и кухня,Техника для дома,2,6482.49,15,11020.23,7304.92,3715.31,0.3371,6,5.0
RM-00754,2026-01-28,Москва,Онлайн,Повторный,Дом и кухня,Посуда,3,4940.71,15,12598.81,9920.38,2678.43,0.2126,4,5.0
RM-00908,2026-01-28,Екатеринбург,Магазин,Новый,Одежда,Повседневная,3,3976.07,10,10735.39,7026.99,3708.4,0.3454,7,4.1
RM-00930,2026-01-28,Екатеринбург,Онлайн,Повторный,Дом и кухня,Техника для дома,2,6264.26,10,11275.67,8422.97,2852.69,0.253,5,4.7
RM-01154,2026-01-28,Новосибирск,Магазин,Повторный,Одежда,Спортивная,4,2861.72,20,9157.5,7376.48,1781.02,0.1945,7,3.8
RM-00060,2026-01-29,Новосибирск,Онлайн,Новый,Одежда,Повседневная,4,2609.65,30,7307.02,5544.82,1762.2,0.2412,4,5.0
RM-00062,2026-01-29,Санкт-Петербург,Онлайн,Повторный,Одежда,Спортивная,3,4153.88,25,9346.23,6090.59,3255.64,0.3483,5,3.8
RM-00080,2026-01-29,Москва,Магазин,Новый,Одежда,Спортивная,3,2861.12,20,6866.69,5576.64,1290.05,0.1879,4,4.4
RM-00200,2026-01-29,Москва,Онлайн,Повторный,Электроника,Смартфоны,2,19429.48,25,29144.22,17859.75,11284.47,0.3872,1,5.0
RM-00384,2026-01-29,Нижний Новгород,Онлайн,Новый,Спорт,Туризм,2,11627.77,20,18604.43,14514.04,4090.39,0.2199,3,5.0
RM-00404,2026-01-29,Ростов-на-Дону,Магазин,Повторный,Электроника,Смартфоны,2,12558.7,5,23861.53,17017.82,6843.71,0.2868,4,4.4
RM-00508,2026-01-29,Санкт-Петербург,Онлайн,Новый,Канцтовары,Письменные принадлежности,3,1291.96,10,3488.29,2955.04,533.25,0.1529,3,5.0
RM-00793,2026-01-29,Санкт-Петербург,Онлайн,Новый,Электроника,Смартфоны,1,14522.58,0,14522.58,10326.68,4195.9,0.2889,2,4.2
RM-00824,2026-01-29,Новосибирск,Партнеры,Новый,Дом и кухня,Техника для дома,3,5076.72,20,12184.13,9822.38,2361.74,0.1938,3,4.2
RM-00203,2026-01-30,Екатеринбург,Онлайн,Новый,Одежда,Повседневная,1,2320.94,5,2204.89,2133.2,71.69,0.0325,4,4.6
RM-00493,2026-01-30,Казань,Онлайн,Новый,Спорт,Туризм,4,6105.4,10,21979.44,16702.36,5277.08,0.2401,5,4.2
RM-00674,2026-01-30,Ростов-на-Дону,Магазин,Новый,Одежда,Повседневная,3,5142.47,20,12341.93,8201.14,4140.79,0.3355,6,4.5
RM-00716,2026-01-30,Санкт-Петербург,Магазин,Повторный,Электроника,Смартфоны,4,19844.66,10,71440.78,48983.95,22456.83,0.3143,2,4.0
RM-00961,2026-01-30,Ростов-на-Дону,Онлайн,Повторный,Одежда,Повседневная,4,4383.41,25,13150.23,8644.07,4506.16,0.3427,7,3.8
RM-01036,2026-01-30,Санкт-Петербург,Онлайн,Повторный,Спорт,Фитнес,4,3172.91,15,10787.89,8406.89,2381.0,0.2207,5,4.1
RM-00216,2026-01-31,Екатеринбург,Онлайн,Новый,Одежда,Спортивная,5,3089.74,0,15448.7,12156.08,3292.62,0.2131,7,3.6
RM-00424,2026-01-31,Москва,Онлайн,Повторный,Спорт,Туризм,2,6943.01,10,12497.42,9140.56,3356.86,0.2686,2,5.0
RM-00847,2026-01-31,Ростов-на-Дону,Онлайн,Повторный,Канцтовары,Письменные принадлежности,4,930.86,5,3537.27,2892.86,644.41,0.1822,5,3.9
RM-00025,2026-02-01,Ростов-на-Дону,Онлайн,Повторный,Канцтовары,Бумага,4,799.09,5,3036.54,2819.65,216.9,0.0714,3,4.2
RM-00201,2026-02-01,Санкт-Петербург,Магазин,Новый,Красота,Уход,2,2941.37,5,5588.6,4243.55,1345.06,0.2407,5,4.3
RM-00284,2026-02-01,Ростов-на-Дону,Магазин,Повторный,Дом и кухня,Техника для дома,3,5085.96,5,14494.99,9293.97,5201.01,0.3588,7,3.8
RM-00770,2026-02-01,Новосибирск,Магазин,Новый,Дом и кухня,Техника для дома,6,4325.13,15,22058.16,16182.88,5875.28,0.2664,6,3.4
RM-01164,2026-02-01,Санкт-Петербург,Магазин,Новый,Спорт,Фитнес,1,5133.7,15,4363.64,3570.67,792.98,0.1817,3,4.4
RM-00071,2026-02-02,Москва,Онлайн,Новый,Дом и кухня,Техника для дома,3,4831.94,15,12321.45,8633.02,3688.43,0.2994,3,4.7
RM-00231,2026-02-02,Ростов-на-Дону,Партнеры,Новый,Одежда,Повседневная,2,2195.52,5,4171.49,3526.15,645.33,0.1547,6,4.0
RM-00526,2026-02-02,Москва,Магазин,Повторный,Спорт,Фитнес,2,7838.15,25,11757.22,8408.86,3348.36,0.2848,2,4.4
RM-00691,2026-02-02,Новосибирск,Партнеры,Новый,Канцтовары,Письменные принадлежности,3,1406.62,5,4008.87,3110.5,898.37,0.2241,5,3.9
RM-00753,2026-02-02,Санкт-Петербург,Онлайн,Повторный,Дом и кухня,Техника для дома,3,3809.76,5,10857.82,8651.66,2206.16,0.2032,2,5.0
RM-00885,2026-02-02,Санкт-Петербург,Онлайн,Повторный,Красота,Парфюмерия,4,5319.67,10,19150.81,12876.72,6274.09,0.3276,4,4.1
RM-00057,2026-02-03,Москва,Онлайн,Новый,Одежда,Спортивная,2,5681.6,5,10795.04,7040.12,3754.92,0.3478,5,4.4
RM-00148,2026-02-03,Санкт-Петербург,Магазин,Корпоративный,Спорт,Фитнес,7,4037.73,20,22611.29,15484.82,7126.46,0.3152,4,3.5
RM-00378,2026-02-03,Нижний Новгород,Онлайн,Новый,Электроника,Смартфоны,4,17598.03,0,70392.12,50474.8,19917.32,0.2829,6,3.6
RM-00654,2026-02-03,Новосибирск,Онлайн,Повторный,Электроника,Смартфоны,4,20467.67,5,77777.15,50686.45,27090.7,0.3483,5,4.7
RM-00960,2026-02-03,Ростов-на-Дону,Онлайн,Повторный,Красота,Парфюмерия,3,4519.89,10,12203.7,8476.71,3726.99,0.3054,6,4.3
RM-00992,2026-02-03,Москва,Магазин,Повторный,Красота,Парфюмерия,3,3173.53,5,9044.56,5684.9,3359.66,0.3715,1,5.0
RM-01092,2026-02-03,Нижний Новгород,Магазин,Новый,Красота,Парфюмерия,3,2184.77,25,4915.73,3669.44,1246.29,0.2535,6,4.1
RM-01111,2026-02-03,Самара,Онлайн,Повторный,Красота,Парфюмерия,9,3022.9,10,24485.49,15387.58,9097.91,0.3716,7,3.7
RM-01131,2026-02-03,Москва,Магазин,Повторный,Дом и кухня,Техника для дома,3,4472.23,15,11404.19,8827.96,2576.22,0.2259,2,4.9
RM-00037,2026-02-04,Москва,Партнеры,Новый,Спорт,Туризм,4,7127.87,20,22809.18,16011.91,6797.28,0.298,2,5.0
RM-00465,2026-02-04,Санкт-Петербург,Онлайн,Повторный,Электроника,Аксессуары,2,22371.14,10,40268.05,27917.38,12350.67,0.3067,6,3.3
RM-00655,2026-02-04,Москва,Магазин,Новый,Спорт,Фитнес,3,4874.07,10,13159.99,8529.51,4630.48,0.3519,4,4.2
RM-00707,2026-02-04,Казань,Магазин,Корпоративный,Одежда,Повседневная,6,3924.32,10,21191.33,13358.89,7832.44,0.3696,4,4.9
RM-00769,2026-02-04,Нижний Новгород,Онлайн,Повторный,Одежда,Спортивная,3,4058.96,20,9741.5,7627.66,2113.85,0.217,6,4.5
RM-00887,2026-02-04,Екатеринбург,Магазин,Корпоративный,Спорт,Фитнес,5,5781.37,15,24570.82,16716.38,7854.44,0.3197,5,4.2
RM-01015,2026-02-04,Санкт-Петербург,Онлайн,Новый,Электроника,Смартфоны,2,15580.4,20,24928.64,17184.69,7743.95,0.3106,4,3.9
RM-00048,2026-02-05,Москва,Онлайн,Повторный,Красота,Уход,3,4315.26,0,12945.78,9060.26,3885.52,0.3001,1,5.0
RM-00115,2026-02-05,Санкт-Петербург,Магазин,Повторный,Дом и кухня,Техника для дома,3,3884.45,5,11070.68,7999.49,3071.2,0.2774,3,3.9
RM-00233,2026-02-05,Ростов-на-Дону,Онлайн,Новый,Электроника,Смартфоны,2,23685.12,5,45001.73,34518.36,10483.36,0.233,6,4.4
RM-00289,2026-02-05,Екатеринбург,Онлайн,Корпоративный,Красота,Уход,7,2593.25,5,17245.11,12200.05,5045.06,0.2926,7,3.8
RM-00355,2026-02-05,Екатеринбург,Магазин,Повторный,Красота,Парфюмерия,2,1858.9,15,3160.13,2864.61,295.52,0.0935,7,4.2
RM-00484,2026-02-05,Самара,Онлайн,Новый,Красота,Уход,6,4161.54,5,23720.78,16487.43,7233.35,0.3049,6,3.4
RM-00982,2026-02-05,Москва,Онлайн,Новый,Спорт,Туризм,2,6987.71,15,11879.11,9105.78,2773.32,0.2335,2,4.6
RM-00106,2026-02-06,Новосибирск,Партнеры,Корпоративный,Одежда,Повседневная,7,3758.01,20,21044.86,13142.01,7902.85,0.3755,7,4.4
RM-00153,2026-02-06,Екатеринбург,Онлайн,Новый,Одежда,Повседневная,6,5786.59,15,29511.61,22625.59,6886.02,0.2333,6,4.0
RM-00211,2026-02-06,Екатеринбург,Онлайн,Повторный,Одежда,Спортивная,2,4001.51,0,8003.02,5907.0,2096.02,0.2619,7,3.7
RM-00308,2026-02-06,Нижний Новгород,Магазин,Повторный,Одежда,Спортивная,2,3371.65,0,6743.3,5382.66,1360.64,0.2018,6,3.2
RM-00389,2026-02-06,Екатеринбург,Магазин,Повторный,Спорт,Фитнес,3,3735.94,20,8966.26,7300.77,1665.49,0.1858,4,4.1
RM-00393,2026-02-06,Казань,Магазин,Повторный,Одежда,Повседневная,4,6578.26,5,24997.39,17738.22,7259.17,0.2904,4,4.1
RM-00408,2026-02-06,Москва,Партнеры,Новый,Электроника,Аксессуары,2,24223.27,10,43601.89,30140.55,13461.34,0.3087,1,5.0
RM-00441,2026-02-06,Самара,Магазин,Повторный,Одежда,Повседневная,3,3440.47,5,9805.34,7818.52,1986.82,0.2026,5,4.4
RM-00452,2026-02-06,Москва,Онлайн,Новый,Дом и кухня,Посуда,3,4119.23,5,11739.81,7843.48,3896.32,0.3319,-1,5.0
RM-00490,2026-02-06,Москва,Магазин,Повторный,Канцтовары,Письменные принадлежности,4,890.8,0,3563.2,2818.1,745.1,0.2091,1,5.0
RM-00529,2026-02-06,Москва,Магазин,Повторный,Спорт,Фитнес,3,4691.98,10,12668.35,8129.45,4538.9,0.3583,3,4.3
RM-00821,2026-02-06,Нижний Новгород,Магазин,Повторный,Красота,Уход,2,4460.62,0,8921.24,6121.69,2799.55,0.3138,2,5.0
RM-00950,2026-02-06,Ростов-на-Дону,Онлайн,Новый,Дом и кухня,Посуда,5,5435.25,15,23099.81,14716.48,8383.34,0.3629,5,5.0
RM-00984,2026-02-06,Санкт-Петербург,Магазин,Повторный,Дом и кухня,Посуда,1,3616.03,5,3435.23,2737.51,697.72,0.2031,5,4.7
RM-01039,2026-02-06,Москва,Онлайн,Новый,Канцтовары,Бумага,3,748.84,0,2246.52,2014.91,231.61,0.1031,3,5.0
RM-01112,2026-02-06,Москва,Онлайн,Новый,Красота,Парфюмерия,6,3541.65,5,20187.4,15747.17,4440.23,0.22,3,5.0
RM-00728,2026-02-07,Нижний Новгород,Магазин,Повторный,Красота,Парфюмерия,5,3801.92,0,19009.6,12585.88,6423.72,0.3379,2,5.0
RM-00792,2026-02-07,Нижний Новгород,Магазин,Новый,Дом и кухня,Техника для дома,5,6860.61,0,34303.05,26006.07,8296.98,0.2419,2,5.0
RM-01077,2026-02-07,Москва,Онлайн,Повторный,Спорт,Фитнес,2,4366.5,20,6986.4,5379.59,1606.81,0.23,1,4.9
RM-01090,2026-02-07,Екатеринбург,Магазин,Новый,Дом и кухня,Техника для дома,2,6877.12,10,12378.82,9751.36,2627.45,0.2123,6,4.4
RM-00101,2026-02-08,Новосибирск,Партнеры,Повторный,Канцтовары,Письменные принадлежности,2,1075.69,5,2043.81,2195.34,-151.53,-0.0741,3,5.0
RM-00137,2026-02-08,Москва,Магазин,Корпоративный,Спорт,Фитнес,8,3246.25,20,20776.0,15126.61,5649.39,0.2719,2,4.8
RM-00334,2026-02-08,Казань,Магазин,Новый,Дом и кухня,Техника для дома,3,3869.66,15,9867.63,8084.25,1783.38,0.1807,4,4.5
RM-00592,2026-02-08,Санкт-Петербург,Онлайн,Корпоративный,Одежда,Спортивная,9,2932.31,0,26390.79,16014.31,10376.48,0.3932,3,5.0
RM-00735,2026-02-08,Казань,Онлайн,Новый,Красота,Парфюмерия,2,2339.1,0,4678.2,3499.1,1179.1,0.252,2,5.0
RM-00884,2026-02-08,Екатеринбург,Магазин,Новый,Красота,Парфюмерия,3,2666.54,15,6799.68,4765.36,2034.32,0.2992,4,5.0
RM-00287,2026-02-09,Екатеринбург,Онлайн,Повторный,Одежда,Повседневная,3,4175.31,5,11899.63,7857.66,4041.97,0.3397,4,5.0
RM-00313,2026-02-09,Ростов-на-Дону,Магазин,Новый,Одежда,Спортивная,2,4593.84,15,7809.53,6035.6,1773.92,0.2271,6,3.5
RM-00499,2026-02-09,Казань,Партнеры,Новый,Канцтовары,Бумага,2,911.33,15,1549.26,1816.33,-267.07,-0.1724,2,4.8
RM-00552,2026-02-09,Москва,Онлайн,Новый,Спорт,Туризм,6,7922.18,15,40403.12,30861.81,9541.31,0.2362,5,4.8
RM-00675,2026-02-09,Екатеринбург,Онлайн,Повторный,Дом и кухня,Техника для дома,2,8187.25,15,13918.32,9320.71,4597.62,0.3303,4,4.6
RM-00732,2026-02-09,Москва,Онлайн,Новый,Спорт,Фитнес,4,9170.5,10,33013.8,21770.34,11243.46,0.3406,3,4.1
RM-00439,2026-02-10,Ростов-на-Дону,Онлайн,Повторный,Красота,Уход,3,2257.07,15,5755.53,4998.69,756.84,0.1315,6,4.0
RM-00611,2026-02-10,Москва,Магазин,Повторный,Канцтовары,Бумага,1,854.2,5,811.49,908.16,-96.67,-0.1191,4,4.5
RM-00820,2026-02-10,Москва,Магазин,Повторный,Дом и кухня,Посуда,3,3856.38,15,9833.77,6412.8,3420.97,0.3479,3,4.4
RM-01195,2026-02-10,Москва,Магазин,Новый,Красота,Уход,4,4119.93,5,15655.73,10393.1,5262.64,0.3361,1,5.0
RM-00021,2026-02-11,Новосибирск,Магазин,Повторный,Электроника,Смартфоны,2,22254.19,20,35606.7,27264.6,8342.11,0.2343,6,4.0
RM-00186,2026-02-11,Нижний Новгород,Магазин,Новый,Одежда,Спортивная,3,2893.34,0,8680.02,6422.63,2257.39,0.2601,5,4.4
RM-00918,2026-02-11,Санкт-Петербург,Магазин,Новый,Канцтовары,Письменные принадлежности,5,659.2,5,3131.2,2597.35,533.85,0.1705,2,4.8
RM-00127,2026-02-12,Санкт-Петербург,Магазин,Повторный,Одежда,Повседневная,2,4688.83,0,9377.66,7504.5,1873.16,0.1997,4,3.9
RM-00748,2026-02-12,Самара,Магазин,Новый,Дом и кухня,Техника для дома,6,8151.71,0,48910.26,32854.07,16056.19,0.3283,5,3.8
RM-00805,2026-02-12,Нижний Новгород,Онлайн,Новый,Электроника,Аксессуары,2,25736.77,10,46326.19,28637.27,17688.91,0.3818,2,5.0
