order_id,order_date,customer_id,product_id,region_id,channel,delivery_type,quantity,unit_price,discount_pct,delivery_fee,promised_days,actual_delivery_days,order_status,payment_method,campaign,review_score
O0000222,2025-03-07,C06375,P0114,R01,app,express,1,13517.42,0.0399,199.0,2,1,delivered,card,none,5.0
O0000223,2025-04-18,C02986,P0052,R07,app,pickup,2,2914.3,0.0933,0.0,0,0,delivered,card,welcome,5.0
O0000224,2024-08-03,C03584,P0035,R06,app,standard,4,872.65,0.0225,0.0,4,5,delivered,sbp,none,4.0
O0000225,2024-05-03,C04493,P0008,R09,app,standard,3,6283.38,0.1227,149.0,5,5,delivered,sbp,loyalty,5.0
O0000226,2025-11-23,C03704,P0118,R06,app,standard,4,1041.08,0.1033,99.0,3,4,delivered,cash_on_delivery,loyalty,4.0
O0000227,2024-03-25,C05228,P0089,R02,app,standard,3,6785.6,0.1795,0.0,5,4,delivered,card,promo_code,5.0
O0000228,2024-08-17,C01484,P0066,R11,app,pickup,3,527.38,0.0442,0.0,0,0,delivered,sbp,none,4.0
O0000229,2024-07-13,C06454,P0098,R01,web,standard,2,440.77,0.1461,99.0,3,3,delivered,cash_on_delivery,promo_code,4.0
O0000230,2025-11-04,C00414,P0015,R10,web,express,2,18007.54,0.1159,199.0,1,1,delivered,sbp,promo_code,4.0
O0000231,2025-01-02,C03486,P0078,R05,web,standard,2,1119.84,0.2056,0.0,5,5,delivered,card,seasonal,4.0
O0000232,2025-12-09,C06985,P0086,R03,app,standard,1,3798.83,0.0285,99.0,4,4,delivered,sbp,none,5.0
O0000233,2025-09-23,C04596,P0034,R02,web,pickup,1,7416.0,0.1627,0.0,0,0,delivered,card,seasonal,3.0
O0000234,2025-08-01,C03372,P0051,R11,app,standard,2,5650.4,0.038,0.0,4,4,delivered,card,none,5.0
O0000235,2024-05-30,C06657,P0001,R03,app,standard,3,24222.24,0.0084,0.0,5,7,delivered,card,none,3.0
O0000236,2024-10-04,C00544,P0104,R05,web,standard,2,944.94,0.1973,0.0,4,5,delivered,sbp,seasonal,4.0
O0000237,2025-09-18,C02927,P0055,R06,web,standard,2,1218.0,0.2673,0.0,5,4,delivered,card,seasonal,5.0
O0000238,2025-12-23,C06332,P0055,R01,marketplace,pickup,2,1297.36,0.1389,0.0,0,0,delivered,card,welcome,4.0
O0000239,2025-10-27,C04758,P0056,R08,app,standard,1,1832.66,0.0323,0.0,4,5,cancelled,sbp,none,
O0000240,2025-13-40,C02533,P0120,R06,app,standard,1,8844.82,0.0136,99.0,5,6,delivered,card,none,4.0
O0000241,2025-05-01,C06832,P0076,R02,app,standard,3,5502.23,0.121,149.0,4,5,delivered,card,welcome,4.0
O0000242,2024-12-22,C05290,P0076,R02,app,standard,2,4905.74,0.0962,0.0,4,4,delivered,card,promo_code,5.0
O0000243,2025-01-14,C06832,P0075,R02,app,pickup,2,2310.59,0.0057,0.0,0,0,delivered,sbp,none,4.0
O0000244,2024-12-10,C04105,P0014,R02,app,standard,1,15513.39,0.0071,99.0,5,5,delivered,card,none,5.0
O0000245,2024-05-12,C00089,P0075,R01,app,standard,1,2295.61,0.155,149.0,4,4,returned,card,promo_code,3.0
O0000246,2024-09-07,C06790,P0023,R06,app,standard,2,2337.15,0.0402,149.0,5,6,delivered,card,none,4.0
O0000247,2024-03-21,C05778,P0075,R02,web,standard,2,2233.55,0.0082,99.0,3,3,delivered,card,none,5.0
O0000248,2024-03-19,C03837,P0096,R01,app,standard,2,1334.82,0.0417,149.0,4,4,delivered,sbp,none,4.0
O0000249,2024-09-11,C01086,P0097,R06,app,standard,2,1932.22,0.1126,99.0,5,5,delivered,sbp,loyalty,5.0
O0000250,2025-05-22,C06174,P0041,R01,app,express,2,3050.65,0.0586,199.0,2,2,delivered,card,promo_code,4.0
O0000251,2025-04-09,C04456,P0003,R01,app,pickup,3,20678.52,0.1364,0.0,0,0,delivered,sbp,welcome,5.0
O0000252,2025-02-24,C00034,P0064,R07,web,standard,3,732.84,0.0202,0.0,5,6,delivered,sbp,none,4.0
O0000253,2025-07-27,C03446,P0015,R01,marketplace,standard,2,18042.46,0.2589,99.0,5,5,delivered,sbp,seasonal,5.0
O0000254,2024-11-21,C06870,P0014,R12,marketplace,express,3,16950.99,0.0353,299.0,2,1,delivered,card,none,5.0
O0000255,2024-12-01,C04122,P0114,R06,app,standard,4,13462.03,0.1266,0.0,3,4,delivered,card,welcome,5.0
O0000256,2025-01-17,C04981,P0098,R03,app,express,2,416.32,0.0288,199.0,1,1,delivered,cash_on_delivery,none,4.0
O0000257,2024-03-02,C04586,P0002,R09,web,standard,2,16785.8,0.1367,99.0,4,5,delivered,card,welcome,4.0
O0000258,2025-03-14,C03638,P0052,R04,app,standard,1,2943.28,0.0365,149.0,5,7,delivered,card,none,4.0
O0000259,2025-07-28,C04839,P0005,R08,app,standard,1,15562.12,0.2039,99.0,5,8,delivered,card,seasonal,3.0
O0000260,2024-08-07,C01290,P0098,R09,web,express,1,395.32,0.0359,249.0,1,3,delivered,card,none,4.0
O0000261,2025-10-11,C02344,P0110,R09,app,standard,1,3645.34,0.047,0.0,4,4,delivered,card,none,3.0
O0000262,2024-08-09,C06241,P0118,R01,web,express,2,1114.52,0.2729,249.0,2,2,delivered,sbp,seasonal,4.0
O0000263,2025-01-12,C01880,P0016,R05,app,standard,3,24046.76,0.1497,0.0,4,5,delivered,card,seasonal,4.0
O0000264,2025-10-25,C02889,P0098,R10,marketplace,express,3,399.34,0.0172,299.0,1,0,delivered,sbp,none,5.0
O0000265,2025-07-19,C00733,P0010,R02,app,standard,1,2902.41,0.0082,0.0,4,3,delivered,sbp,none,3.0
O0000266,2025-03-10,C06522,P0114,R07,web,express,1,14466.36,0.0992,249.0,2,3,delivered,cash_on_delivery,loyalty,4.0
O0000267,2025-04-16,C01880,P0012,R05,web,standard,2,7640.27,0.0265,99.0,3,3,delivered,sbp,none,4.0
O0000268,2024-04-04,C04080,P0001,R03,app,standard,1,24134.17,0.0032,0.0,3,3,delivered,card,none,5.0
O0000269,2025-06-18,C02769,P0028,R07,app,standard,2,1310.57,0.1299,99.0,3,3,delivered,sbp,promo_code,4.0
O0000270,2025-04-07,C02420,P0013,R01,web,pickup,4,3545.21,0.0453,0.0,0,0,delivered,card,none,5.0
O0000271,2024-03-16,C01136,P0008,R06,web,standard,2,7777.58,0.0437,0.0,3,4,delivered,card,loyalty,4.0
O0000272,2024-04-17,C06963,P0098,R03,app,pickup,3,422.58,0.2219,0.0,0,0,delivered,sbp,seasonal,5.0
O0000273,2025-12-16,C02004,P0086,R10,app,standard,2,4134.44,0.0907,0.0,4,4,delivered,card,promo_code,5.0
O0000274,2024-05-31,C02748,P0003,R07,app,express,1,21761.36,0.0418,199.0,1,2,cancelled,card,none,
O0000275,2025-11-06,C01270,P0057,R04,app,standard,4,1574.31,0.1038,0.0,4,5,delivered,card,promo_code,3.0
O0000276,2024-08-16,C04371,P0070,R03,web,pickup,2,2117.71,0.1594,0.0,0,0,delivered,card,promo_code,4.0
O0000277,2024-11-06,C00604,P0058,R01,web,standard,3,2610.22,0.0192,99.0,4,4,delivered,sbp,none,4.0
O0000278,2025-02-20,C04627,P0020,R06,marketplace,standard,1,13554.65,0.1085,99.0,4,7,cancelled,card,promo_code,
O0000279,2025-04-19,C03512,P0098,R02,web,standard,2,385.08,0.1396,149.0,4,4,delivered,card,welcome,5.0
O0000280,2024-12-30,C04511,P0055,R04,web,pickup,3,1187.37,0.0017,0.0,0,0,delivered,card,none,4.0
O0000281,2024-10-07,C00050,P0003,R12,app,standard,2,21275.45,0.1678,0.0,3,5,delivered,sbp,promo_code,4.0
O0000282,2024-12-30,C04706,P0111,R05,web,standard,2,6668.38,0.1029,0.0,3,2,delivered,sbp,welcome,5.0
O0000283,2025-06-19,C00361,P0064,R05,web,standard,2,654.93,0.0375,149.0,4,5,delivered,card,none,3.0
O0000284,2024-11-07,C06421,P0058,R03,web,standard,3,2368.04,0.0356,0.0,4,4,returned,card,none,4.0
O0000285,2025-02-11,C05553,P0086,R05,marketplace,express,1,4050.99,0.1427,299.0,2,1,delivered,cash_on_delivery,welcome,4.0
O0000286,2024-10-27,C00871,P0036,R02,app,standard,2,3767.1,0.0026,99.0,4,5,delivered,card,none,3.0
O0000287,2024-09-24,C03877,P0064,R03,web,standard,1,657.57,0.0304,99.0,4,4,delivered,card,none,4.0
O0000288,2024-09-02,C06694,P0076,R04,web,standard,1,5029.17,0.1234,0.0,4,4,delivered,card,seasonal,5.0
O0000289,2024-07-07,C01654,P0050,R04,app,pickup,3,2581.1,0.2303,0.0,0,0,delivered,card,seasonal,4.0
O0000290,2025-08-05,C00498,P0098,R10,web,express,1,434.32,0.1702,249.0,2,3,delivered,sbp,promo_code,4.0
O0000291,2025-12-23,C02929,P0003,R01,marketplace,pickup,2,20748.24,0.0492,0.0,0,0,delivered,card,none,4.0
O0000292,2024-01-28,C00938,P0066,R02,app,standard,2,521.24,0.0811,0.0,4,5,delivered,card,welcome,4.0
O0000293,2024-06-15,C05449,P0053,R01,web,standard,2,1521.35,0.0996,0.0,4,5,delivered,card,loyalty,3.0
O0000294,2025-12-13,C06378,P0120,R06,web,standard,2,8686.26,0.022,0.0,5,6,delivered,card,none,4.0
O0000295,2024-10-02,C03143,P0098,R01,web,express,4,434.06,0.0441,249.0,1,1,delivered,card,none,4.0
O0000296,2024-11-02,C06985,P0111,R03,app,standard,2,7200.7,0.0413,99.0,4,4,delivered,card,none,4.0
O0000297,2025-05-19,C01239,P0063,R09,web,pickup,2,1050.31,0.1717,0.0,0,0,delivered,card,promo_code,5.0
O0000298,2024-10-10,C06423,P0018,R06,marketplace,standard,1,2205.18,0.1282,99.0,4,5,delivered,card,loyalty,3.0
O0000299,2024-12-28,C02270,P0100,R02,app,express,4,4541.61,0.0223,199.0,2,2,delivered,cash_on_delivery,none,4.0
O0000300,2025-11-09,C06320,P0078,R04,web,standard,3,1103.24,0.1099,0.0,4,5,delivered,card,welcome,5.0
O0000301,2025-03-01,C06341,P0078,R02,app,express,2,1103.27,0.0095,249.0,1,3,delivered,card,none,3.0
O0000302,2025-05-22,C02448,P0117,R08,app,standard,1,4661.34,0.1424,0.0,5,8,delivered,card,seasonal,4.0
O0000303,2024-07-02,C00191,P0035,R04,app,standard,2,912.58,0.0278,0.0,4,4,delivered,sbp,none,4.0
O0000304,2024-08-05,C02103,P0098,R01,web,express,5,440.35,0.0323,199.0,2,5,delivered,card,none,4.0
O0000305,2025-11-04,C03055,P0001,,marketplace,standard,2,23173.84,0.155,0.0,4,3,delivered,card,promo_code,5.0
O0000306,2025-11-18,C06884,P0003,R09,app,standard,2,20271.6,0.2678,0.0,4,7,delivered,card,seasonal,3.0
O0000307,2025-09-08,C04820,P0107,R05,web,standard,1,1760.09,0.1182,99.0,3,5,delivered,card,welcome,4.0
O0000308,2024-04-15,C04432,P0077,R01,app,express,1,2151.68,0.0096,199.0,1,1,delivered,card,none,4.0
O0000309,2025-09-16,C04507,P0070,R02,app,express,3,2501.74,0.0044,249.0,2,1,delivered,card,none,5.0
O0000310,2024-01-19,C02747,P0096,R03,app,standard,5,1457.82,0.1432,149.0,3,4,delivered,card,welcome,3.0
O0000311,2025-03-26,C04820,P0118,R05,web,standard,1,970.88,0.0486,0.0,3,4,delivered,sbp,none,4.0
O0000312,2025-05-29,C01949,P0077,R06,app,standard,2,1926.21,0.1794,0.0,3,6,delivered,sbp,promo_code,4.0
O0000313,2024-11-23,C05246,P0037,R05,marketplace,pickup,1,555.95,0.0077,0.0,0,0,delivered,card,none,5.0
O0000314,2024-12-21,C04536,P0067,R05,app,standard,2,480.74,0.1334,0.0,3,5,delivered,sbp,promo_code,4.0
O0000315,2025-07-21,C05200,P0022,R01,app,standard,2,4290.63,0.1816,0.0,3,3,delivered,sbp,promo_code,4.0
O0000316,2025-11-06,C01026,P0050,R01,web,standard,1,2595.92,0.2518,149.0,4,4,delivered,sbp,seasonal,5.0
O0000317,2024-06-09,C03845,P0043,R08,app,standard,2,1565.62,0.1193,0.0,5,5,returned,cash_on_delivery,welcome,5.0
O0000318,2024-04-28,C01260,P0084,R01,marketplace,standard,3,1494.14,0.1823,149.0,4,3,delivered,card,seasonal,5.0
O0000319,2025-04-22,C02179,P0083,R01,web,standard,2,2506.53,0.0796,0.0,4,4,delivered,card,promo_code,5.0
O0000320,2024-07-12,C05546,P0098,R10,web,express,3,468.64,0.0443,199.0,1,2,delivered,card,none,3.0
O0000321,2024-06-13,C02893,P0095,R02,app,standard,2,704.48,0.0571,0.0,3,3,delivered,card,loyalty,5.0
O0000322,2024-06-21,C00398,P0106,R11,web,standard,2,1907.45,0.0463,0.0,4,4,delivered,card,loyalty,5.0
O0000323,2024-06-15,C06258,P0003,R10,web,standard,1,22255.1,0.0055,99.0,5,7,delivered,card,none,3.0
O0000324,2024-12-19,C00775,P0064,R12,app,standard,3,663.58,0.0877,99.0,4,5,delivered,cash_on_delivery,welcome,4.0
O0000325,2025-12-13,C03464,P0010,R01,web,express,3,2905.36,0.0188,249.0,1,0,delivered,cash_on_delivery,none,5.0
O0000326,2025-09-23,C03329,P0025,R06,web,standard,1,5687.48,0.0492,149.0,5,5,delivered,card,none,4.0
O0000327,2025-02-09,C02771,P0083,R04,web,pickup,2,2294.97,0.0059,0.0,0,0,delivered,card,none,5.0
O0000328,2024-03-13,C00057,P0107,R01,app,standard,1,1667.49,0.23,0.0,3,3,delivered,card,seasonal,5.0
O0000329,2025-05-27,C01758,P0046,R01,web,standard,1,812.68,0.0474,0.0,3,3,delivered,cash_on_delivery,none,4.0
O0000330,2024-12-06,C01056,P0003,R09,web,standard,4,23453.39,0.2594,99.0,3,5,returned,cash_on_delivery,seasonal,2.0
O0000331,2025-08-18,C01108,P0043,R02,web,express,1,1517.46,0.1291,199.0,2,2,returned,card,seasonal,4.0
O0000332,2024-12-28,C00871,P0029,R02,app,standard,1,432.21,0.1162,99.0,3,3,delivered,card,promo_code,5.0
O0000333,2025-05-24,C05778,P0064,R02,web,pickup,1,725.41,0.1499,0.0,0,0,delivered,cash_on_delivery,welcome,5.0
O0000334,2024-06-18,C00701,P0003,R12,app,express,2,20013.8,0.0908,249.0,1,1,delivered,card,loyalty,5.0
O0000335,2025-09-27,C02318,P0030,R09,web,standard,3,1704.38,0.28,0.0,3,2,delivered,cash_on_delivery,seasonal,5.0
O0000336,2025-08-19,C04069,P0054,R02,web,express,2,4541.69,0.1403,249.0,2,2,delivered,card,welcome,5.0
O0000337,2024-10-24,C00327,P0092,R04,marketplace,standard,1,2525.37,0.1078,0.0,3,3,delivered,sbp,loyalty,4.0
O0000338,2025-12-13,C03693,P0005,R05,app,pickup,2,15607.55,0.0383,0.0,0,0,delivered,card,none,5.0
O0000339,2024-05-17,C03230,P0005,R02,app,standard,2,14737.21,0.0371,0.0,3,3,delivered,sbp,none,4.0
O0000340,2024-01-19,C06009,P0005,R05,web,pickup,3,15019.61,0.018,0.0,0,0,delivered,card,none,5.0
O0000341,2025-08-07,C00845,P0043,R01,web,pickup,3,1697.68,0.2417,0.0,0,0,delivered,sbp,seasonal,5.0
O0000342,2025-03-29,C00443,P0001,R10,web,pickup,1,21969.15,0.0118,0.0,0,0,delivered,card,none,4.0
O0000343,2024-04-06,C00999,P0120,R07,app,standard,3,8658.33,0.0284,99.0,4,4,delivered,card,none,5.0
O0000344,2024-05-16,C03331,P0046,R01,app,pickup,2,768.26,0.009,0.0,0,0,delivered,card,none,4.0
O0000345,2024-04-22,C00748,P0044,R03,app,standard,2,3087.42,0.2404,149.0,4,4,delivered,card,seasonal,5.0
O0000346,2024-05-22,C04318,P0078,R01,app,express,4,1086.92,0.0483,299.0,2,1,delivered,card,none,5.0
O0000347,2024-12-11,C05553,P0070,R05,app,standard,2,2358.7,0.0421,99.0,3,4,delivered,card,none,3.0
O0000348,2024-02-17,C03870,P0098,R02,marketplace,express,1,416.63,0.0372,249.0,2,2,cancelled,cash_on_delivery,none,
O0000349,2025-01-18,C02507,P0065,R04,app,standard,1,459.35,0.0771,149.0,4,5,delivered,card,loyalty,3.0
O0000350,2025-04-02,C03125,P0014,R07,app,standard,1,15787.25,0.0229,149.0,5,4,cancelled,card,none,
O0000351,2025-07-10,C01652,P0077,R02,app,standard,4,2029.28,0.0072,0.0,5,5,delivered,card,none,3.0
O0000352,2025-12-04,C05964,P0111,R01,app,pickup,1,7439.83,0.1237,0.0,0,0,delivered,card,loyalty,5.0
O0000353,2024-03-14,C02271,P0001,R01,app,standard,2,22111.42,0.1046,0.0,3,2,delivered,card,welcome,5.0
O0000354,2024-02-03,C06017,P0005,R02,app,standard,2,15372.67,0.1201,99.0,5,5,delivered,card,loyalty,4.0
O0000355,2024-04-29,C06737,P0114,R05,web,standard,1,13901.31,0.0236,0.0,3,5,delivered,card,none,3.0
O0000356,2024-09-29,C01763,P0092,R02,app,standard,1,2474.52,0.0808,99.0,3,2,delivered,card,promo_code,3.0
O0000357,2025-01-24,C06005,P0090,R10,web,pickup,1,553.18,0.1351,0.0,0,0,delivered,sbp,promo_code,4.0
O0000358,2024-01-05,C05862,P0001,R02,marketplace,standard,3,23607.19,0.1156,0.0,5,6,delivered,cash_on_delivery,loyalty,4.0
O0000359,2025-06-12,C04303,P0050,R04,app,standard,1,2752.48,0.1306,149.0,5,5,delivered,sbp,welcome,5.0
O0000360,2025-12-09,C05845,P0077,R01,web,standard,1,2281.29,0.1465,99.0,4,4,delivered,card,promo_code,4.0
O0000361,2024-07-27,C02956,P0023,R01,app,standard,2,2555.09,0.2188,0.0,4,4,delivered,sbp,promo_code,4.0
O0000362,2024-01-09,C04238,P0008,R02,app,pickup,1,6646.16,0.27,0.0,0,0,delivered,card,seasonal,5.0
O0000363,2025-07-30,C02807,P0098,R01,app,standard,2,439.52,0.0103,0.0,4,4,delivered,card,none,5.0
O0000364,2025-08-12,C06995,P0025,R05,marketplace,standard,4,5510.19,0.1428,0.0,4,5,delivered,card,seasonal,4.0
O0000365,2024-02-10,C03733,P0106,R09,marketplace,standard,3,1693.46,0.0792,0.0,4,5,delivered,sbp,loyalty,4.0
O0000366,2025-04-12,C01599,P0075,R10,app,pickup,2,2155.93,0.0502,0.0,0,0,delivered,sbp,loyalty,5.0
O0000367,2024-07-22,C04679,P0013,R10,app,express,2,3451.5,0.0027,199.0,1,1,delivered,card,none,4.0
O0000368,2025-04-24,C05287,P0078,R06,app,standard,1,997.04,0.0274,99.0,4,7,delivered,card,none,5.0
O0000369,2025-07-09,C06037,P0055,R09,app,pickup,2,1385.4,0.1852,0.0,0,0,delivered,card,seasonal,4.0
O0000370,2024-07-06,C00138,P0098,R06,web,standard,2,405.25,0.0048,0.0,5,5,delivered,card,none,4.0
O0000371,2024-08-05,C05213,P0106,R05,app,standard,2,1957.92,0.2431,99.0,4,3,delivered,cash_on_delivery,seasonal,5.0
O0000372,2025-04-07,C03726,P0022,R11,web,express,1,4649.82,0.0422,299.0,1,1,delivered,cash_on_delivery,none,5.0
O0000373,2025-03-15,C05101,P0055,R07,app,standard,1,1189.76,0.2269,0.0,4,5,delivered,sbp,seasonal,5.0
O0000374,2025-11-01,C03704,P0008,R06,app,express,1,6842.08,0.0821,199.0,1,1,delivered,cash_on_delivery,welcome,5.0
O0000375,2025-01-10,C02303,P0077,R03,app,standard,1,1954.89,0.2521,0.0,4,4,delivered,card,seasonal,5.0
O0000376,2025-09-03,C00289,P0098,R07,app,standard,2,419.18,0.228,0.0,5,6,returned,card,seasonal,3.0
O0000377,2025-07-14,C02242,P0114,R07,web,express,4,14942.74,0.0565,199.0,2,2,delivered,card,loyalty,4.0
O0000378,2025-05-21,C04567,P0099,R02,app,standard,3,5945.2,0.2767,149.0,4,4,delivered,cash_on_delivery,seasonal,3.0
O0000379,2024-06-11,C00105,P0062,R06,marketplace,standard,1,785.2,0.1215,99.0,5,5,delivered,card,welcome,5.0
O0000380,2024-08-16,C06461,P0098,R07,web,pickup,1,429.47,0.1013,0.0,0,0,delivered,sbp,welcome,5.0
O0000381,2025-03-02,C02773,P0107,R01,app,standard,1,1593.77,0.0561,0.0,3,3,delivered,card,loyalty,5.0
O0000382,2024-03-01,C00466,P0079,R01,app,standard,3,5775.41,0.1489,99.0,5,4,delivered,card,promo_code,4.0
O0000383,2024-02-11,C06182,P0064,R02,web,standard,3,695.45,0.0388,0.0,5,5,delivered,card,none,4.0
O0000384,2024-02-16,C01164,P0092,R08,app,pickup,3,2213.54,0.1995,0.0,0,0,delivered,cash_on_delivery,seasonal,5.0
O0000385,2025-11-20,C00440,P0019,R07,app,express,2,17211.22,0.2714,249.0,1,2,cancelled,sbp,seasonal,
O0000386,2025-06-09,C00548,P0045,R01,web,express,3,3005.45,0.2681,299.0,1,1,delivered,card,seasonal,5.0
O0000387,2025-09-29,C03704,P0003,R06,app,express,2,21677.96,0.0164,199.0,1,3,delivered,card,none,3.0
O0000388,2025-12-13,C01989,P0117,R01,web,pickup,1,4342.14,0.0311,0.0,0,0,delivered,cash_on_delivery,none,4.0
O0000389,2025-06-19,C05905,P0050,R04,web,express,2,2598.86,0.0363,249.0,1,1,delivered,sbp,none,4.0
O0000390,2025-01-14,C03802,P0040,R02,web,standard,1,3339.28,0.198,0.0,4,3,delivered,card,seasonal,4.0
O0000391,2024-12-20,C01935,P0098,R03,app,standard,3,389.96,0.127,149.0,5,5,returned,card,welcome,4.0
O0000392,2025-07-25,C04109,P0002,R12,app,express,1,17058.17,0.0453,199.0,1,3,delivered,card,none,4.0
O0000393,2025-10-20,C06607,P0017,R05,app,standard,3,18226.29,0.0224,0.0,4,4,delivered,card,none,5.0
O0000394,2025-09-24,C06041,P0010,R02,app,standard,2,2701.3,0.1445,0.0,3,3,delivered,cash_on_delivery,welcome,4.0
O0000395,2024-12-28,C00917,P0082,R02,web,express,1,1762.24,0.0163,249.0,1,1,delivered,card,none,5.0
O0000396,2025-08-15,C06110,P0077,R10,app,standard,3,2201.55,0.0825,99.0,3,5,delivered,sbp,loyalty,3.0
O0000397,2024-12-19,C02509,P0118,R11,web,pickup,3,1126.42,0.0461,0.0,0,0,delivered,card,none,5.0
O0000398,2024-10-31,C02666,P0003,R01,app,pickup,1,19670.0,0.1314,0.0,0,0,delivered,card,welcome,3.0
O0000399,2024-09-01,C03525,P0109,R12,web,standard,1,10673.94,0.0968,0.0,5,5,delivered,card,promo_code,5.0
O0000400,2024-02-20,C05366,P0050,R10,marketplace,express,3,2367.06,0.0268,199.0,1,1,delivered,card,none,4.0
O0000401,2024-06-19,C02929,P0063,R01,web,standard,1,934.66,0.0368,149.0,4,4,delivered,card,none,4.0
O0000402,2025-07-12,C04605,P0047,R02,web,standard,1,4839.48,0.2099,0.0,5,6,delivered,card,promo_code,3.0
O0000403,2024-05-26,C01147,P0104,R08,marketplace,pickup,1,1047.19,0.1185,0.0,0,0,delivered,card,loyalty,4.0
O0000404,2025-11-09,C02051,P0078,R07,web,standard,4,1161.59,0.0494,0.0,3,3,delivered,sbp,none,5.0
O0000405,2024-03-11,C06630,P0022,R01,app,pickup,2,4195.41,0.1836,0.0,0,0,delivered,card,seasonal,5.0
O0000406,2024-02-17,C02912,P0020,R06,app,pickup,3,12731.46,0.0328,0.0,0,0,delivered,card,none,4.0
O0000407,2024-12-21,C05101,P0106,R07,web,standard,5,1783.25,0.2705,149.0,5,5,delivered,sbp,seasonal,4.0
O0000408,2024-07-06,C00555,P0086,R12,marketplace,standard,2,4065.66,0.0435,0.0,5,7,delivered,card,none,4.0
O0000409,2024-03-31,C00254,P0073,R12,web,standard,1,450.18,0.1211,0.0,3,4,delivered,sbp,loyalty,3.0
O0000410,2024-02-25,C00408,P0077,R01,web,standard,1,2059.33,0.0087,99.0,5,5,delivered,cash_on_delivery,none,4.0
O0000411,2025-01-26,C04905,P0101,R03,web,standard,3,9013.19,0.1367,0.0,3,5,delivered,card,seasonal,4.0
O0000412,2024-08-04,C00429,P0040,R09,marketplace,standard,1,3731.08,0.0403,99.0,3,4,delivered,card,none,4.0
O0000413,2025-02-21,C04236,P0046,R12,web,standard,3,817.01,0.0959,0.0,5,7,delivered,sbp,loyalty,4.0
O0000414,2024-05-06,C01734,P0040,R02,app,standard,2,3648.79,0.1046,0.0,4,5,delivered,card,welcome,3.0
O0000415,2024-01-24,C00956,P0064,R07,marketplace,standard,2,694.36,0.0026,0.0,5,4,delivered,card,none,5.0
O0000416,2024-01-26,C04848,P0114,R11,web,express,3,13740.8,0.0026,199.0,2,2,delivered,card,none,5.0
O0000417,2024-04-07,C03794,P0119,R04,marketplace,express,4,3034.46,0.1113,249.0,1,1,delivered,card,welcome,4.0
O0000418,2025-08-31,C06250,P0075,R01,app,standard,3,2520.42,0.1183,99.0,3,4,delivered,sbp,loyalty,4.0
O0000419,2024-12-05,C05105,P0098,R01,app,standard,1,427.06,0.0228,149.0,3,2,returned,card,none,5.0
O0000420,2025-04-17,C02263,P0075,R02,app,standard,4,2529.41,0.1068,0.0,3,2,delivered,card,promo_code,4.0
O0000421,2025-13-40,C00871,P0012,R02,app,standard,3,6725.61,0.0739,99.0,4,6,returned,card,loyalty,3.0
O0000422,2024-06-28,C04455,P0015,R04,web,standard,1,18690.21,0.1745,99.0,5,5,delivered,card,seasonal,5.0
O0000423,2025-10-22,C02429,P0063,R11,marketplace,express,4,941.63,0.0228,249.0,2,2,delivered,card,none,5.0
O0000424,2025-07-24,C01125,P0058,R06,app,standard,2,2378.0,0.0262,99.0,4,5,delivered,card,none,3.0
O0000425,2025-07-11,C04010,P0008,R04,web,express,1,6777.32,0.0499,249.0,2,1,delivered,card,none,5.0
O0000426,2025-10-22,C04612,P0035,R01,app,pickup,3,986.55,0.0892,0.0,0,0,delivered,sbp,loyalty,5.0
O0000427,2024-04-18,C01986,P0074,R01,web,express,2,1016.66,0.0234,199.0,1,1,delivered,card,none,4.0
O0000428,2025-02-07,C05070,P0041,R06,app,express,1,3113.94,0.1682,249.0,1,0,delivered,card,promo_code,4.0
O0000429,2024-12-23,C00486,P0005,R10,app,standard,2,14678.09,0.0384,0.0,4,6,delivered,card,none,3.0
O0000430,2025-05-20,C05121,P0045,R01,app,standard,3,3139.16,0.1698,0.0,3,3,delivered,card,seasonal,5.0
O0000431,2024-07-18,C00755,P0003,R12,web,standard,2,21464.14,0.2315,99.0,5,5,delivered,sbp,seasonal,4.0
O0000432,2024-04-19,C04829,P0075,R11,web,express,3,2292.6,0.2043,249.0,1,3,delivered,cash_on_delivery,seasonal,4.0
O0000433,2025-12-18,C03043,P0086,R05,app,pickup,1,4010.37,0.0757,0.0,0,0,delivered,sbp,promo_code,5.0
O0000434,2024-12-14,C01031,P0010,R11,web,standard,1,3201.02,0.0372,99.0,3,3,delivered,card,none,3.0
O0000435,2024-07-13,C00196,P0098,R02,app,standard,2,443.45,0.2358,0.0,5,6,delivered,card,seasonal,4.0
