customer_id,registration_date,home_region_id,customer_type,acquisition_channel,loyalty_level
C00555,2024-01-28,R12,B2C,partner,New
C00556,2024-02-23,R12,B2C,organic,New
C00557,2023-10-30,R01,B2C,organic,Silver
C00558,2023-05-26,R01,B2C,paid_search,Bronze
C00559,2022-05-02,R03,B2C,referral,Bronze
C00560,2022-02-12,R05,B2C,organic,Silver
C00561,2024-09-16,R01,B2C,paid_search,Silver
C00562,2025-06-06,R10,B2C,organic,Bronze
C00563,2022-03-15,R06,B2C,paid_search,Bronze
C00564,2023-03-24,R05,B2C,paid_search,Bronze
C00565,2024-04-12,R02,B2C,organic,New
C00566,2024-08-22,R02,B2B,partner,New
C00567,2024-10-03,R02,B2C,social,Bronze
C00568,2024-08-08,R10,B2C,referral,New
C00569,2022-04-25,R06,B2C,referral,New
C00570,2022-12-14,R08,B2C,partner,Silver
C00571,2023-10-05,R02,B2C,social,Silver
C00572,2022-03-29,R03,B2C,organic,New
C00573,2023-04-15,R03,B2C,referral,Bronze
C00574,2023-06-12,R08,B2C,paid_search,Gold
C00575,2025-09-01,R08,B2C,organic,Bronze
C00576,2023-03-11,R02,B2C,paid_search,Silver
C00577,2025-08-22,R11,B2C,organic,New
C00578,2024-08-16,R01,B2C,paid_search,Gold
C00579,2024-08-05,R11,B2C,referral,New
C00580,2025-01-27,R01,B2C,paid_search,Bronze
C00581,2025-02-27,R02,B2C,organic,Gold
C00582,2022-11-01,R10,B2C,organic,Silver
C00583,2023-07-31,R02,B2C,referral,New
C00584,2023-12-25,R04,B2C,paid_search,Silver
C00585,2025-08-30,R04,B2C,paid_search,Gold
C00586,2022-02-25,R02,B2C,referral,Bronze
C00587,2023-10-15,R08,B2C,referral,New
C00588,2022-10-21,R10,B2C,paid_search,Bronze
C00589,2022-10-11,R10,B2C,social,Gold
C00590,2024-11-08,R03,B2C,organic,New
C00591,2022-10-04,R05,B2C,partner,Bronze
C00592,2024-12-22,R02,B2C,paid_search,New
C00593,2025-09-22,R02,B2C,social,New
C00594,2024-11-28,R02,B2C,organic,Bronze
C00595,2022-08-21,R11,B2C,social,Bronze
C00596,2022-07-14,R10,B2C,paid_search,New
C00597,2023-08-22,R08,B2C,paid_search,New
C00598,2024-01-25,R05,B2C,social,New
C00599,2024-12-01,R05,B2C,referral,New
C00600,2023-08-02,R05,B2C,paid_search,New
C00601,2022-08-17,R05,B2B,referral,Silver
C00602,2025-09-19,R04,B2C,organic,New
C00603,2025-05-23,R01,B2C,paid_search,Bronze
C00604,2024-06-14,R01,B2C,organic,Bronze
C00605,2024-08-10,R12,B2C,organic,Silver
C00606,2025-07-04,R05,B2C,referral,Silver
C00607,2023-10-13,R12,B2C,organic,Gold
C00608,2022-07-18,R02,B2C,partner,Bronze
C00609,2024-04-09,R05,B2C,paid_search,New
C00610,2023-09-10,R02,B2C,social,New
C00611,2024-12-30,R02,B2C,organic,New
C00612,2024-11-22,R01,B2B,social,Gold
C00613,2023-10-08,R01,B2C,referral,Bronze
C00614,2023-05-19,R11,B2C,paid_search,Silver
C00615,2023-08-01,R03,B2C,paid_search,Gold
C00616,2024-05-15,R06,B2C,referral,Silver
C00617,2024-05-22,R04,B2C,social,Bronze
C00618,2023-12-02,R03,B2C,organic,Gold
C00619,2023-12-30,R05,B2C,social,Bronze
C00620,2025-09-19,R02,B2C,social,New
C00621,2022-12-14,R12,B2C,social,Bronze
C00622,2022-08-27,R09,B2C,paid_search,Gold
C00623,2024-12-30,R08,B2C,paid_search,Silver
C00624,2025-07-04,R04,B2C,partner,Bronze
C00625,2024-04-13,R01,B2C,paid_search,Silver
C00626,2023-07-04,R11,B2B,paid_search,Bronze
C00627,2023-04-23,R03,B2C,partner,Silver
C00628,2023-10-03,R01,B2C,organic,Bronze
C00629,2022-03-13,R03,B2C,paid_search,New
C00630,2023-12-25,R09,B2C,social,Bronze
C00631,2023-01-05,R06,B2B,social,Gold
C00632,2022-12-30,R08,B2C,partner,Gold
C00633,2024-02-07,R09,B2C,social,Bronze
C00634,2025-08-12,R02,B2C,paid_search,New
C00635,2022-10-09,R11,B2C,paid_search,New
C00636,2025-06-01,R04,B2C,organic,Silver
C00637,2023-12-13,R07,B2C,partner,Bronze
C00638,2025-08-24,R01,B2C,organic,Bronze
C00639,2023-06-08,R12,B2C,paid_search,New
C00640,2025-09-26,R02,B2C,paid_search,New
C00641,2024-06-22,R01,B2C,organic,Gold
C00642,2024-07-05,R04,B2C,organic,Bronze
C00643,2024-02-11,R01,B2C,social,New
C00644,2023-09-11,R01,B2C,organic,New
C00645,2023-12-20,R06,B2C,partner,New
C00646,2025-03-10,R03,B2C,referral,New
C00647,2024-12-20,R11,B2C,organic,New
C00648,2022-02-02,R03,B2C,referral,Silver
C00649,2024-08-08,R08,B2C,paid_search,Bronze
C00650,2025-02-16,R04,B2C,organic,Bronze
C00651,2024-10-15,R07,B2C,organic,Bronze
C00652,2023-11-12,R06,B2C,referral,Bronze
C00653,2023-04-05,R04,B2C,social,Bronze
C00654,2024-07-10,R11,B2C,organic,Gold
C00655,2024-06-27,R03,B2C,social,New
C00656,2023-05-28,R02,B2C,social,Silver
C00657,2023-07-11,R07,B2C,social,Bronze
C00658,2023-05-20,R10,B2C,paid_search,New
C00659,2022-03-03,R01,B2C,referral,New
C00660,2022-02-13,R04,B2C,social,Silver
C00661,2022-04-24,R10,B2C,organic,Bronze
C00662,2023-08-04,R08,B2C,referral,Silver
C00663,2023-11-30,R12,B2C,paid_search,New
C00664,2023-07-14,R05,B2C,social,Silver
C00665,2025-07-31,R07,B2C,social,New
C00666,2022-11-04,R03,B2C,paid_search,New
C00667,2023-06-22,R11,B2C,organic,Silver
C00668,2022-12-05,R03,B2C,social,New
C00669,2023-02-15,R08,B2C,referral,Bronze
C00670,2024-03-10,R03,B2C,referral,Bronze
C00671,2023-03-01,R06,B2C,social,Silver
C00672,2023-03-12,R08,B2B,organic,Silver
C00673,2024-07-07,R05,B2C,paid_search,New
C00674,2025-02-10,R11,B2C,social,New
C00675,2022-10-19,R04,B2C,paid_search,Bronze
C00676,2022-06-02,R07,B2C,social,New
C00677,2022-11-24,R03,B2C,organic,Bronze
C00678,2024-03-01,R03,B2C,organic,Bronze
C00679,2025-08-06,R04,B2C,social,Bronze
C00680,2022-08-08,R01,B2C,social,Bronze
C00681,2022-02-28,R01,B2C,social,New
C00682,2023-12-25,R07,B2C,organic,Bronze
C00683,2025-09-18,R07,B2C,referral,Bronze
C00684,2024-01-27,R07,B2C,paid_search,New
C00685,2025-06-19,R01,B2C,referral,Silver
C00686,2024-05-29,R03,B2B,social,Bronze
C00687,2022-02-13,R02,B2C,paid_search,New
C00688,2023-08-09,R08,B2C,social,Silver
C00689,2024-11-20,R10,B2C,paid_search,Bronze
C00690,2023-11-29,R02,B2C,paid_search,New
C00691,2022-09-24,R07,B2C,social,Silver
C00692,2022-09-05,R01,B2C,organic,Silver
C00693,2024-06-27,R02,B2C,partner,Gold
C00694,2023-09-26,R01,B2C,paid_search,Gold
C00695,2024-02-25,R02,B2C,organic,Silver
C00696,2023-05-26,R07,B2C,referral,New
C00697,2023-04-10,R11,B2C,organic,Bronze
C00698,2024-06-30,R02,B2C,partner,New
C00699,2022-01-11,R05,B2C,paid_search,Bronze
C00700,2023-08-19,R07,B2B,organic,Gold
C00701,2023-05-23,R12,B2C,organic,New
C00702,2024-12-02,R06,B2C,organic,Gold
C00703,2024-09-24,R02,B2C,organic,Bronze
C00704,2023-08-07,R06,B2C,organic,New
C00705,2022-12-26,R03,B2C,paid_search,Silver
C00706,2022-11-19,R12,B2C,paid_search,Bronze
C00707,2022-10-17,R03,B2C,paid_search,Bronze
C00708,2023-01-10,R07,B2C,organic,Bronze
C00709,2024-11-07,R01,B2C,organic,New
C00710,2022-03-03,R03,B2C,organic,New
C00711,2022-02-05,R10,B2C,organic,Silver
C00712,2024-01-10,R06,B2C,paid_search,Gold
C00713,2022-11-02,R04,B2C,organic,Silver
C00714,2025-02-11,R11,B2C,paid_search,Silver
C00715,2024-10-26,R10,B2C,partner,Silver
C00716,2024-11-18,R03,B2C,organic,New
C00717,2023-09-18,R05,B2C,organic,Silver
C00718,2023-08-23,R05,B2B,social,Silver
C00719,2023-08-06,R06,B2C,paid_search,Bronze
C00720,2022-09-26,R03,B2C,organic,Bronze
C00721,2024-02-16,R02,B2C,referral,Silver
C00722,2025-03-28,R11,B2C,social,Gold
C00723,2022-12-18,R11,B2C,partner,Gold
C00724,2022-03-19,R10,B2C,partner,Bronze
C00725,2024-02-13,R12,B2C,social,Silver
C00726,2023-07-01,R08,B2C,social,Bronze
C00727,2024-12-27,R08,B2C,paid_search,Gold
C00728,2025-03-18,R08,B2C,referral,Silver
C00729,2025-07-25,R05,B2C,paid_search,Gold
C00730,2023-06-23,R04,B2C,paid_search,Gold
C00731,2025-05-19,R02,B2C,organic,Bronze
C00732,2022-06-11,R07,B2C,social,Gold
C00733,2023-05-26,R02,B2C,paid_search,Silver
C00734,2022-12-31,R02,B2C,referral,New
C00735,2025-06-17,R06,B2C,organic,New
C00736,2024-04-01,R04,B2C,referral,Silver
C00737,2023-05-16,R02,B2C,organic,New
C00738,2022-07-28,R09,B2C,social,New
C00739,2024-12-07,R10,B2C,paid_search,Bronze
C00740,2024-06-15,R02,B2C,paid_search,New
C00741,2025-03-13,R01,B2C,paid_search,Bronze
C00742,2023-08-23,R03,B2B,organic,Silver
C00743,2022-07-25,R09,B2C,organic,New
C00744,2023-04-03,R09,B2C,referral,Silver
C00745,2024-04-28,R01,B2C,organic,New
C00746,2022-11-26,R08,B2C,social,Gold
C00747,2022-04-07,R01,B2C,social,Bronze
C00748,2025-02-01,R03,B2C,organic,Silver
C00749,2023-12-28,R12,B2C,referral,Silver
C00750,2023-06-28,R02,B2C,referral,Gold
C00751,2024-01-27,R01,B2C,referral,Bronze
C00752,2024-10-07,R04,B2C,referral,Bronze
C00753,2022-01-02,R06,B2C,social,New
C00754,2023-08-26,R11,B2B,partner,Bronze
C00755,2022-12-15,R12,B2C,organic,Bronze
C00756,2022-05-06,R01,B2C,organic,Silver
C00757,2022-02-19,R01,B2C,social,New
C00758,2023-08-27,R09,B2C,organic,Bronze
C00759,2024-01-15,R02,B2C,social,Bronze
C00760,2023-11-27,R10,B2C,paid_search,Silver
C00761,2024-12-07,R07,B2C,paid_search,Silver
C00762,2023-09-19,R01,B2C,referral,Bronze
C00763,2024-03-18,R09,B2C,organic,Bronze
C00764,2025-01-22,R02,B2C,organic,Bronze
C00765,2024-06-18,R04,B2C,social,Silver
C00766,2025-05-31,R05,B2C,referral,Silver
C00767,2022-10-31,R05,B2C,referral,Bronze
C00768,2024-12-13,R07,B2C,organic,Bronze
C00769,2024-08-11,R07,B2C,referral,Silver
C00770,2024-03-08,R12,B2C,social,Silver
C00771,2022-01-06,R12,B2C,referral,New
C00772,2024-01-12,R05,B2C,organic,Bronze
C00773,2025-03-21,R01,B2C,paid_search,Bronze
C00774,2024-06-01,R08,B2B,paid_search,Silver
C00775,2022-01-07,R12,B2C,paid_search,New
C00776,2023-01-30,R03,B2C,organic,Silver
C00777,2024-02-19,R04,B2C,paid_search,Silver
C00778,2025-01-16,R04,B2C,social,Silver
C00779,2023-09-02,R01,B2C,paid_search,Gold
C00780,2025-03-19,R07,B2C,paid_search,Bronze
C00781,2024-12-25,R03,B2C,organic,Silver
C00782,2023-01-01,R09,B2C,referral,Silver
C00783,2022-09-24,R09,B2C,social,Silver
C00784,2025-05-20,R09,B2C,paid_search,Bronze
C00785,2024-03-17,R04,B2C,partner,New
C00786,2025-03-07,R03,B2C,social,Gold
C00787,2025-06-16,R08,B2C,organic,New
C00788,2023-08-05,R09,B2C,social,Gold
C00789,2022-03-04,R05,B2C,partner,Bronze
C00790,2025-05-29,R10,B2C,organic,Bronze
C00791,2024-03-09,R01,B2C,social,Gold
C00792,2022-06-14,R10,B2B,organic,Silver
C00793,2023-12-27,R01,B2C,referral,Silver
C00794,2022-02-08,R01,B2C,social,Bronze
C00795,2023-02-01,R05,B2C,partner,Bronze
C00796,2023-04-22,R01,B2C,social,New
C00797,2023-09-15,R01,B2C,organic,Silver
C00798,2024-02-14,R01,B2B,paid_search,Bronze
C00799,2025-02-23,R04,B2C,referral,New
C00800,2023-04-27,R08,B2C,organic,Bronze
C00801,2024-10-03,R01,B2C,organic,Gold
C00802,2025-07-13,R07,B2C,social,Silver
C00803,2024-10-21,R09,B2C,paid_search,Bronze
C00804,2022-12-15,R02,B2C,organic,Gold
C00805,2024-07-16,R01,B2C,organic,Bronze
C00806,2023-01-20,R10,B2C,paid_search,Bronze
C00807,2023-10-17,R09,B2C,social,Bronze
C00808,2024-05-19,R05,B2C,paid_search,Gold
C00809,2023-02-06,R09,B2C,paid_search,Bronze
C00810,2022-01-06,R01,B2C,referral,New
C00811,2025-02-20,R03,B2C,organic,Gold
C00812,2024-09-23,R08,B2C,social,Silver
C00813,2023-06-01,R02,B2C,paid_search,Silver
C00814,2022-12-25,R08,B2C,paid_search,Silver
C00815,2025-08-31,R05,B2C,paid_search,Silver
C00816,2025-07-13,R08,B2C,social,New
C00817,2024-08-04,R04,B2C,partner,Silver
C00818,2023-08-27,R03,B2C,organic,New
C00819,2022-03-13,R02,B2C,organic,New
C00820,2022-12-05,R02,B2C,paid_search,Gold
C00821,2022-05-07,R08,B2C,paid_search,New
C00822,2024-12-16,R01,B2C,organic,New
C00823,2022-05-01,R01,B2C,referral,Bronze
C00824,2024-07-16,R02,B2C,referral,Silver
C00825,2025-07-28,R02,B2C,paid_search,Gold
C00826,2023-02-26,R09,B2C,paid_search,New
C00827,2024-07-25,R03,B2C,organic,Bronze
C00828,2025-04-18,R12,B2C,paid_search,Silver
C00829,2023-08-09,R01,B2C,social,Silver
C00830,2023-09-07,R07,B2C,referral,New
C00831,2022-10-02,R04,B2C,paid_search,Bronze
C00832,2023-08-09,R03,B2C,organic,Silver
C00833,2025-04-11,R10,B2C,organic,New
C00834,2024-06-27,R12,B2B,organic,Silver
C00835,2022-10-03,R10,B2C,partner,Bronze
C00836,2023-12-22,R02,B2C,referral,Silver
C00837,2024-08-25,R02,B2C,referral,Silver
C00838,2022-04-16,R07,B2C,referral,Silver
C00839,2024-11-10,R02,B2C,organic,Silver
C00840,2022-10-03,R08,B2C,social,New
C00841,2023-02-08,R06,B2C,social,Bronze
C00842,2023-07-24,R05,B2C,organic,Bronze
C00843,2023-11-23,R09,B2C,paid_search,Silver
C00844,2025-06-08,R08,B2C,social,Silver
C00845,2022-11-02,R01,B2C,referral,Bronze
C00846,2022-12-17,R01,B2C,organic,Silver
C00847,2023-06-03,R06,B2B,referral,New
C00848,2025-03-19,R05,B2C,partner,New
C00849,2025-08-14,R02,B2C,partner,New
C00850,2023-09-15,R04,B2C,organic,Gold
C00851,2024-08-06,R08,B2C,organic,Bronze
C00852,2025-06-09,R09,B2C,social,Bronze
C00853,2025-03-05,R06,B2C,paid_search,Silver
C00854,2024-07-21,R03,B2C,organic,New
C00855,2024-01-11,R02,B2C,referral,New
C00856,2025-09-09,R05,B2C,organic,New
C00857,2022-11-24,R03,B2B,paid_search,New
C00858,2023-05-12,R06,B2C,partner,Bronze
C00859,2024-09-02,R07,B2C,paid_search,Bronze
C00860,2022-01-29,R01,B2C,partner,Silver
C00861,2023-11-17,R01,B2C,paid_search,Silver
C00862,2025-03-15,R02,B2C,paid_search,Gold
C00863,2022-08-31,R10,B2C,organic,New
C00864,2025-01-04,R07,B2C,paid_search,Bronze
C00865,2023-07-19,R02,B2C,paid_search,New
C00866,2025-03-24,R10,B2C,referral,New
C00867,2024-05-19,R04,B2C,partner,Silver
C00868,2022-08-04,R05,B2C,organic,Bronze
C00869,2024-10-03,R11,B2C,organic,Silver
C00870,2022-03-18,R01,B2C,social,Silver
C00871,2022-11-29,R02,B2B,paid_search,New
C00872,2025-05-01,R06,B2C,organic,Gold
C00873,2025-04-14,R02,B2C,organic,New
C00874,2022-03-05,R07,B2C,organic,Gold
C00875,2023-06-04,R02,B2C,paid_search,Silver
C00876,2022-05-09,R01,B2C,organic,New
C00877,2023-01-07,R02,B2C,social,Bronze
C00878,2025-08-17,R04,B2C,organic,Bronze
C00879,2022-09-25,R02,B2B,paid_search,Silver
C00880,2024-05-28,R01,B2C,paid_search,New
C00881,2025-01-05,R10,B2C,organic,Silver
C00882,2025-04-21,R03,B2C,referral,Bronze
C00883,2023-04-30,R03,B2C,social,Gold
C00884,2024-08-12,R01,B2C,referral,Bronze
C00885,2023-10-24,R03,B2C,paid_search,Silver
C00886,2022-05-27,R02,B2C,paid_search,Silver
C00887,2022-11-02,R06,B2C,organic,New
C00888,2024-10-21,R02,B2C,paid_search,New
C00889,2024-07-28,R10,B2C,social,Bronze
C00890,2023-12-15,R11,B2C,paid_search,Silver
C00891,2024-12-05,R01,B2C,organic,Silver
C00892,2024-08-04,R01,B2C,organic,Bronze
C00893,2023-04-10,R01,B2C,organic,Gold
C00894,2023-02-07,R06,B2B,paid_search,Gold
C00895,2025-07-17,R01,B2C,social,Silver
C00896,2025-08-23,R10,B2C,partner,New
C00897,2022-02-11,R08,B2C,organic,New
C00898,2024-12-18,R09,B2C,organic,Gold
C00899,2022-07-01,R05,B2C,organic,Silver
C00900,2025-03-25,R12,B2C,organic,Silver
C00901,2024-03-17,R01,B2C,social,Gold
C00902,2024-07-30,R03,B2C,organic,New
C00903,2024-08-18,R03,B2C,partner,Silver
C00904,2024-04-08,R11,B2C,referral,Silver
C00905,2022-12-10,R06,B2C,paid_search,Silver
C00906,2025-01-10,R09,B2C,partner,Silver
C00907,2024-01-29,R02,B2C,social,Bronze
C00908,2024-01-17,R12,B2C,partner,New
C00909,2023-03-12,R05,B2C,organic,Gold
C00910,2022-01-14,R05,B2C,partner,Silver
C00911,2024-01-29,R12,B2C,organic,Bronze
C00912,2023-04-18,R03,B2C,paid_search,Gold
C00913,2024-06-21,R03,B2C,partner,Bronze
C00914,2023-05-15,R06,B2C,paid_search,Bronze
C00915,2025-08-24,R01,B2C,organic,Gold
C00916,2024-07-21,R03,B2C,organic,Silver
C00917,2023-09-16,R02,B2C,organic,Gold
C00918,2024-08-27,R01,B2C,paid_search,Gold
C00919,2024-06-06,R10,B2C,paid_search,Bronze
C00920,2024-04-29,R06,B2C,paid_search,Bronze
C00921,2024-03-02,R03,B2C,referral,Silver
C00922,2025-06-29,R03,B2C,organic,Bronze
C00923,2023-03-11,R04,B2C,referral,Bronze
C00924,2023-08-15,R06,B2C,paid_search,Bronze
C00925,2022-12-13,R11,B2B,social,New
C00926,2024-02-19,R11,B2C,social,New
C00927,2025-09-14,R03,B2B,referral,Silver
C00928,2024-04-12,R03,B2B,organic,Silver
C00929,2022-10-11,R04,B2C,paid_search,Bronze
C00930,2025-06-15,R06,B2C,referral,New
C00931,2023-08-26,R04,B2C,social,Bronze
C00932,2022-07-20,R07,B2C,organic,Silver
C00933,2023-07-06,R05,B2C,social,New
C00934,2025-01-06,R03,B2C,referral,Bronze
C00935,2024-03-01,R03,B2C,organic,Silver
C00936,2022-09-12,R03,B2C,social,Bronze
C00937,2022-08-06,R01,B2C,referral,Silver
C00938,2025-08-17,R02,B2C,paid_search,Gold
C00939,2023-09-05,R08,B2C,organic,New
C00940,2024-07-28,R03,B2C,paid_search,New
C00941,2023-05-09,R02,B2C,social,New
C00942,2022-05-04,R06,B2C,paid_search,Silver
C00943,2023-07-18,R08,B2C,social,Gold
C00944,2024-08-06,R02,B2C,paid_search,Silver
C00945,2023-04-02,R09,B2C,referral,Gold
C00946,2024-04-06,R11,B2C,referral,Silver
C00947,2023-08-23,R06,B2C,referral,Bronze
C00948,2023-04-08,R07,B2C,paid_search,Bronze
C00949,2022-12-16,R01,B2C,organic,Silver
C00950,2022-12-23,R11,B2C,social,Silver
C00951,2022-12-17,R03,B2C,organic,Bronze
C00952,2024-09-10,R11,B2C,paid_search,Bronze
C00953,2023-04-07,R06,B2C,organic,Bronze
C00954,2024-10-11,R01,B2C,paid_search,Bronze
C00955,2023-03-02,R01,B2C,social,Silver
C00956,2023-03-24,R07,B2C,paid_search,Silver
C00957,2025-06-19,R06,B2C,paid_search,Silver
C00958,2025-04-14,R01,B2C,organic,Bronze
C00959,2023-07-03,R08,B2C,organic,Silver
C00960,2023-01-04,R10,B2C,paid_search,Bronze
C00961,2024-09-06,R05,B2C,referral,Bronze
C00962,2022-04-06,R04,B2C,referral,Silver
C00963,2023-09-17,R01,B2C,partner,Gold
C00964,2024-04-01,R09,B2C,organic,Gold
C00965,2024-07-14,R03,B2C,organic,New
C00966,2022-05-27,R10,B2C,paid_search,Bronze
C00967,2022-01-05,R03,B2C,social,Silver
C00968,2023-01-14,R06,B2C,social,Silver
C00969,2022-06-13,R02,B2C,referral,Bronze
C00970,2023-11-26,R02,B2C,paid_search,New
C00971,2025-06-12,R08,B2C,paid_search,Bronze
C00972,2023-01-28,R05,B2C,partner,New
C00973,2023-09-14,R05,B2C,organic,Bronze
C00974,2022-10-22,R12,B2C,referral,Silver
C00975,2022-03-02,R12,B2B,social,New
C00976,2024-08-20,R10,B2B,organic,Silver
C00977,2022-12-18,R02,B2C,partner,Silver
C00978,2024-01-19,R06,B2C,referral,Bronze
C00979,2024-07-24,R10,B2C,referral,Bronze
C00980,2025-02-23,R03,B2C,organic,Gold
C00981,2022-09-12,R01,B2C,organic,Bronze
C00982,2024-03-06,R09,B2C,social,Gold
C00983,2025-05-31,R05,B2C,organic,Bronze
C00984,2023-10-24,R06,B2C,organic,Silver
C00985,2022-02-25,R12,B2C,paid_search,Gold
C00986,2022-12-24,R06,B2C,organic,New
C00987,2024-12-24,R04,B2C,social,Bronze
C00988,2024-12-20,R03,B2C,paid_search,Gold
C00989,2023-03-07,R04,B2C,organic,Bronze
C00990,2022-09-27,R01,B2C,paid_search,Bronze
C00991,2023-02-04,R09,B2C,organic,Gold
C00992,2024-10-11,R09,B2C,organic,New
C00993,2025-02-26,R02,B2C,paid_search,Silver
C00994,2022-03-05,R03,B2C,paid_search,Silver
C00995,2024-10-11,R10,B2C,paid_search,Silver
C00996,2024-10-27,R01,B2C,social,Bronze
C00997,2024-04-19,R05,B2C,paid_search,New
C00998,2025-04-07,R04,B2B,social,Silver
C00999,2022-02-23,R07,B2C,paid_search,Silver
C01000,2024-08-15,R02,B2C,social,New
C01001,2022-06-24,R07,B2B,paid_search,Bronze
C01002,2025-05-13,R03,B2C,organic,Bronze
C01003,2023-11-16,R06,B2C,social,New
C01004,2022-05-05,R01,B2C,referral,Silver
C01005,2024-10-18,R04,B2C,organic,Gold
C01006,2024-10-22,R05,B2C,social,Bronze
C01007,2023-09-28,R02,B2C,referral,Gold
C01008,2023-03-01,R01,B2C,organic,Silver
C01009,2022-01-24,R02,B2C,referral,Silver
C01010,2025-05-28,R03,B2C,paid_search,Gold
C01011,2022-09-10,R01,B2C,social,Bronze
C01012,2025-02-27,R11,B2C,referral,Gold
C01013,2024-03-17,R03,B2C,partner,New
C01014,2024-07-27,R09,B2B,social,Bronze
C01015,2024-08-08,R12,B2C,social,Bronze
C01016,2025-03-20,R01,B2C,organic,New
C01017,2022-02-15,R07,B2C,organic,Silver
C01018,2025-09-18,R10,B2C,referral,Bronze
C01019,2022-03-01,R06,B2C,paid_search,Bronze
C01020,2025-09-29,R04,B2C,referral,Silver
C01021,2022-12-24,R04,B2C,organic,New
C01022,2025-03-03,R01,B2C,organic,New
C01023,2022-04-25,R05,B2C,organic,New
C01024,2023-09-24,R12,B2C,paid_search,Gold
C01025,2024-01-12,R12,B2C,organic,Silver
C01026,2025-07-30,R01,B2C,paid_search,Bronze
C01027,2022-06-19,R07,B2C,partner,Silver
C01028,2022-02-19,R03,B2C,referral,Silver
C01029,2024-06-06,R11,B2B,referral,Bronze
C01030,2022-03-09,R01,B2C,organic,New
C01031,2024-11-30,R11,B2C,paid_search,Bronze
C01032,2022-02-22,R09,B2C,social,Bronze
C01033,2025-08-21,R01,B2B,organic,Gold
C01034,2023-12-31,R01,B2C,paid_search,New
C01035,2025-07-22,R09,B2C,partner,Bronze
C01036,2022-06-23,R01,B2C,organic,Bronze
C01037,2023-01-10,R05,B2C,referral,Silver
C01038,2023-09-15,R11,B2C,organic,Gold
C01039,2022-02-10,R06,B2C,organic,Bronze
C01040,2022-05-21,R03,B2C,organic,New
C01041,2023-03-27,R04,B2C,partner,Silver
C01042,2024-10-06,R01,B2C,social,New
C01043,2024-08-27,R12,B2C,social,New
C01044,2022-04-29,R03,B2C,paid_search,Silver
C01045,2022-03-23,R02,B2C,referral,New
C01046,2024-06-17,R02,B2C,social,New
C01047,2023-05-08,R12,B2C,social,Bronze
C01048,2024-12-20,R01,B2C,social,Bronze
C01049,2023-02-13,R10,B2C,referral,Gold
C01050,2023-05-12,R07,B2C,social,Bronze
C01051,2022-10-28,R09,B2C,organic,Bronze
C01052,2022-12-31,R12,B2B,referral,Silver
C01053,2024-08-24,R10,B2C,organic,Silver
C01054,2023-10-08,R11,B2C,partner,Bronze
C01055,2024-06-21,R01,B2C,paid_search,Silver
C01056,2022-04-18,R09,B2C,organic,Silver
C01057,2024-01-04,R05,B2C,paid_search,Bronze
C01058,2023-09-20,R05,B2C,paid_search,New
C01059,2025-05-31,R11,B2C,paid_search,Silver
C01060,2023-08-03,R12,B2C,referral,Bronze
C01061,2022-05-22,R07,B2C,social,Bronze
C01062,2024-08-12,R05,B2C,organic,Bronze
C01063,2022-07-24,R04,B2C,paid_search,New
C01064,2025-05-29,R03,B2C,referral,New
C01065,2023-06-09,R03,B2C,referral,Bronze
C01066,2024-12-10,R03,B2C,paid_search,Gold
C01067,2024-06-16,R01,B2C,partner,Silver
C01068,2023-09-29,R01,B2B,organic,Bronze
C01069,2024-03-10,R08,B2C,social,Bronze
C01070,2022-09-08,R04,B2C,referral,Gold
C01071,2022-04-12,R11,B2C,paid_search,Silver
C01072,2024-11-15,R06,B2C,organic,Silver
C01073,2025-08-05,R01,B2C,social,New
C01074,2025-03-25,R01,B2C,paid_search,New
C01075,2023-02-22,R02,B2C,organic,Bronze
C01076,2023-05-06,R12,B2C,organic,Silver
C01077,2023-05-07,R02,B2C,referral,Gold
C01078,2024-08-19,R05,B2C,organic,New
C01079,2024-05-03,R11,B2C,paid_search,Silver
C01080,2024-12-26,R12,B2C,partner,Gold
C01081,2025-07-17,R02,B2C,social,Gold
C01082,2023-06-22,R01,B2C,paid_search,Bronze
C01083,2024-06-26,R01,B2C,paid_search,Bronze
C01084,2023-11-17,R01,B2C,organic,Gold
C01085,2025-07-31,R02,B2C,paid_search,Bronze
C01086,2023-04-30,R06,B2C,organic,Bronze
C01087,2022-09-14,R11,B2B,organic,New
C01088,2023-06-03,R05,B2C,organic,Bronze
C01089,2024-04-27,R06,B2C,social,New
C01090,2025-07-29,R02,B2C,organic,Bronze
C01091,2025-02-08,R09,B2C,organic,Gold
C01092,2022-01-26,R06,B2C,referral,Bronze
C01093,2023-11-28,R10,B2C,organic,Gold
C01094,2022-08-06,R11,B2C,social,Gold
C01095,2023-05-11,R03,B2C,paid_search,Silver
C01096,2025-07-16,R01,B2C,paid_search,Silver
