line_id,order_id,order_datetime,customer_id,loyalty_member,customer_age_group,store_id,store_name,admin_district,district,latitude,longitude,sales_channel,product_id,product_name,product_category,size,quantity,unit_price_rub,discount_pct,promo_code,payment_method,gross_revenue_rub,discount_amount_rub,net_revenue_rub,unit_cost_rub,total_cost_rub,gross_profit_rub,customer_rating
L0008157,O005090,2025-03-17 10:01:50,,Нет,,S001,КофеТочка Арбат,ЦАО,Арбат,55.7522,37.5902,Касса,P010,Какао,Чай и другие напитки,M,1,320.0,0,,СБП,320.0,0.0,320.0,120.0,120.0,200.0,
L0003626,O002260,2025-06-20 20:50:27,,Нет,,S003,КофеТочка Хамовники,ЦАО,Хамовники,55.7339,37.5747,delivery,P007,Фильтр-кофе,Кофейные напитки,S,2,230.0,0,,Банковская карта,460.0,0.0,460.0,70.0,140.0,320.0,5.0
L0000100,O000063,2025-09-19 16:24:40,C00654,Да,35–44,S010,КофеТочка Марьина Роща,СВАО,Марьина Роща,55.795,37.6165,Касса,P013,Булочка с корицей,Выпечка,Не применимо,1,210.0,0,,Банковская карта,210.0,0.0,210.0,96.0,96.0,114.0,
L0007701,O004799,2025-11-24 08:11:21,C00670,Да,45–54,S004,КофеТочка Басманная,ЦАО,Басманный,55.7667,37.6749,Касса,P014,Маффин шоколадный,Выпечка,Не применимо,1,200.0,0,,Банковская карта,200.0,0.0,200.0,92.0,92.0,108.0,
L0000476,O000303,2025-10-11 13:52:52,C00930,Да,35–44,S007,КофеТочка Беговая,САО,Беговой,55.7818,37.5597,Мобильное приложение,P015,Чизкейк,Десерты,Не применимо,1,330.0,0,,СБП,330.0,0.0,330.0,164.0,164.0,166.0,
L0004519,O002817,2025-03-09 09:42:24,C00828,Да,45–54,S019,КофеТочка Нагатино,ЮАО,Нагатино-Садовники,55.6788,37.6537,Доставка,P007,Фильтр-кофе,Кофейные напитки,S,1,,0,,СБП,230.0,0.0,230.0,70.0,70.0,160.0,
L0007201,O004484,2025-08-03 11:07:54,C02260,Да,55+,S001,КофеТочка Арбат,ЦАО,Арбат,55.7522,37.5902,Доставка,P004,Латте,Кофейные напитки,S,1,290.0,10,APP10,Банковская карта,290.0,29.0,261.0,104.0,104.0,157.0,
L0006314,O003948,2025-08-01 08:37:44,C01612,Да,55+,S015,КофеТочка Лефортово,ЮВАО,Лефортово,55.7556,37.7047,Касса,P013,Булочка с корицей,Выпечка,Не применимо,1,210.0,0,,Банковская карта,210.0,0.0,210.0,,96.0,114.0,
L0005009,O003129,2025-12-25 14:53:22,C02496,Да,45–54,S017,КофеТочка Кузьминки,ЮВАО,Кузьминки,55.7056,37.7656,Доставка,P018,Сэндвич с индейкой,Сэндвичи,Не применимо,1,390.0,0,,Банковская карта,390.0,0.0,390.0,205.0,205.0,185.0,
L0002452,O001540,2025-11-15 16:47:50,C01413,Да,35–44,S001,КофеТочка Арбат,ЦАО,Арбат,55.7522,37.5902,Касса,P001,Эспрессо,Кофейные напитки,S,1,160.0,0,,Наличные,160.0,0.0,160.0,48.0,48.0,112.0,
L0003978,O002488,2025-04-28 15:26:08,C01274,Да,25–34,S022,КофеТочка Академическая,ЮЗАО,Академический,55.6875,37.5724,Мобильное приложение,P004,Латте,Кофейные напитки,M,2,330.0,0,,СБП,660.0,0.0,660.0,119.0,238.0,422.0,
L0008687,O005410,2025-05-19 12:06:51,C00939,Да,45–54,S002,КофеТочка Тверская,ЦАО,Тверской,55.7653,37.6059,Мобильное приложение,P003,Капучино,Кофейные напитки,M,1,300.0,0,,Банковская карта,300.0,0.0,300.0,107.0,107.0,193.0,
L0001529,O000971,2025-11-16 09:22:02,C02077,Да,35–44,S005,КофеТочка Пресня,ЦАО,Пресненский,55.7608,37.5574,Касса,P011,Круассан классический,Выпечка,Не применимо,1,190.0,10,LOYAL10,Наличные,190.0,19.0,171.0,86.0,86.0,85.0,4.0
L0006470,O004046,2025-06-19 19:08:35,,Нет,,S002,КофеТочка Тверская,ЦАО,Тверской,55.7653,37.6059,Доставка,P017,Брауни,Десерты,Не применимо,1,250.0,15,DELIVERY20,Банковская карта,250.0,37.5,212.5,118.0,118.0,94.5,
L0001019,O000648,2025-06-29 06:37:37,C01010,Да,55+,S011,КофеТочка Бутырская,СВАО,Бутырский,55.8084,37.5811,Мобильное приложение,P001,Эспрессо,Кофейные напитки,M,1,200.0,0,,Банковская карта,200.0,0.0,200.0,63.0,63.0,137.0,
L0005109,O003190,2025-06-11 18:24:31,,Нет,,S005,КофеТочка Пресня,ЦАО,Пресненский,55.7608,37.5574,Касса,P017,Брауни,Десерты,Не применимо,1,260.0,0,,Банковская карта,260.0,0.0,260.0,118.0,118.0,142.0,
L0005152,O003215,2025-10-04 08:38:50,,Нет,,S006,КофеТочка Аэропорт,САО,Аэропорт,55.8001,37.5326,Касса,P007,Фильтр-кофе,Кофейные напитки,L,1,305.0,0,,Наличные,305.0,0.0,305.0,98.0,98.0,207.0,
L0000509,O000323,2025-07-21 06:19:21,C00552,Да,25–34,S025,КофеТочка Раменки,ЗАО,Раменки,55.705,37.51,Касса,P003,Капучино,Кофейные напитки,M,1,300.0,0,,Банковская карта,300.0,0.0,300.0,107.0,107.0,193.0,5.0
L0001432,O000912,2025-08-09 11:45:25,C00775,Да,55+,S015,КофеТочка Лефортово,ЮВАО,Лефортово,55.7556,37.7047,Мобильное приложение,P007,Фильтр-кофе,Кофейные напитки,M,1,270.0,0,,Банковская карта,270.0,0.0,270.0,85.0,85.0,185.0,6.0
L0006686,O004177,2025-01-14 22:06:19,C00595,Да,35–44,S029,КофеТочка Митино,СЗАО,Митино,55.8452,37.3618,Мобильное приложение,P012,Круассан с сыром,Выпечка,Не применимо,1,250.0,0,,Банковская карта,250.0,0.0,250.0,118.0,118.0,132.0,5.0
L0003815,O002381,2025-05-02 13:16:03,C02181,Да,35–44,S029,КофеТочка Митино,СЗАО,Митино,55.8452,37.3618,Касса,P019,Сэндвич овощной,Сэндвичи,Не применимо,1,360.0,0,,СБП,360.0,0.0,360.0,184.0,184.0,176.0,
L0003461,O002153,2025-07-24 12:31:14,,Нет,,S024,КофеТочка Дорогомилово,ЗАО,Дорогомилово,55.7436,37.5657,Касса,P010,Какао,Чай и другие напитки,M,1,330.0,5,LOYAL10,Банковская карта,330.0,16.5,313.5,120.0,120.0,193.5,
L0004125,O002571,2025-03-26 07:46:24,,Нет,,S002,КофеТочка Тверская,ЦАО,Тверской,55.7653,37.6059,Касса,P006,Раф,Кофейные напитки,M,1,380.0,0,,Банковская карта,380.0,0.0,380.0,147.0,147.0,233.0,
L0006432,O004021,2025-09-25 13:24:40,C00395,Да,45–54,S008,КофеТочка Хорошёво,САО,Хорошёвский,55.7764,37.5014,Мобильное приложение,P001,Эспрессо,Кофейные напитки,M,1,200.0,0,,СБП,200.0,0.0,200.0,63.0,63.0,137.0,4.0
L0002711,O001694,2025-09-27 18:33:33,C01462,Да,45–54,S025,КофеТочка Раменки,ЗАО,Раменки,55.705,37.51,Касса,P004,Латте,Кофейные напитки,M,1,330.0,0,,Банковская карта,330.0,0.0,330.0,119.0,119.0,211.0,
L0003724,O002325,2025-09-25 12:19:29,C00283,Да,35–44,S027,КофеТочка Щукино,СЗАО,Щукино,55.8071,37.4648,Мобильное приложение,P011,Круассан классический,Выпечка,Не применимо,1,190.0,0,,Банковская карта,190.0,0.0,190.0,86.0,86.0,104.0,
L0004780,O002983,2025-08-25 12:17:34,,Нет,,S016,КофеТочка Марьино,ЮВАО,Марьино,55.649,37.7432,Мобильное приложение,P005,Флэт уайт,Кофейные напитки,S,1,300.0,0,,Банковская карта,300.0,0.0,300.0,108.0,108.0,192.0,
L0004892,O003051,2025-05-07 08:29:43,,Нет,,S003,КофеТочка Хамовники,ЦАО,Хамовники,55.7339,37.5747,Касса,P003,Капучино,Кофейные напитки,M,1,300.0,0,,Банковская карта,300.0,0.0,300.0,107.0,107.0,193.0,4.0
L0008237,O005140,2025-07-29 12:32:40,,Нет,,S011,КофеТочка Бутырская,СВАО,Бутырский,55.8084,37.5811,Мобильное приложение,P003,Капучино,Кофейные напитки,S,1,260.0,0,,СБП,260.0,0.0,260.0,92.0,92.0,168.0,5.0
L0002035,O001283,2025-02-10 19:20:09,C02255,Да,25–34,S019,КофеТочка Нагатино,ЮАО,Нагатино-Садовники,55.6788,37.6537,Касса,P006,Раф,Кофейные напитки,L,1,415.0,0,,Банковская карта,415.0,0.0,415.0,160.0,160.0,255.0,
L0001314,O000838,2025-01-14 09:32:03,,Нет,,S010,КофеТочка Марьина Роща,СВАО,Марьина Роща,55.795,37.6165,Доставка,P003,Капучино,Кофейные напитки,M,1,300.0,0,,Банковская карта,300.0,0.0,300.0,107.0,107.0,193.0,
L0000984,O000625,2025-12-11 08:55:42,C00269,Да,18–24,S008,КофеТочка Хорошёво,САО,Хорошёвский,55.7764,37.5014,Мобильное приложение,P003,Капучино,Кофейные напитки,L,1,335.0,0,,СБП,335.0,0.0,335.0,120.0,120.0,215.0,
L0004783,O002984,2025-12-18 12:55:03,C02228,Да,25–34,S023,КофеТочка Южное Бутово,ЮЗАО,Южное Бутово,55.5417,37.5304,Касса,P006,Раф,Кофейные напитки,M,1,380.0,0,,Банковская карта,380.0,0.0,380.0,147.0,147.0,233.0,
L0002403,O001509,2025-04-24 15:00:53,C00654,Да,25–34,S005,КофеТочка Пресня,ЦАО,Пресненский,55.7608,37.5574,Касса,P001,Эспрессо,Кофейные напитки,L,1,235.0,0,,СБП,235.0,0.0,235.0,76.0,76.0,159.0,
L0005448,O003402,2025-06-20 08:52:40,,0,,S004,КофеТочка Басманная,ЦАО,Басманный,55.7667,37.6749,Касса,P009,Чай зелёный,Чай и другие напитки,L,1,305.0,10,LOYAL10,СБП,305.0,30.5,274.5,86.0,86.0,188.5,
L0007030,O004384,2025-04-24 11:39:48,C00654,Да,25–34,S023,КофеТочка Южное Бутово,ЮЗАО,Южное Бутово,55.5417,37.5304,Доставка,P014,Маффин шоколадный,Выпечка,Не применимо,1,200.0,10,APP10,Банковская карта,200.0,20.0,180.0,92.0,92.0,88.0,5.0
L0002387,O001497,2025-10-04 12:00:46,C00255,Да,35–44,S005,КофеТочка Пресня,ЦАО,Пресненский,55.7608,37.5574,Касса,P018,Сэндвич с индейкой,Сэндвичи,Не применимо,1,390.0,0,,Банковская карта,390.0,0.0,390.0,205.0,205.0,185.0,4.0
L0003339,O002080,2025-08-19 09:51:20,C00654,Да,25–34,S012,КофеТочка Сокольники,ВАО,Сокольники,55.7892,37.6797,Мобильное приложение,P012,Круассан с сыром,Выпечка,Не применимо,1,250.0,0,,Банковская карта,250.0,0.0,250.0,118.0,118.0,132.0,
L0005913,O003690,2025-09-09 07:09:15,,Нет,,S026,КофеТочка Кунцево,ЗАО,Кунцево,55.7301,37.4457,Касса,P006,Раф,Кофейные напитки,M,1,390.0,0,,СБП,390.0,0.0,390.0,147.0,147.0,243.0,
L0002846,O001770,2025-09-30 10:56:36,,Нет,,S006,КофеТочка Аэропорт,САО,Аэропорт,55.8001,37.5326,Касса,P004,Латте,Кофейные напитки,M,2,330.0,0,,СБП,660.0,0.0,660.0,119.0,238.0,422.0,4.0
L0006711,O004192,2025-04-28 13:41:47,C00654,Да,35–44,S025,КофеТочка Раменки,ЗАО,Раменки,55.705,37.51,Доставка,P018,Сэндвич с индейкой,Сэндвичи,Не применимо,1,390.0,0,,СБП,390.0,0.0,390.0,205.0,205.0,185.0,
L0003186,O001989,2025-01-01 13:03:54,C02195,Да,35–44,S005,КофеТочка Пресня,ЦАО,Пресненский,55.7608,37.5574,Доставка,P016,Морковный торт,Десерты,Не применимо,1,310.0,15,WELCOME5,СБП,310.0,46.5,263.5,148.0,148.0,115.5,4.0
L0001843,O001161,2025-09-12 14:36:58,C01964,Да,18–24,S011,КофеТочка Бутырская,СВАО,Бутырский,55.8084,37.5811,Доставка,P011,Круассан классический,Выпечка,Не применимо,1,190.0,0,,Банковская карта,190.0,0.0,190.0,86.0,86.0,104.0,4.0
L0000835,O000523,2025-07-07 10:35:39,,Нет,,S008,КофеТочка Хорошёво,САО,Хорошёвский,55.7764,37.5014,Касса,P012,Круассан с сыром,Выпечка,Не применимо,1,250.0,0,,СБП,250.0,0.0,250.0,118.0,118.0,132.0,
L0005327,O003328,2025-09-09 16:53:17,,Нет,,S020,КофеТочка Чертаново,Южный АО,Чертаново Центральное,55.6137,37.6063,Касса,P002,Американо,Кофейные напитки,M,1,240.0,0,,СБП,240.0,0.0,240.0,73.0,73.0,167.0,
L0001389,O000886,2025-05-12 20:00:34,,Нет,,S006,КофеТочка Аэропорт,САО,Аэропорт,55.8001,37.5326,Мобильное приложение,P004,Латте,Кофейные напитки,M,2,330.0,0,,СБП,660.0,0.0,660.0,119.0,238.0,422.0,
L0008954,O005577,2025-03-05 14:33:24,C00914,Да,45–54,S008,КофеТочка Хорошёво,САО,Хорошёвский,55.7764,37.5014,Мобильное приложение,P004,Латте,Кофейные напитки,M,1,330.0,0,,Банковская карта,330.0,0.0,330.0,119.0,119.0,211.0,
L0002515,O001575,2025-11-20 09:50:56,C00530,Да,18–24,S008,КофеТочка Хорошёво,САО,Хорошёвский,55.7764,37.5014,Мобильное приложение,P008,Чай чёрный,Чай и другие напитки,M,1,260.0,0,,Банковская карта,260.0,0.0,260.0,70.0,70.0,190.0,
L0005481,O003425,2025-11-19 16:41:48,C01163,Да,25–34,S003,КофеТочка Хамовники,ЦАО,Хамовники,55.7339,37.5747,Доставка,P004,Латте,Кофейные напитки,M,1,330.0,0,,Банковская карта,330.0,0.0,330.0,119.0,119.0,211.0,
L0003971,O002484,2025-07-10 11:47:50,,Нет,,S013,КофеТочка Измайлово,ВАО,Измайлово,55.7908,37.7786,Касса,P018,Сэндвич с индейкой,Сэндвичи,Не применимо,1,390.0,0,,СБП,390.0,0.0,390.0,205.0,205.0,185.0,
L0007675,O004785,2025-03-16 11:27:11,,Нет,,S016,КофеТочка Марьино,ЮВАО,Марьино,55.649,37.7432,Касса,P006,Раф,Кофейные напитки,M,1,380.0,0,,Банковская карта,380.0,0.0,380.0,147.0,147.0,233.0,5.0
L0006822,O004258,2025-07-13 17:25:52,,Нет,,S004,КофеТочка Басманная,ЦАО,Басманный,55.7667,37.6749,Касса,P003,Капучино,Кофейные напитки,S,1,260.0,0,,СБП,260.0,0.0,260.0,92.0,92.0,168.0,
L0002985,O001859,2025-09-19 11:07:46,C01118,Да,35–44,S001,КофеТочка Арбат,ЦАО,Арбат,55.7522,37.5902,Касса,P004,Латте,Кофейные напитки,M,1,330.0,0,,Наличные,330.0,0.0,330.0,119.0,119.0,211.0,
L0006853,O004276,2025-03-08 17:40:57,,Нет,,S010,КофеТочка Марьина Роща,СВАО,Марьина Роща,55.795,37.6165,Доставка,P019,Сэндвич овощной,Сэндвичи,Не применимо,1,360.0,0,,Банковская карта,360.0,0.0,360.0,184.0,184.0,176.0,
