order_id,order_date,client_id,product_id,region,channel,quantity,discount,delivery_days,unit_price,revenue,rating,is_returned,category
ORD-0000210,2026-02-28,CL-08205,PR-0131,Нижний Новгород,online,3,0.11,4,1638.67,4363.63,5.0,0,Косметика
ORD-0000211,2026-01-20,CL-01540,PR-0053,Санкт-Петербург,online,2,0.22,6,2976.32,4619.57,4.4,0,Одежда
ORD-0000212,2026-04-09,CL-14066,PR-0637,Ростов-на-Дону,offline,6,0.04,9,1277.17,7357.33,3.4,0,Косметика
ORD-0000213,2026-06-27,CL-13760,PR-0610,Москва,marketplace,4,0.14,1,2133.72,7314.26,4.6,0,Одежда
ORD-0000214,2026-03-25,CL-00499,PR-0369,Москва,offline,6,0.04,3,15773.88,90501.43,4.8,0,Электроника
ORD-0000215,2026-06-26,CL-01069,PR-0199,Москва,mobile_app,3,0.1,5,1328.2,3588.13,4.4,0,Косметика
ORD-0000216,2026-02-02,CL-11086,PR-0080,Москва,online,4,0.17,7,12683.54,41878.18,4.6,0,Бытовая техника
ORD-0000217,2026-01-12,CL-00405,PR-0420,Москва,online,2,0.0,4,3716.47,7432.94,4.2,0,Одежда
ORD-0000218,2026-04-08,CL-05307,PR-0503,Новосибирск,marketplace,3,0.32,1,7542.19,15421.6,,0,Спорт
ORD-0000219,2026-03-09,CL-17207,PR-0423,Санкт-Петербург,online,5,0.11,3,4831.47,21593.76,4.0,0,Спорт
ORD-0000220,2026-01-16,CL-10971,PR-0568,Нижний Новгород,marketplace,2,0.09,1,1965.49,3560.66,4.2,1,Товары для дома
ORD-0000221,2026-06-19,CL-16360,PR-0191,Казань,online,3,0.24,2,1868.63,4243.71,4.2,0,Товары для дома
ORD-0000222,2026-03-09,CL-16007,PR-0196,Казань,offline,4,0.24,4,732.7,2216.82,4.1,0,Косметика
ORD-0000223,2026-02-15,CL-05216,PR-0494,Казань,online,1,0.09,1,6194.83,5609.44,4.4,0,Спорт
ORD-0000224,2026-04-07,CL-11345,PR-0023,Москва,online,3,0.21,2,10000.9,23559.65,3.9,0,Электроника
ORD-0000225,2026-06-02,CL-05650,PR-0215,Санкт-Петербург,online,3,0.17,4,4650.11,11582.06,4.8,0,Спорт
ORD-0000226,2026-01-27,CL-09429,PR-0366,Казань,offline,4,0.17,4,11136.39,37172.03,4.3,0,Электроника
ORD-0000227,2026-03-07,CL-06140,PR-0390,Екатеринбург,online,6,0.16,2,2601.3,13128.91,4.9,0,Косметика
ORD-0000228,2026-05-16,CL-05675,PR-0465,Москва,mobile_app,2,0.19,4,8676.19,14087.46,4.8,0,Электроника
ORD-0000229,2026-05-01,CL-11670,PR-0603,Москва,mobile_app,1,0.05,5,11096.49,10558.27,4.0,0,Электроника
ORD-0000230,2026-02-04,CL-16727,PR-0267,Москва,offline,4,0.04,2,3723.18,14313.02,4.2,0,Товары для дома
ORD-0000231,2026-01-05,CL-14009,PR-0401,Москва,marketplace,2,0.07,3,3276.46,6106.01,4.4,0,Косметика
ORD-0000232,2026-05-12,CL-01868,PR-0451,Екатеринбург,marketplace,2,0.16,2,16744.46,28281.82,4.9,0,Бытовая техника
ORD-0000233,2026-02-07,CL-05016,PR-0485,Екатеринбург,online,6,0.21,3,8853.89,42085.98,4.4,0,Электроника
ORD-0000234,2026-01-05,CL-03428,PR-0626,Екатеринбург,offline,3,0.18,5,6932.07,17136.18,3.5,0,Электроника
ORD-0000235,2026-06-08,CL-09031,PR-0640,Москва,mobile_app,2,0.04,3,2621.99,5037.22,4.2,0,Товары для дома
ORD-0000236,2026-05-04,CL-16389,PR-0480,Москва,mobile_app,3,0.18,3,5999.67,14801.61,4.3,0,Электроника
ORD-0000237,2026-03-23,CL-04056,PR-0320,Санкт-Петербург,online,2,0.08,2,1931.62,3560.54,4.4,0,Одежда
ORD-0000238,2026-03-14,CL-13425,PR-0022,,online,7,0.04,8,3355.41,22547.19,4.2,0,Спорт
ORD-0000239,2026-06-06,CL-00198,PR-0409,Москва,online,6,0.2,3,2073.0,9971.23,3.8,0,Товары для дома
ORD-0000240,2026-05-23,CL-00084,PR-0339,Москва,marketplace,1,0.2,4,3615.73,2906.96,4.4,0,Одежда
ORD-0000241,2026-04-06,CL-15186,PR-0020,Екатеринбург,OFFLINE ,1,0.17,3,8192.14,6800.66,4.2,0,Электроника
ORD-0000242,2026-04-12,CL-07613,PR-0422,Москва,online,4,0.17,3,3850.52,12856.44,4.6,0,Одежда
ORD-0000243,2026-04-07,CL-11983,PR-0470,Краснодар,online,4,0.2,5,8387.3,26843.02,4.2,0,Спорт
ORD-0000244,2026-03-10,CL-14060,PR-0363,Москва,mobile_app,5,0.02,3,1733.09,8507.43,4.0,0,Косметика
ORD-0000245,2026-04-01,CL-00523,PR-0549,Новосибирск,online,1,0.02,3,1937.78,1892.29,4.5,0,Косметика
ORD-0000246,2026-04-30,CL-17385,PR-0167,Новосибирск,offline,3,0.14,5,8204.69,21260.53,4.1,0,Бытовая техника
ORD-0000247,2026-04-27,CL-16488,PR-0182,Москва,offline,5,0.24,4,1177.53,4466.81,4.5,0,Товары для дома
ORD-0000248,2026-03-11,CL-14318,PR-0375,Екатеринбург,online,3,0.08,2,3859.93,10641.51,4.9,0,Одежда
ORD-0000249,2026-05-29,CL-16284,PR-0030,Ростов-на-Дону,marketplace,2,0.19,7,4407.8,7122.81,3.9,0,Одежда
ORD-0000250,2026-03-06,CL-07025,PR-0300,Краснодар,online,6,0.14,3,1723.2,8942.49,4.5,0,Косметика
ORD-0000251,2026-05-13,CL-05832,PR-0149,Ростов-на-Дону,offline,4,0.0,2,2405.56,9622.22,4.3,0,Косметика
ORD-0000252,2026-03-18,CL-14904,PR-0263,Москва,ONLINE ,2,0.12,2,13170.14,23280.58,5.0,0,Бытовая техника
ORD-0000253,2026-06-19,CL-16060,PR-0089,Нижний Новгород,marketplace,3,0.15,2,1998.13,5116.14,4.8,1,Товары для дома
ORD-0000254,2026-05-08,CL-15190,PR-0085,Екатеринбург,online,3,0.08,3,2745.62,7543.48,4.5,0,Спорт
ORD-0000255,2026-05-10,CL-06004,PR-0514,Нижний Новгород,online,4,0.14,4,662.44,2279.44,4.2,0,Одежда
ORD-0000256,2026-04-21,CL-04109,PR-0088,Москва,marketplace,2,0.09,11,3572.73,6528.28,3.4,0,Товары для дома
ORD-0000257,2026-02-02,CL-04660,PR-0361,Самара,mobile_app,3,0.0,2,4473.22,13419.66,4.3,0,Спорт
ORD-0000258,2026-06-14,CL-16732,PR-0492,Москва,online,5,0.1,3,4214.3,18953.88,4.9,0,Товары для дома
ORD-0000259,2026-05-07,CL-07055,PR-0123,Новосибирск,marketplace,1,0.04,5,2672.52,2559.48,3.7,0,Товары для дома
ORD-0000260,2026-01-01,CL-06528,PR-0203,Екатеринбург,marketplace,2,0.19,5,2704.56,4407.12,4.1,0,Товары для дома
ORD-0000261,2026-02-23,CL-06957,PR-0126,Казань,mobile_app,5,0.07,4,3594.2,16645.32,3.7,0,Одежда
ORD-0000262,2026-01-29,CL-04509,PR-0645,Краснодар,offline,2,0.0,5,7024.35,14048.69,4.5,0,Бытовая техника
ORD-0000263,2026-01-25,CL-07338,PR-0210,Воронеж,offline,5,0.05,3,1454.07,6895.19,5.0,0,Товары для дома
ORD-0000264,2026-03-30,CL-16872,PR-0295,Новосибирск,offline,3,0.2,6,11638.99,28100.09,,0,Бытовая техника
ORD-0000265,2026-05-24,CL-06340,PR-0270,Екатеринбург,online,2,0.11,2,2333.76,4141.23,4.6,0,Косметика
ORD-0000266,2026-05-01,CL-12554,PR-0602,Екатеринбург,marketplace,5,0.0,5,3325.53,16627.65,4.3,0,Товары для дома
ORD-0000267,2026-06-18,CL-03944,PR-0305,Новосибирск,marketplace,4,0.1,3,5910.35,21217.7,4.5,0,Спорт
ORD-0000268,2026-01-17,CL-15272,PR-0330,Санкт-Петербург,marketplace,4,0.11,4,1581.68,5650.14,4.4,0,Товары для дома
ORD-0000269,2026-04-23,CL-09216,PR-0025,Нижний Новгород,mobile_app,2,0.02,8,4710.8,9235.75,3.9,0,Спорт
ORD-0000270,2026-02-22,CL-08018,PR-0486,Санкт-Петербург,online,3,0.09,1,16687.27,45360.14,4.0,0,Бытовая техника
ORD-0000271,2026-01-03,CL-12523,PR-0353,Санкт-Петербург,marketplace,3,0.08,5,8258.07,22829.63,4.5,0,Электроника
ORD-0000272,2026-06-27,CL-10533,PR-0539,Новосибирск,marketplace,3,0.16,3,2071.49,5224.9,3.7,0,Товары для дома
ORD-0000273,2026-01-23,CL-05261,PR-0495,Ростов-на-Дону,offline,3,0.13,4,2931.43,7629.65,4.7,0,Товары для дома
ORD-0000274,2026-02-28,CL-17522,PR-0023,Новосибирск,online,3,0.02,4,11657.44,34382.89,,0,Электроника
ORD-0000275,2026-04-03,CL-12211,PR-0123,Ростов-на-Дону,online,2,0.16,1,2918.75,4896.03,4.7,0,Товары для дома
ORD-0000276,2026-03-10,CL-12182,PR-0564,Самара,mobile_app,4,0.18,3,1666.1,5475.62,4.2,0,Косметика
ORD-0000277,2026-01-28,CL-13121,PR-0266,Самара,mobile_app,1,0.13,3,4812.67,4176.63,4.5,0,Товары для дома
ORD-0000278,2026-02-12,CL-15758,PR-0017,Санкт-Петербург,online,1,0.13,1,3139.86,2731.14,4.3,0,Бытовая техника
ORD-0000279,2026-05-03,CL-02826,PR-0498,Нижний Новгород,offline,3,0.17,3,694.38,1723.49,4.2,0,Косметика
ORD-0000280,2026-01-04,CL-16566,PR-0252,Самара,marketplace,3,0.11,2,5958.18,15860.68,4.2,0,Электроника
ORD-0000281,2026-01-11,CL-02554,PR-0482,Ростов-на-Дону,offline,4,0.17,5,3094.71,10219.12,4.4,0,Одежда
ORD-0000282,2026-02-21,CL-10712,PR-0573,Самара,mobile_app,3,0.22,1,1474.54,3430.13,,0,Одежда
ORD-0000283,2026-06-25,CL-09129,PR-0446,Новосибирск,online,2,0.04,6,12004.59,22952.67,3.5,0,Бытовая техника
ORD-0000284,2026-01-29,CL-17721,PR-0633,Нижний Новгород,online,3,0.11,4,1790.41,4791.32,4.3,0,Косметика
ORD-0000285,2026-04-28,CL-17957,PR-0522,Новосибирск,marketplace,1,0.14,2,2570.31,2217.14,4.7,0,Товары для дома
ORD-0000286,2026-03-10,CL-14535,PR-0337,Санкт-Петербург,marketplace,3,0.11,4,13606.75,36240.82,4.5,0,Бытовая техника
ORD-0000287,2026-04-02,CL-14186,PR-0244,Новосибирск,offline,2,0.08,3,2586.28,4765.9,4.1,0,Одежда
ORD-0000288,2026-02-11,CL-05422,PR-0230,Казань,marketplace,3,0.18,5,13541.16,33381.14,4.3,0,Электроника
ORD-0000289,2026-06-15,CL-13331,PR-0092,Санкт-Петербург,marketplace,3,0.14,5,2196.98,5685.82,4.8,0,Товары для дома
ORD-0000290,2026-03-14,CL-09872,PR-0303,Санкт-Петербург,offline,4,0.27,6,11606.65,33736.58,4.6,0,Бытовая техника
ORD-0000291,2026-01-08,CL-17385,PR-0206,Москва,online,2,0.27,4,1717.38,2512.42,4.5,0,Товары для дома
ORD-0000292,2026-02-18,CL-09026,PR-0037,Екатеринбург,marketplace,4,0.07,2,2065.25,7678.68,4.6,0,Косметика
ORD-0000293,2026-02-27,CL-17704,PR-0183,Москва,marketplace,5,0.0,5,5064.88,25324.42,4.7,0,Электроника
ORD-0000294,2026-06-14,CL-06751,PR-0642,Ростов-на-Дону,mobile_app,3,0.21,2,1651.51,3920.91,3.9,0,Косметика
ORD-0000295,2026-01-06,CL-08042,PR-0178,Москва,marketplace,2,0.0,3,1446.2,2892.4,4.4,0,Товары для дома
ORD-0000296,2026-02-22,CL-09515,PR-0376,Москва,mobile_app,3,0.12,2,4197.92,11101.92,4.6,0,Одежда
ORD-0000297,2026-02-02,CL-11901,PR-0240,Москва,online,2,0.21,3,10113.44,15960.42,4.6,0,Электроника
ORD-0000298,2026-02-03,CL-14370,PR-0351,Москва,marketplace,3,0.22,3,3407.46,7963.07,4.6,0,Товары для дома
ORD-0000299,2026-06-27,CL-08695,PR-0039,Санкт-Петербург,marketplace,6,0.09,3,3387.39,18403.03,4.4,0,Товары для дома
ORD-0000300,2026-05-18,CL-10790,PR-0291,,marketplace,1,0.17,2,14627.95,12198.71,4.9,0,Бытовая техника
ORD-0000301,2026-06-20,CL-12042,PR-0207,Казань,offline,3,0.01,6,1882.53,5589.66,4.1,0,Товары для дома
ORD-0000302,2026-05-27,CL-16379,PR-0183,Москва,marketplace,2,0.19,5,5568.68,9014.92,4.9,0,Электроника
ORD-0000303,2026-06-04,CL-01898,PR-0051,Москва,online,2,0.11,4,4039.2,7208.24,4.3,1,Одежда
ORD-0000304,2026-04-12,CL-10765,PR-0397,Нижний Новгород,online,4,0.05,8,3416.96,12972.68,3.9,0,Одежда
ORD-0000305,2026-04-05,CL-15472,PR-0628,Ростов-на-Дону,marketplace,2,0.18,7,10154.85,16657.73,4.9,0,Бытовая техника
ORD-0000306,2026-03-04,CL-07152,PR-0469,Санкт-Петербург,marketplace,3,0.1,4,8830.68,23756.63,4.3,0,Электроника
ORD-0000307,2026-01-13,CL-17091,PR-0388,Краснодар,online,1,0.09,2,9683.3,8835.96,4.5,0,Электроника
ORD-0000308,2026-05-31,CL-13562,PR-0115,Воронеж,online,2,0.04,7,21588.54,41262.56,4.3,0,Бытовая техника
ORD-0000309,2026-03-10,CL-17165,PR-0080,Москва,marketplace,1,0.0,3,12204.78,12204.78,4.6,0,Бытовая техника
ORD-0000310,2026-05-01,CL-03821,PR-0394,Москва,online,3,0.02,6,743.89,2192.48,4.8,0,Косметика
ORD-0000311,2026-06-22,CL-13259,PR-0172,Москва,offline,3,0.08,4,3004.88,8329.38,5.0,0,Одежда
ORD-0000312,2026-03-10,CL-09862,PR-0302,Санкт-Петербург,marketplace,4,0.09,6,11999.4,43474.96,4.6,0,Электроника
ORD-0000313,2026-01-25,CL-17591,PR-0406,Екатеринбург,online,3,0.22,2,3043.72,7098.1,,0,Одежда
ORD-0000314,2026-03-12,CL-14828,PR-0647,Екатеринбург,online,2,0.03,5,722.79,1404.33,4.4,0,Косметика
ORD-0000315,2026-06-21,CL-12012,PR-0310,Екатеринбург,mobile_app,2,0.11,2,4189.58,7419.39,4.6,0,Спорт
ORD-0000316,2026-01-01,CL-16058,PR-0174,Новосибирск,mobile_app,2,0.12,3,10393.87,18249.13,4.6,0,Бытовая техника
ORD-0000317,2026-02-16,CL-13997,PR-0238,Москва,marketplace,4,0.0,6,4014.8,16039.97,4.6,0,Одежда
ORD-0000318,2026-01-11,CL-03260,PR-0333,Краснодар,MARKETPLACE ,3,0.16,4,12281.45,30968.01,4.5,0,Бытовая техника
ORD-0000319,2026-05-19,CL-07871,PR-0565,Краснодар,online,3,0.0,3,14211.94,42635.81,3.9,0,Бытовая техника
ORD-0000320,2026-01-25,CL-15881,PR-0122,Казань,offline,2,0.2,4,5886.84,9383.55,4.5,0,Спорт
ORD-0000321,2026-02-18,CL-00376,PR-0135,Краснодар,online,3,0.26,5,1736.62,3846.43,4.1,0,Косметика
ORD-0000322,2026-02-14,CL-11237,PR-0569,Москва,offline,3,0.19,5,11437.65,27734.08,3.9,0,Электроника
ORD-0000323,2026-01-08,CL-09106,PR-0383,Санкт-Петербург,offline,4,0.17,6,9643.82,31833.24,4.4,0,Электроника
ORD-0000324,2026-06-16,CL-03613,PR-0603,Москва,marketplace,3,0.16,4,9332.74,23641.1,3.8,1,Электроника
ORD-0000325,2026-03-11,CL-06595,PR-0447,Москва,online,6,0.03,4,2987.61,17466.11,4.2,0,Одежда
ORD-0000326,2026-05-28,CL-00232,PR-0397,Воронеж,offline,7,0.0,1,2973.2,20812.38,4.7,0,Одежда
ORD-0000327,2026-04-04,CL-02444,PR-0647,Самара,online,5,0.1,5,733.74,3305.48,4.1,0,Косметика
ORD-0000328,2026-01-08,CL-06631,PR-0557,Новосибирск,offline,1,0.14,3,4070.56,3492.28,4.3,0,Электроника
ORD-0000329,2026-02-03,CL-02266,PR-0024,Екатеринбург,online,2,0.06,4,2678.15,5015.65,4.7,0,Одежда
ORD-0000330,2026-01-03,CL-07696,PR-0001,Краснодар,marketplace,2,0.04,3,1292.15,2468.43,,0,Косметика
ORD-0000331,2026-02-14,CL-12598,PR-0368,Казань,mobile_app,4,0.18,2,1830.94,6014.63,5.0,0,Косметика
ORD-0000332,2026-04-16,CL-04555,PR-0146,Новосибирск,marketplace,2,0.16,3,3369.17,5682.99,4.3,0,Одежда
ORD-0000333,2026-01-23,CL-05960,PR-0029,Санкт-Петербург,online,3,0.0,2,3310.7,9932.11,4.3,0,Одежда
ORD-0000334,2026-03-09,CL-00089,PR-0282,Москва,online,5,0.06,2,11523.73,54310.13,4.6,0,Бытовая техника
ORD-0000335,2026-01-06,CL-02160,PR-0064,Санкт-Петербург,online,2,0.17,4,7153.89,11850.21,4.7,0,Электроника
ORD-0000336,2026-05-25,CL-08264,PR-0168,Нижний Новгород,marketplace,1,0.11,6,5558.36,4944.73,4.2,0,Электроника
ORD-0000337,2026-03-05,CL-14136,PR-0252,Москва,online,2,0.09,2,6928.61,12585.22,5.0,0,Электроника
ORD-0000338,2026-06-25,CL-16740,PR-0124,Москва,offline,2,0.03,4,17505.09,34036.7,4.1,0,Бытовая техника
ORD-0000339,2026-02-28,CL-08753,PR-0508,Краснодар,online,3,0.12,3,9257.28,24517.2,4.8,0,Электроника
ORD-0000340,2026-03-30,CL-16969,PR-0098,Москва,marketplace,3,0.3,3,10714.49,22551.48,4.2,0,Электроника
ORD-0000341,2026-03-31,CL-11402,PR-0007,Краснодар,online,4,0.06,4,1837.22,6916.18,4.1,0,Косметика
ORD-0000342,2026-02-01,CL-08812,PR-0305,Санкт-Петербург,mobile_app,3,0.08,4,6504.58,17927.92,4.1,0,Спорт
ORD-0000343,2026-05-14,CL-06366,PR-0336,Москва,marketplace,3,0.09,2,6698.08,18257.94,4.5,0,Электроника
ORD-0000344,2026-06-10,CL-16249,PR-0522,Москва,offline,3,0.0,1,2704.66,8113.99,4.5,0,Товары для дома
ORD-0000345,2026-06-04,CL-03381,PR-0483,Санкт-Петербург,marketplace,4,0.0,2,14239.28,56957.13,3.9,0,Бытовая техника
ORD-0000346,2026-03-17,CL-01645,PR-0001,Москва,offline,1,0.13,4,1558.64,1354.33,4.8,0,Косметика
ORD-0000347,2026-05-18,CL-14848,PR-0545,Краснодар,online,3,0.16,5,2009.8,5079.87,,0,Товары для дома
ORD-0000348,2026-03-17,CL-15276,PR-0137,Ростов-на-Дону,online,1,0.17,4,3412.55,2835.78,4.2,0,Товары для дома
ORD-0000349,2026-01-27,CL-15631,PR-0146,Москва,marketplace,4,0.16,2,3667.25,12309.97,3.6,0,Одежда
ORD-0000350,2026-05-07,CL-10049,PR-0159,Самара,online,2,0.05,2,11128.3,21243.97,4.7,0,Бытовая техника
ORD-0000351,2026-03-15,CL-04661,PR-0051,Санкт-Петербург,online,2,0.29,4,3660.05,5163.65,4.2,0,Одежда
ORD-0000352,2026-03-08,CL-01251,PR-0257,Краснодар,offline,5,0.1,4,5398.46,24210.5,4.6,0,Электроника
ORD-0000353,2026-01-14,CL-10650,PR-0511,Екатеринбург,marketplace,4,0.05,2,10854.84,41203.93,5.0,0,Бытовая техника
ORD-0000354,2026-02-12,CL-01156,PR-0522,Нижний Новгород,online,4,0.0,4,2865.12,11460.5,4.2,0,Товары для дома
ORD-0000355,2026-03-16,CL-04254,PR-0439,,mobile_app,3,0.09,4,3689.88,10044.12,4.4,0,Одежда
ORD-0000356,2026-05-14,CL-00469,PR-0099,Санкт-Петербург,online,4,0.19,3,2347.19,7643.06,4.8,0,Косметика
ORD-0000357,2026-03-13,CL-17702,PR-0322,Новосибирск,online,1,0.13,1,12829.97,11179.63,5.0,0,Бытовая техника
ORD-0000358,2026-02-03,CL-05862,PR-0136,Ростов-на-Дону,online,2,0.01,1,5480.12,10872.5,4.5,0,Электроника
ORD-0000359,2026-03-13,CL-09530,PR-0407,Самара,online,6,0.17,5,3791.79,18948.5,4.0,1,Одежда
ORD-0000360,2026-01-08,CL-09761,PR-0192,Москва,marketplace,4,0.08,7,11181.93,41363.01,4.5,0,Электроника
ORD-0000361,2026-03-24,CL-10176,PR-0558,Москва,marketplace,4,0.25,4,2960.41,8917.84,5.0,0,Одежда
ORD-0000362,2026-03-31,CL-14013,PR-0242,Казань,mobile_app,3,0.21,2,10635.96,25344.86,,0,Электроника
ORD-0000363,2026-05-07,CL-11640,PR-0406,Москва,offline,3,0.09,4,3136.75,8599.0,5.0,0,Одежда
ORD-0000364,2026-01-07,CL-10787,PR-0181,Казань,online,2,0.28,5,2306.54,3312.83,4.3,0,Одежда
ORD-0000365,2026-04-24,CL-16911,PR-0141,Санкт-Петербург,marketplace,4,0.08,3,3630.97,13400.29,4.2,0,Одежда
ORD-0000366,2026-05-23,CL-08957,PR-0541,Москва,mobile_app,3,0.18,5,422.59,1043.91,4.5,0,Бытовая техника
ORD-0000367,2026-05-26,CL-04296,PR-0388,Москва,online,3,0.12,3,8006.69,21106.06,3.9,0,Электроника
ORD-0000368,2026-06-25,CL-04327,PR-0276,Самара,offline,3,0.17,6,12200.98,30362.96,4.3,0,Бытовая техника
ORD-0000369,2026-05-02,CL-17716,PR-0592,Воронеж,online,2,0.25,3,18181.3,27397.33,5.0,0,Бытовая техника
ORD-0000370,2026-06-20,CL-10918,PR-0584,Новосибирск,mobile_app,2,0.01,2,3576.67,7101.17,4.3,0,Одежда
ORD-0000371,2026-03-03,CL-16025,PR-0182,Екатеринбург,online,3,0.0,1,926.75,2780.26,4.7,1,Товары для дома
